date,5–15 min,15–30 min,30–60 min,60–180 min,≥180 min,bucketed_total,lt_5_min,all_gaps_total
2002-05-12,13.0000,2.0000,,,0,15.0000,46.0000,61
2002-05-13,43.0000,2.0000,,,0,45.0000,310.0000,355
2002-05-14,40.0000,2.0000,1.0000,,0,43.0000,319.0000,362
2002-05-15,43.0000,2.0000,,,0,45.0000,272.0000,317
2002-05-19,15.0000,1.0000,,,0,16.0000,53.0000,69
2002-05-20,37.0000,1.0000,,,0,38.0000,328.0000,366
2002-05-21,22.0000,2.0000,,,0,24.0000,337.0000,361
2002-05-22,28.0000,3.0000,1.0000,,0,32.0000,291.0000,323
2002-05-26,24.0000,3.0000,,,0,27.0000,17.0000,44
2002-05-27,34.0000,4.0000,2.0000,,0,40.0000,174.0000,214
2002-05-28,48.0000,3.0000,1.0000,,0,52.0000,268.0000,320
2002-05-29,28.0000,3.0000,,,0,31.0000,283.0000,314
2002-06-02,14.0000,3.0000,,,0,17.0000,40.0000,57
2002-06-03,41.0000,6.0000,,,0,47.0000,290.0000,337
2002-06-04,36.0000,2.0000,,,0,38.0000,297.0000,335
2002-06-05,27.0000,5.0000,,,0,32.0000,318.0000,350
2002-06-09,10.0000,1.0000,,,0,11.0000,54.0000,65
2002-06-10,30.0000,2.0000,,,0,32.0000,324.0000,356
2002-06-11,38.0000,3.0000,,,0,41.0000,290.0000,331
2002-06-12,26.0000,,,,0,26.0000,295.0000,321
2002-06-16,17.0000,,,,0,17.0000,57.0000,74
2002-06-17,38.0000,4.0000,,,0,42.0000,300.0000,342
2002-06-18,25.0000,1.0000,,,0,26.0000,325.0000,351
2002-06-19,32.0000,1.0000,,,0,33.0000,328.0000,361
2002-06-23,10.0000,,,,0,10.0000,64.0000,74
2002-06-24,17.0000,1.0000,,,0,18.0000,272.0000,290
2002-06-25,4.0000,1.0000,,,0,5.0000,255.0000,260
2002-06-26,11.0000,1.0000,,,0,12.0000,196.0000,208
2002-06-30,4.0000,,,,0,4.0000,85.0000,89
2002-07-01,12.0000,1.0000,,,0,13.0000,251.0000,264
2002-07-02,7.0000,1.0000,1.0000,,0,9.0000,208.0000,217
2002-07-03,7.0000,1.0000,,,0,8.0000,158.0000,166
2002-07-07,4.0000,,,,0,4.0000,52.0000,56
2002-07-08,15.0000,1.0000,,,0,16.0000,259.0000,275
2002-07-09,16.0000,1.0000,,,0,17.0000,226.0000,243
2002-07-10,5.0000,1.0000,,,0,6.0000,209.0000,215
2002-07-14,5.0000,,,,0,5.0000,82.0000,87
2002-07-15,10.0000,,,,0,10.0000,208.0000,218
2002-07-16,11.0000,1.0000,,,0,12.0000,184.0000,196
2002-07-17,8.0000,1.0000,,,0,9.0000,191.0000,200
2002-07-19,2.0000,,,,0,2.0000,105.0000,107
2002-07-21,2.0000,,,,0,2.0000,41.0000,43
2002-07-22,5.0000,,1.0000,,0,6.0000,210.0000,216
2002-07-23,4.0000,2.0000,,,0,6.0000,151.0000,157
2002-07-24,6.0000,2.0000,,,0,8.0000,181.0000,189
2002-07-28,4.0000,,,,0,4.0000,50.0000,54
2002-07-29,13.0000,,,,0,13.0000,240.0000,253
2002-07-30,10.0000,1.0000,,,0,11.0000,239.0000,250
2002-07-31,11.0000,2.0000,,,0,13.0000,202.0000,215
2002-08-01,16.0000,1.0000,1.0000,,0,18.0000,203.0000,221
2002-08-02,2.0000,2.0000,,,0,4.0000,120.0000,124
2002-08-04,7.0000,,,,0,7.0000,57.0000,64
2002-08-05,12.0000,,,,0,12.0000,236.0000,248
2002-08-06,6.0000,1.0000,,,0,7.0000,201.0000,208
2002-08-07,5.0000,1.0000,,,0,6.0000,233.0000,239
2002-08-08,12.0000,,1.0000,,0,13.0000,221.0000,234
2002-08-09,3.0000,,,,0,3.0000,141.0000,144
2002-08-12,9.0000,1.0000,,,0,10.0000,241.0000,251
2002-08-13,3.0000,1.0000,,,0,4.0000,232.0000,236
2002-08-14,2.0000,1.0000,,,0,3.0000,190.0000,193
2002-08-15,7.0000,1.0000,,,0,8.0000,217.0000,225
2002-08-16,2.0000,,,,0,2.0000,169.0000,171
2002-08-18,5.0000,,,,0,5.0000,53.0000,58
2002-08-19,9.0000,1.0000,,,0,10.0000,242.0000,252
2002-08-20,5.0000,2.0000,,,0,7.0000,174.0000,181
2002-08-21,8.0000,1.0000,,,0,9.0000,216.0000,225
2002-08-22,8.0000,1.0000,,,0,9.0000,246.0000,255
2002-08-23,1.0000,,,,0,1.0000,141.0000,142
2002-08-25,5.0000,,,,0,5.0000,63.0000,68
2002-08-26,20.0000,2.0000,,,0,22.0000,303.0000,325
2002-08-27,4.0000,1.0000,,,0,5.0000,266.0000,271
2002-08-28,5.0000,1.0000,,,0,6.0000,263.0000,269
2002-08-29,14.0000,1.0000,,,0,15.0000,229.0000,244
2002-08-30,1.0000,,,,0,1.0000,139.0000,140
2002-09-01,5.0000,,,,0,5.0000,70.0000,75
2002-09-02,7.0000,1.0000,,,0,8.0000,205.0000,213
2002-09-03,11.0000,,,,0,11.0000,247.0000,258
2002-09-04,7.0000,1.0000,,,0,8.0000,241.0000,249
2002-09-05,3.0000,1.0000,,,0,4.0000,216.0000,220
2002-09-06,1.0000,,,,0,1.0000,151.0000,152
2002-09-08,3.0000,,,,0,3.0000,64.0000,67
2002-09-09,5.0000,1.0000,1.0000,,0,7.0000,237.0000,244
2002-09-10,11.0000,,,,0,11.0000,211.0000,222
2002-09-11,16.0000,,,,0,16.0000,268.0000,284
2002-09-12,6.0000,2.0000,,,0,8.0000,230.0000,238
2002-09-13,3.0000,,,,0,3.0000,156.0000,159
2002-09-15,6.0000,,,,0,6.0000,57.0000,63
2002-09-16,5.0000,,,,0,5.0000,213.0000,218
2002-09-17,8.0000,1.0000,,,0,9.0000,196.0000,205
2002-09-18,9.0000,1.0000,,,0,10.0000,194.0000,204
2002-09-19,9.0000,1.0000,,,0,10.0000,207.0000,217
2002-09-22,9.0000,,,,0,9.0000,65.0000,74
2002-09-23,15.0000,1.0000,,,0,16.0000,244.0000,260
2002-09-24,6.0000,1.0000,,,0,7.0000,216.0000,223
2002-09-25,5.0000,1.0000,,,0,6.0000,191.0000,197
2002-09-26,9.0000,1.0000,,,0,10.0000,211.0000,221
2002-09-27,3.0000,,,,0,3.0000,132.0000,135
2002-09-29,2.0000,,,,0,2.0000,58.0000,60
2002-09-30,8.0000,,,,0,8.0000,199.0000,207
2002-10-01,6.0000,1.0000,,,0,7.0000,191.0000,198
2002-10-02,16.0000,1.0000,,,0,17.0000,225.0000,242
2002-10-03,11.0000,1.0000,,,0,12.0000,241.0000,253
2002-10-04,7.0000,,,,0,7.0000,135.0000,142
2002-10-06,5.0000,,,,0,5.0000,71.0000,76
2002-10-07,11.0000,,1.0000,,0,12.0000,262.0000,274
2002-10-08,16.0000,,,,0,16.0000,233.0000,249
2002-10-09,8.0000,1.0000,,,0,9.0000,225.0000,234
2002-10-10,15.0000,2.0000,,,0,17.0000,188.0000,205
2002-10-11,4.0000,,,,0,4.0000,147.0000,151
2002-10-13,3.0000,3.0000,,,0,6.0000,67.0000,73
2002-10-14,20.0000,3.0000,,,0,23.0000,332.0000,355
2002-10-15,8.0000,1.0000,,,0,9.0000,257.0000,266
2002-10-16,10.0000,1.0000,,,0,11.0000,288.0000,299
2002-10-17,10.0000,1.0000,,,0,11.0000,240.0000,251
2002-10-18,10.0000,,,,0,10.0000,168.0000,178
2002-10-20,6.0000,,,,0,6.0000,63.0000,69
2002-10-21,18.0000,1.0000,,,0,19.0000,304.0000,323
2002-10-22,17.0000,1.0000,,,0,18.0000,266.0000,284
2002-10-23,8.0000,1.0000,,,0,9.0000,261.0000,270
2002-10-24,9.0000,1.0000,,,0,10.0000,272.0000,282
2002-10-25,7.0000,,,,0,7.0000,208.0000,215
2002-10-27,6.0000,,,,0,6.0000,68.0000,74
2002-10-28,14.0000,1.0000,,,0,15.0000,294.0000,309
2002-10-29,13.0000,1.0000,,,0,14.0000,252.0000,266
2002-10-30,13.0000,,,,0,13.0000,285.0000,298
2002-10-31,12.0000,,,,0,12.0000,270.0000,282
2002-11-01,5.0000,,,,0,5.0000,154.0000,159
2002-11-03,9.0000,,,,0,9.0000,75.0000,84
2002-11-04,21.0000,1.0000,,,0,22.0000,295.0000,317
2002-11-05,6.0000,1.0000,,,0,7.0000,283.0000,290
2002-11-06,13.0000,,,,0,13.0000,259.0000,272
2002-11-07,7.0000,,,,0,7.0000,231.0000,238
2002-11-08,10.0000,,,,0,10.0000,141.0000,151
2002-11-10,10.0000,,,,0,10.0000,73.0000,83
2002-11-11,24.0000,2.0000,,,0,26.0000,277.0000,303
2002-11-12,20.0000,2.0000,,,0,22.0000,236.0000,258
2002-11-13,6.0000,1.0000,,,0,7.0000,257.0000,264
2002-11-14,13.0000,,,1.0000,0,14.0000,246.0000,260
2002-11-15,7.0000,,,,0,7.0000,167.0000,174
2002-11-17,3.0000,1.0000,,,0,4.0000,61.0000,65
2002-11-18,13.0000,2.0000,,,0,15.0000,296.0000,311
2002-11-19,16.0000,1.0000,,,0,17.0000,252.0000,269
2002-11-20,9.0000,1.0000,,,0,10.0000,233.0000,243
2002-11-21,12.0000,1.0000,,,0,13.0000,220.0000,233
2002-11-22,13.0000,,,,0,13.0000,173.0000,186
2002-11-24,10.0000,,,,0,10.0000,79.0000,89
2002-11-25,8.0000,1.0000,,,0,9.0000,235.0000,244
2002-11-26,13.0000,3.0000,,,0,16.0000,228.0000,244
2002-11-27,10.0000,1.0000,,,0,11.0000,260.0000,271
2002-11-28,17.0000,,,,0,17.0000,153.0000,170
2002-11-29,11.0000,,,,0,11.0000,130.0000,141
2002-12-01,8.0000,,1.0000,,0,9.0000,97.0000,106
2002-12-02,7.0000,2.0000,,,0,9.0000,240.0000,249
2002-12-03,2.0000,1.0000,,,0,3.0000,259.0000,262
2002-12-04,13.0000,2.0000,1.0000,,0,16.0000,230.0000,246
2002-12-05,22.0000,1.0000,,,0,23.0000,248.0000,271
2002-12-06,8.0000,,,,0,8.0000,188.0000,196
2002-12-08,6.0000,,,,0,6.0000,87.0000,93
2002-12-09,16.0000,1.0000,,,0,17.0000,257.0000,274
2002-12-10,15.0000,1.0000,,,0,16.0000,251.0000,267
2002-12-11,14.0000,1.0000,,,0,15.0000,271.0000,286
2002-12-12,16.0000,,,,0,16.0000,245.0000,261
2002-12-13,3.0000,,,,0,3.0000,95.0000,98
2002-12-15,7.0000,,,,0,7.0000,93.0000,100
2002-12-16,8.0000,,,,0,8.0000,271.0000,279
2002-12-17,11.0000,,,,0,11.0000,183.0000,194
2002-12-18,5.0000,,1.0000,,0,6.0000,186.0000,192
2002-12-19,11.0000,1.0000,,,0,12.0000,230.0000,242
2002-12-20,9.0000,,,,0,9.0000,187.0000,196
2002-12-22,21.0000,4.0000,1.0000,,0,26.0000,46.0000,72
2002-12-23,12.0000,3.0000,,,0,15.0000,258.0000,273
2002-12-24,5.0000,,,,0,5.0000,156.0000,161
2002-12-26,13.0000,1.0000,,,0,14.0000,218.0000,232
2002-12-27,9.0000,,,,0,9.0000,187.0000,196
2002-12-29,16.0000,,,,0,16.0000,78.0000,94
2002-12-30,18.0000,2.0000,,,0,20.0000,277.0000,297
2002-12-31,3.0000,,,,0,3.0000,114.0000,117
