date,5–15 min,15–30 min,30–60 min,60–180 min,≥180 min,bucketed_total,lt_5_min,all_gaps_total
2011-06-29,1.0000,,0,0,0,1.0000,66.0000,67
2011-06-30,1.0000,,0,0,0,1.0000,82.0000,83
2011-07-01,1.0000,,0,0,0,1.0000,38.0000,39
2011-07-04,3.0000,,0,0,0,3.0000,148.0000,151
2011-07-06,2.0000,,0,0,0,2.0000,79.0000,81
2011-07-07,2.0000,,0,0,0,2.0000,99.0000,101
2011-07-15,1.0000,,0,0,0,1.0000,27.0000,28
2011-07-17,1.0000,,0,0,0,1.0000,30.0000,31
2011-07-19,2.0000,,0,0,0,2.0000,70.0000,72
2011-07-20,1.0000,,0,0,0,1.0000,61.0000,62
2011-07-25,3.0000,,0,0,0,3.0000,67.0000,70
2011-07-26,2.0000,,0,0,0,2.0000,87.0000,89
2011-08-01,1.0000,,0,0,0,1.0000,63.0000,64
2011-08-15,1.0000,,0,0,0,1.0000,75.0000,76
2011-08-17,1.0000,,0,0,0,1.0000,77.0000,78
2011-08-18,1.0000,,0,0,0,1.0000,50.0000,51
2011-08-22,1.0000,,0,0,0,1.0000,91.0000,92
2011-08-23,1.0000,,0,0,0,1.0000,78.0000,79
2011-08-25,1.0000,,0,0,0,1.0000,116.0000,117
2011-08-30,3.0000,,0,0,0,3.0000,107.0000,110
2011-09-01,2.0000,,0,0,0,2.0000,99.0000,101
2011-09-04,1.0000,,0,0,0,1.0000,52.0000,53
2011-09-05,2.0000,,0,0,0,2.0000,121.0000,123
2011-09-07,2.0000,,0,0,0,2.0000,95.0000,97
2011-09-08,1.0000,,0,0,0,1.0000,58.0000,59
2011-09-14,1.0000,,0,0,0,1.0000,42.0000,43
2011-09-19,1.0000,,0,0,0,1.0000,40.0000,41
2011-10-09,2.0000,,0,0,0,2.0000,35.0000,37
2011-10-11,1.0000,,0,0,0,1.0000,52.0000,53
2011-10-19,1.0000,,0,0,0,1.0000,40.0000,41
2011-10-20,1.0000,,0,0,0,1.0000,53.0000,54
2011-10-23,1.0000,,0,0,0,1.0000,27.0000,28
2011-10-24,3.0000,,0,0,0,3.0000,52.0000,55
2011-10-30,1.0000,,0,0,0,1.0000,49.0000,50
2011-11-02,1.0000,,0,0,0,1.0000,37.0000,38
2011-11-22,1.0000,,0,0,0,1.0000,63.0000,64
2011-11-23,2.0000,,0,0,0,2.0000,71.0000,73
2011-11-24,1.0000,,0,0,0,1.0000,139.0000,140
2011-11-28,1.0000,,0,0,0,1.0000,80.0000,81
2011-12-01,1.0000,,0,0,0,1.0000,101.0000,102
2011-12-26,3.0000,,0,0,0,3.0000,91.0000,94
