date,5–15 min,15–30 min,30–60 min,60–180 min,≥180 min,bucketed_total,lt_5_min,all_gaps_total
2008-04-14,2.0000,,0,0,0,2.0000,125.0000,127
2008-04-15,3.0000,,0,0,0,3.0000,120.0000,123
2008-04-18,1.0000,,0,0,0,1.0000,48.0000,49
2008-04-20,2.0000,,0,0,0,2.0000,72.0000,74
2008-04-21,1.0000,,0,0,0,1.0000,128.0000,129
2008-04-23,2.0000,,0,0,0,2.0000,120.0000,122
2008-04-24,1.0000,,0,0,0,1.0000,130.0000,131
2008-04-27,1.0000,,0,0,0,1.0000,82.0000,83
2008-04-28,2.0000,,0,0,0,2.0000,162.0000,164
2008-04-29,1.0000,,0,0,0,1.0000,130.0000,131
2008-04-30,1.0000,,0,0,0,1.0000,132.0000,133
2008-05-01,4.0000,,0,0,0,4.0000,154.0000,158
2008-05-04,7.0000,,0,0,0,7.0000,94.0000,101
2008-05-05,3.0000,,0,0,0,3.0000,173.0000,176
2008-05-06,3.0000,,0,0,0,3.0000,136.0000,139
2008-05-08,2.0000,,0,0,0,2.0000,118.0000,120
2008-05-11,1.0000,,0,0,0,1.0000,65.0000,66
2008-05-12,2.0000,,0,0,0,2.0000,149.0000,151
2008-05-13,1.0000,,0,0,0,1.0000,121.0000,122
2008-05-15,1.0000,,0,0,0,1.0000,121.0000,122
2008-05-18,6.0000,,0,0,0,6.0000,94.0000,100
2008-05-19,4.0000,,0,0,0,4.0000,152.0000,156
2008-05-20,4.0000,,0,0,0,4.0000,128.0000,132
2008-05-21,1.0000,,0,0,0,1.0000,124.0000,125
2008-05-22,4.0000,,0,0,0,4.0000,163.0000,167
2008-05-25,7.0000,,0,0,0,7.0000,83.0000,90
2008-05-26,21.0000,1.0000,0,0,0,22.0000,233.0000,255
2008-05-27,4.0000,,0,0,0,4.0000,150.0000,154
2008-05-28,3.0000,,0,0,0,3.0000,152.0000,155
2008-05-29,3.0000,,0,0,0,3.0000,141.0000,144
2008-06-01,6.0000,,0,0,0,6.0000,73.0000,79
2008-06-02,6.0000,,0,0,0,6.0000,151.0000,157
2008-06-03,3.0000,,0,0,0,3.0000,103.0000,106
2008-06-04,1.0000,,0,0,0,1.0000,136.0000,137
2008-06-09,3.0000,,0,0,0,3.0000,97.0000,100
2008-06-10,2.0000,,0,0,0,2.0000,129.0000,131
2008-06-11,1.0000,,0,0,0,1.0000,114.0000,115
2008-06-15,1.0000,,0,0,0,1.0000,80.0000,81
2008-06-16,2.0000,,0,0,0,2.0000,150.0000,152
2008-06-17,7.0000,,0,0,0,7.0000,132.0000,139
2008-06-19,4.0000,,0,0,0,4.0000,158.0000,162
2008-06-22,4.0000,,0,0,0,4.0000,70.0000,74
2008-06-23,1.0000,,0,0,0,1.0000,155.0000,156
2008-06-24,5.0000,,0,0,0,5.0000,203.0000,208
2008-06-25,2.0000,,0,0,0,2.0000,180.0000,182
2008-06-26,1.0000,,0,0,0,1.0000,129.0000,130
2008-06-27,1.0000,,0,0,0,1.0000,62.0000,63
2008-06-29,4.0000,,0,0,0,4.0000,82.0000,86
2008-06-30,2.0000,,0,0,0,2.0000,157.0000,159
2008-07-01,4.0000,,0,0,0,4.0000,150.0000,154
2008-07-02,2.0000,,0,0,0,2.0000,141.0000,143
2008-07-03,1.0000,,0,0,0,1.0000,178.0000,179
2008-07-04,10.0000,2.0000,0,0,0,12.0000,122.0000,134
2008-07-06,6.0000,,0,0,0,6.0000,76.0000,82
2008-07-07,3.0000,,0,0,0,3.0000,150.0000,153
2008-07-08,3.0000,,0,0,0,3.0000,165.0000,168
2008-07-09,3.0000,,0,0,0,3.0000,144.0000,147
2008-07-10,8.0000,,0,0,0,8.0000,156.0000,164
2008-07-13,1.0000,,0,0,0,1.0000,44.0000,45
2008-07-14,1.0000,,0,0,0,1.0000,136.0000,137
2008-07-16,2.0000,,0,0,0,2.0000,135.0000,137
2008-07-18,1.0000,,0,0,0,1.0000,81.0000,82
2008-07-20,7.0000,,0,0,0,7.0000,104.0000,111
2008-07-21,2.0000,,0,0,0,2.0000,180.0000,182
2008-07-22,3.0000,,0,0,0,3.0000,144.0000,147
2008-07-23,4.0000,,0,0,0,4.0000,142.0000,146
2008-07-24,2.0000,,0,0,0,2.0000,151.0000,153
2008-07-27,6.0000,,0,0,0,6.0000,87.0000,93
2008-07-28,7.0000,,0,0,0,7.0000,210.0000,217
2008-07-29,1.0000,,0,0,0,1.0000,178.0000,179
2008-07-30,2.0000,1.0000,0,0,0,3.0000,177.0000,180
2008-07-31,4.0000,,0,0,0,4.0000,152.0000,156
2008-08-03,5.0000,,0,0,0,5.0000,92.0000,97
2008-08-04,5.0000,,0,0,0,5.0000,220.0000,225
2008-08-05,5.0000,,0,0,0,5.0000,137.0000,142
2008-08-06,2.0000,,0,0,0,2.0000,159.0000,161
2008-08-11,1.0000,,0,0,0,1.0000,107.0000,108
2008-08-13,2.0000,,0,0,0,2.0000,88.0000,90
2008-08-17,5.0000,,0,0,0,5.0000,64.0000,69
2008-08-19,2.0000,,0,0,0,2.0000,118.0000,120
2008-08-20,4.0000,,0,0,0,4.0000,138.0000,142
2008-08-21,1.0000,,0,0,0,1.0000,140.0000,141
2008-08-24,4.0000,,0,0,0,4.0000,80.0000,84
2008-08-25,2.0000,,0,0,0,2.0000,152.0000,154
2008-08-27,1.0000,,0,0,0,1.0000,88.0000,89
2008-09-01,4.0000,,0,0,0,4.0000,151.0000,155
2008-09-02,1.0000,,0,0,0,1.0000,100.0000,101
2008-09-08,1.0000,,0,0,0,1.0000,46.0000,47
2008-09-30,1.0000,,0,0,0,1.0000,72.0000,73
2008-10-02,1.0000,,0,0,0,1.0000,66.0000,67
2008-11-05,1.0000,,0,0,0,1.0000,17.0000,18
2008-11-23,1.0000,,0,0,0,1.0000,45.0000,46
2008-11-26,1.0000,,0,0,0,1.0000,77.0000,78
2008-11-27,11.0000,,0,0,0,11.0000,151.0000,162
2008-11-30,1.0000,,0,0,0,1.0000,61.0000,62
2008-12-03,1.0000,,0,0,0,1.0000,79.0000,80
2008-12-07,1.0000,,0,0,0,1.0000,61.0000,62
2008-12-09,1.0000,,0,0,0,1.0000,92.0000,93
2008-12-10,1.0000,,0,0,0,1.0000,78.0000,79
2008-12-17,1.0000,,0,0,0,1.0000,39.0000,40
2008-12-21,1.0000,,0,0,0,1.0000,58.0000,59
2008-12-22,3.0000,,0,0,0,3.0000,123.0000,126
2008-12-23,2.0000,,0,0,0,2.0000,113.0000,115
2008-12-24,3.0000,,0,0,0,3.0000,90.0000,93
2008-12-26,2.0000,,0,0,0,2.0000,125.0000,127
2008-12-29,1.0000,,0,0,0,1.0000,72.0000,73
2008-12-30,1.0000,,0,0,0,1.0000,132.0000,133
2008-12-31,2.0000,,0,0,0,2.0000,57.0000,59
