date,5–15 min,15–30 min,30–60 min,60–180 min,≥180 min,bucketed_total,lt_5_min,all_gaps_total
2007-03-20,12.0000,1.0000,,,0,13.0000,231.0000,244
2007-03-21,7.0000,,,,0,7.0000,272.0000,279
2007-03-22,12.0000,,,,0,12.0000,243.0000,255
2007-03-23,2.0000,,,,0,2.0000,142.0000,144
2007-03-25,4.0000,,,,0,4.0000,82.0000,86
2007-03-26,9.0000,1.0000,,,0,10.0000,282.0000,292
2007-03-27,7.0000,,,,0,7.0000,257.0000,264
2007-03-28,6.0000,,,,0,6.0000,243.0000,249
2007-03-29,6.0000,1.0000,,,0,7.0000,262.0000,269
2007-03-30,1.0000,,,,0,1.0000,142.0000,143
2007-04-01,6.0000,,,,0,6.0000,91.0000,97
2007-04-02,14.0000,1.0000,,,0,15.0000,277.0000,292
2007-04-03,9.0000,,,,0,9.0000,263.0000,272
2007-04-04,13.0000,,,,0,13.0000,268.0000,281
2007-04-05,20.0000,3.0000,,,0,23.0000,267.0000,290
2007-04-06,25.0000,,,,0,25.0000,226.0000,251
2007-04-08,15.0000,2.0000,,,0,17.0000,76.0000,93
2007-04-09,21.0000,2.0000,,,0,23.0000,306.0000,329
2007-04-10,10.0000,,,,0,10.0000,295.0000,305
2007-04-11,8.0000,,,,0,8.0000,266.0000,274
2007-04-12,6.0000,,,,0,6.0000,254.0000,260
2007-04-13,2.0000,,,,0,2.0000,140.0000,142
2007-04-15,4.0000,,,,0,4.0000,96.0000,100
2007-04-16,13.0000,1.0000,,,0,14.0000,282.0000,296
2007-04-17,12.0000,2.0000,,,0,14.0000,245.0000,259
2007-04-18,6.0000,,,,0,6.0000,224.0000,230
2007-04-19,3.0000,,,,0,3.0000,256.0000,259
2007-04-20,6.0000,,,,0,6.0000,202.0000,208
2007-04-22,7.0000,,,,0,7.0000,99.0000,106
2007-04-23,13.0000,,,,0,13.0000,264.0000,277
2007-04-24,4.0000,,,,0,4.0000,316.0000,320
2007-04-25,9.0000,,,,0,9.0000,269.0000,278
2007-04-26,9.0000,,,,0,9.0000,248.0000,257
2007-04-27,2.0000,,,,0,2.0000,169.0000,171
2007-04-29,4.0000,,,,0,4.0000,104.0000,108
2007-04-30,15.0000,,,,0,15.0000,241.0000,256
2007-05-01,6.0000,,,,0,6.0000,257.0000,263
2007-05-02,12.0000,1.0000,,,0,13.0000,225.0000,238
2007-05-03,6.0000,,,,0,6.0000,261.0000,267
2007-05-04,6.0000,,,,0,6.0000,179.0000,185
2007-05-06,6.0000,,1.0000,,0,7.0000,86.0000,93
2007-05-07,16.0000,,,,0,16.0000,316.0000,332
2007-05-08,12.0000,,,,0,12.0000,279.0000,291
2007-05-09,6.0000,,,,0,6.0000,323.0000,329
2007-05-10,4.0000,1.0000,,,0,5.0000,228.0000,233
2007-05-11,5.0000,,,,0,5.0000,178.0000,183
2007-05-13,6.0000,,,,0,6.0000,101.0000,107
2007-05-14,30.0000,,,,0,30.0000,293.0000,323
2007-05-15,21.0000,1.0000,,,0,22.0000,266.0000,288
2007-05-16,12.0000,,,,0,12.0000,285.0000,297
2007-05-17,24.0000,1.0000,,,0,25.0000,260.0000,285
2007-05-18,4.0000,,,,0,4.0000,165.0000,169
2007-05-20,9.0000,,,,0,9.0000,94.0000,103
2007-05-21,15.0000,1.0000,,,0,16.0000,282.0000,298
2007-05-22,29.0000,,,,0,29.0000,264.0000,293
2007-05-23,19.0000,,,,0,19.0000,244.0000,263
2007-05-24,12.0000,,,,0,12.0000,275.0000,287
2007-05-25,10.0000,,,,0,10.0000,168.0000,178
2007-05-27,10.0000,1.0000,1.0000,,0,12.0000,85.0000,97
2007-05-28,41.0000,7.0000,2.0000,1.0000,0,51.0000,225.0000,276
2007-05-29,7.0000,,,,0,7.0000,258.0000,265
2007-05-30,20.0000,1.0000,,,0,21.0000,277.0000,298
2007-05-31,17.0000,1.0000,,,0,18.0000,288.0000,306
2007-06-01,10.0000,,,,0,10.0000,188.0000,198
2007-06-03,11.0000,2.0000,,,0,13.0000,83.0000,96
2007-06-04,24.0000,,,,0,24.0000,275.0000,299
2007-06-05,10.0000,,,,0,10.0000,263.0000,273
2007-06-06,17.0000,,,,0,17.0000,266.0000,283
2007-06-07,5.0000,,,,0,5.0000,263.0000,268
2007-06-08,4.0000,,,,0,4.0000,125.0000,129
2007-06-10,2.0000,,,,0,2.0000,122.0000,124
2007-06-11,25.0000,,,,0,25.0000,286.0000,311
2007-06-12,10.0000,,,,0,10.0000,278.0000,288
2007-06-13,10.0000,1.0000,,,0,11.0000,241.0000,252
2007-06-14,20.0000,,,,0,20.0000,286.0000,306
2007-06-15,7.0000,,,,0,7.0000,192.0000,199
2007-06-17,8.0000,,,,0,8.0000,98.0000,106
2007-06-18,20.0000,1.0000,,,0,21.0000,300.0000,321
2007-06-19,18.0000,,,,0,18.0000,297.0000,315
2007-06-20,7.0000,,,,0,7.0000,306.0000,313
2007-06-21,19.0000,2.0000,,,0,21.0000,266.0000,287
2007-06-22,5.0000,1.0000,1.0000,,0,7.0000,173.0000,180
2007-06-24,13.0000,2.0000,,,0,15.0000,89.0000,104
2007-06-25,27.0000,3.0000,,,0,30.0000,283.0000,313
2007-06-26,19.0000,,,,0,19.0000,293.0000,312
2007-06-27,11.0000,,,,0,11.0000,290.0000,301
2007-06-28,9.0000,,,,0,9.0000,290.0000,299
2007-06-29,1.0000,,,,0,1.0000,159.0000,160
2007-07-01,14.0000,,,,0,14.0000,99.0000,113
2007-07-02,15.0000,,,,0,15.0000,265.0000,280
2007-07-03,22.0000,1.0000,,,0,23.0000,277.0000,300
2007-07-04,32.0000,2.0000,,,0,34.0000,280.0000,314
2007-07-05,18.0000,,,,0,18.0000,280.0000,298
2007-07-06,11.0000,,,,0,11.0000,179.0000,190
2007-07-08,5.0000,1.0000,,,0,6.0000,106.0000,112
2007-07-09,31.0000,1.0000,,,0,32.0000,325.0000,357
2007-07-10,8.0000,,,,0,8.0000,216.0000,224
2007-07-11,7.0000,,,,0,7.0000,214.0000,221
2007-07-12,11.0000,1.0000,,,0,12.0000,245.0000,257
2007-07-13,8.0000,,,,0,8.0000,162.0000,170
2007-07-15,10.0000,1.0000,,,0,11.0000,90.0000,101
2007-07-16,19.0000,,,,0,19.0000,298.0000,317
2007-07-17,7.0000,1.0000,,,0,8.0000,287.0000,295
2007-07-18,11.0000,,,,0,11.0000,220.0000,231
2007-07-19,12.0000,,,,0,12.0000,269.0000,281
2007-07-20,6.0000,,,,0,6.0000,167.0000,173
2007-07-22,3.0000,,,,0,3.0000,111.0000,114
2007-07-23,11.0000,,,,0,11.0000,276.0000,287
2007-07-24,7.0000,,,,0,7.0000,222.0000,229
2007-07-25,4.0000,,,,0,4.0000,217.0000,221
2007-07-30,4.0000,,,,0,4.0000,205.0000,209
2007-07-31,3.0000,,,,0,3.0000,224.0000,227
2007-08-01,2.0000,,,,0,2.0000,188.0000,190
2007-08-02,3.0000,,,,0,3.0000,229.0000,232
2007-08-03,3.0000,,,,0,3.0000,154.0000,157
2007-08-05,2.0000,,,,0,2.0000,77.0000,79
2007-08-06,2.0000,,,,0,2.0000,219.0000,221
2007-08-07,6.0000,,,,0,6.0000,259.0000,265
2007-08-08,9.0000,,,,0,9.0000,227.0000,236
2007-08-09,4.0000,,,,0,4.0000,167.0000,171
2007-08-12,8.0000,,,,0,8.0000,97.0000,105
2007-08-13,3.0000,,,,0,3.0000,223.0000,226
2007-08-14,9.0000,,,,0,9.0000,178.0000,187
2007-08-19,2.0000,,,,0,2.0000,79.0000,81
2007-08-20,2.0000,,,,0,2.0000,189.0000,191
2007-08-21,4.0000,,,,0,4.0000,207.0000,211
2007-08-22,4.0000,,,,0,4.0000,198.0000,202
2007-08-23,4.0000,,,,0,4.0000,222.0000,226
2007-08-26,5.0000,,,,0,5.0000,88.0000,93
2007-08-27,9.0000,,,,0,9.0000,304.0000,313
2007-08-28,4.0000,,,,0,4.0000,188.0000,192
2007-08-29,1.0000,,,,0,1.0000,187.0000,188
2007-08-30,5.0000,,,,0,5.0000,205.0000,210
2007-08-31,2.0000,,,,0,2.0000,118.0000,120
2007-09-02,11.0000,,,,0,11.0000,80.0000,91
2007-09-03,17.0000,,,,0,17.0000,305.0000,322
2007-09-04,8.0000,,,,0,8.0000,239.0000,247
2007-09-05,5.0000,,,,0,5.0000,224.0000,229
2007-09-06,8.0000,,,,0,8.0000,224.0000,232
2007-09-07,1.0000,,,,0,1.0000,172.0000,173
2007-09-09,3.0000,,,,0,3.0000,78.0000,81
2007-09-10,2.0000,,,,0,2.0000,241.0000,243
2007-09-11,11.0000,,,,0,11.0000,213.0000,224
2007-09-12,6.0000,,,,0,6.0000,223.0000,229
2007-09-13,5.0000,,,,0,5.0000,199.0000,204
2007-09-16,9.0000,2.0000,,,0,11.0000,87.0000,98
2007-09-17,13.0000,,,,0,13.0000,239.0000,252
2007-09-18,3.0000,,,,0,3.0000,208.0000,211
2007-09-19,11.0000,,,,0,11.0000,211.0000,222
2007-09-20,7.0000,,,,0,7.0000,186.0000,193
2007-09-21,4.0000,,,,0,4.0000,119.0000,123
2007-09-23,10.0000,,,,0,10.0000,86.0000,96
2007-09-24,8.0000,,,,0,8.0000,259.0000,267
2007-09-25,7.0000,,,,0,7.0000,217.0000,224
2007-09-26,5.0000,,,,0,5.0000,256.0000,261
2007-09-27,5.0000,,,,0,5.0000,218.0000,223
2007-09-28,1.0000,,,,0,1.0000,92.0000,93
2007-09-30,6.0000,1.0000,,,0,7.0000,91.0000,98
2007-10-01,5.0000,,,,0,5.0000,241.0000,246
2007-10-02,6.0000,,,,0,6.0000,244.0000,250
2007-10-03,5.0000,,,,0,5.0000,219.0000,224
2007-10-04,13.0000,2.0000,,,0,15.0000,211.0000,226
2007-10-05,2.0000,,,,0,2.0000,173.0000,175
2007-10-07,9.0000,,,,0,9.0000,98.0000,107
2007-10-08,12.0000,1.0000,,,0,13.0000,268.0000,281
2007-10-09,3.0000,,,,0,3.0000,241.0000,244
2007-10-10,8.0000,,,,0,8.0000,226.0000,234
2007-10-11,4.0000,,,,0,4.0000,193.0000,197
2007-10-12,1.0000,,,,0,1.0000,137.0000,138
2007-10-14,14.0000,,,,0,14.0000,94.0000,108
2007-10-15,10.0000,,,,0,10.0000,243.0000,253
2007-10-16,5.0000,,,,0,5.0000,200.0000,205
2007-10-17,2.0000,,,,0,2.0000,197.0000,199
2007-10-18,4.0000,,,,0,4.0000,219.0000,223
2007-10-22,2.0000,,,,0,2.0000,170.0000,172
2007-10-23,4.0000,,,,0,4.0000,188.0000,192
2007-10-24,4.0000,,,,0,4.0000,178.0000,182
2007-10-25,5.0000,,,,0,5.0000,205.0000,210
2007-10-26,5.0000,,,,0,5.0000,126.0000,131
2007-10-28,1.0000,,,,0,1.0000,104.0000,105
2007-10-29,9.0000,,,,0,9.0000,211.0000,220
2007-10-30,9.0000,,,,0,9.0000,220.0000,229
2007-10-31,6.0000,,,,0,6.0000,164.0000,170
2007-11-01,5.0000,,,,0,5.0000,179.0000,184
2007-11-04,4.0000,,,,0,4.0000,96.0000,100
2007-11-05,7.0000,2.0000,,,0,9.0000,200.0000,209
2007-11-06,1.0000,,,,0,1.0000,197.0000,198
2007-11-08,2.0000,,,,0,2.0000,96.0000,98
2007-11-12,1.0000,,,,0,1.0000,137.0000,138
2007-11-13,3.0000,,,,0,3.0000,133.0000,136
2007-11-14,1.0000,,,,0,1.0000,132.0000,133
2007-11-15,2.0000,,,,0,2.0000,138.0000,140
2007-11-16,1.0000,,,,0,1.0000,62.0000,63
2007-11-18,3.0000,,,,0,3.0000,96.0000,99
2007-11-20,2.0000,,,,0,2.0000,132.0000,134
2007-11-21,1.0000,,,,0,1.0000,147.0000,148
2007-11-22,9.0000,,,,0,9.0000,214.0000,223
2007-11-23,10.0000,,,,0,10.0000,102.0000,112
2007-11-25,1.0000,,,,0,1.0000,82.0000,83
2007-11-26,2.0000,,,,0,2.0000,145.0000,147
2007-11-27,2.0000,,,,0,2.0000,148.0000,150
2007-11-28,1.0000,,,,0,1.0000,127.0000,128
2007-11-29,4.0000,,,,0,4.0000,156.0000,160
2007-11-30,2.0000,,,,0,2.0000,73.0000,75
2007-12-03,2.0000,,,,0,2.0000,219.0000,221
2007-12-04,7.0000,,,,0,7.0000,194.0000,201
2007-12-05,1.0000,,,,0,1.0000,167.0000,168
2007-12-06,4.0000,,,,0,4.0000,179.0000,183
2007-12-07,3.0000,,,,0,3.0000,123.0000,126
2007-12-09,7.0000,,,,0,7.0000,83.0000,90
2007-12-10,8.0000,,,,0,8.0000,238.0000,246
2007-12-11,1.0000,,,,0,1.0000,178.0000,179
2007-12-12,1.0000,,,,0,1.0000,190.0000,191
2007-12-13,3.0000,,,,0,3.0000,183.0000,186
2007-12-17,4.0000,,,,0,4.0000,158.0000,162
2007-12-18,11.0000,,,,0,11.0000,193.0000,204
2007-12-19,12.0000,,,,0,12.0000,185.0000,197
2007-12-20,8.0000,,,,0,8.0000,199.0000,207
2007-12-23,20.0000,1.0000,,,0,21.0000,79.0000,100
2007-12-24,11.0000,1.0000,,,0,12.0000,219.0000,231
2007-12-26,21.0000,1.0000,,,0,22.0000,290.0000,312
2007-12-27,6.0000,1.0000,,,0,7.0000,236.0000,243
2007-12-28,6.0000,,,,0,6.0000,122.0000,128
2007-12-30,8.0000,,,,0,8.0000,83.0000,91
2007-12-31,1.0000,,,,0,1.0000,150.0000,151
