event_id;event;datetime_utc;country;source;period_label;impact;notes;source_url;retrieved_at_utc
US_PPI_2015-02-18;Producer Price Index (PPI);2015-02-18T13:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-02;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
US_FED_SEMIANNUAL_MPR_SENATE_2015-02-24;Semiannual Monetary Policy Report to Congress — Senate Testimony;2015-02-24T15:00:00+00:00;US;U.S. Senate Committee on Banking, Housing, and Urban Affairs;2015-02;high;"Chair: Janet L. Yellen; advance_notice";https://www.banking.senate.gov/hearings/2015/02/24/the-semiannual-monetary-policy-report-to-the-congress;2025-09-09T19:28Z
US_FED_SEMIANNUAL_MPR_HOUSE_2015-02-25;Semiannual Monetary Policy Report to Congress — House Testimony;2015-02-25T15:00:00+00:00;US;U.S. House Committee on Financial Services;2015-02;high;"Chair: Janet L. Yellen; advance_notice";https://financialservices.house.gov/calendar/eventsingle.aspx?EventID=398720;2025-09-09T19:28Z
US_CPI_2015-02-26;CPI;2015-02-26T13:30:00+00:00;US;Bureau of Labor Statistics;2015-01;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_GDP_2015-02-27;Gross Domestic Product (GDP);2015-02-27T13:30:00+00:00;US;Bureau of Economic Analysis;2015-02;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_PCE_2015-03-02;PCE;2015-03-02T13:30:00+00:00;US;Bureau of Economic Analysis;2015-01;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-january-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-03-02;ISM Manufacturing PMI;2015-03-02T15:00:00+00:00;US;Institute for Supply Management;2015-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_ISM_SERVICES_PMI_2015-03-04;ISM Services PMI;2015-03-04T15:00:00+00:00;US;Institute for Supply Management;2015-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
EZ_ECB_INTEREST_RATE_DECISION_2015-03-05;ECB Interest Rate Decision;2015-03-05T12:45:00+00:00;EZ;ECB;2015-03;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2015/html/pr150305.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2015-03-05;ECB Press Conference;2015-03-05T13:30:00+00:00;EZ;ECB;2015-03;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2015/html/is150305.en.html;2025-09-11T19:09Z
US_NFP_2015-03-06;Employment Situation (NFP);2015-03-06T13:30:00+00:00;US;Bureau of Labor Statistics;2015-03;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T17:55Z
US_RETAIL_SALES_ADV_2015-03-12;Retail Sales (Advance);2015-03-12T12:30:00+00:00;US;U.S. Census Bureau;2015-02;high;;https://www2.census.gov/marts/adv1502.pdf;2025-09-09T18:53Z
US_PPI_2015-03-13;Producer Price Index (PPI);2015-03-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-03;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
US_FOMC_INTEREST_RATE_DECISION_2015-03-18;FOMC Interest Rate Decision;2015-03-18T18:00:00+00:00;US;Federal Reserve;2015-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150318a.htm;2025-09-09T17:55Z
US_FOMC_STATEMENT_2015-03-18;FOMC Statement;2015-03-18T18:00:00+00:00;US;Federal Reserve;2015-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150318a.htm;2025-09-09T17:55Z
US_FOMC_PRESS_CONFERENCE_2015-03-18;FOMC Press Conference;2015-03-18T18:30:00+00:00;US;Federal Reserve;2015-03;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20150318.htm;2025-09-09T17:55Z
US_CPI_2015-03-24;CPI;2015-03-24T12:30:00+00:00;US;Bureau of Labor Statistics;2015-02;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_GDP_2015-03-27;Gross Domestic Product (GDP);2015-03-27T12:30:00+00:00;US;Bureau of Economic Analysis;2015-03;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_PCE_2015-03-30;PCE;2015-03-30T12:30:00+00:00;US;Bureau of Economic Analysis;2015-02;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-february-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-04-01;ISM Manufacturing PMI;2015-04-01T14:00:00+00:00;US;Institute for Supply Management;2015-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_NFP_2015-04-03;Employment Situation (NFP);2015-04-03T12:30:00+00:00;US;Bureau of Labor Statistics;2015-04;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T17:55Z
US_ISM_SERVICES_PMI_2015-04-03;ISM Services PMI;2015-04-03T14:00:00+00:00;US;Institute for Supply Management;2015-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_RETAIL_SALES_ADV_2015-04-14;Retail Sales (Advance);2015-04-14T12:30:00+00:00;US;U.S. Census Bureau;2015-03;high;;https://www2.census.gov/marts/adv1503.pdf;2025-09-09T18:53Z
US_PPI_2015-04-14;Producer Price Index (PPI);2015-04-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-04;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
EZ_ECB_INTEREST_RATE_DECISION_2015-04-15;ECB Interest Rate Decision;2015-04-15T11:45:00+00:00;EZ;ECB;2015-04;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2015/html/pr150415.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2015-04-15;ECB Press Conference;2015-04-15T12:30:00+00:00;EZ;ECB;2015-04;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2015/html/is150415.en.html;2025-09-11T19:09Z
US_CPI_2015-04-17;CPI;2015-04-17T12:30:00+00:00;US;Bureau of Labor Statistics;2015-03;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_GDP_2015-04-29;Gross Domestic Product (GDP);2015-04-29T12:30:00+00:00;US;Bureau of Economic Analysis;2015-04;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_FOMC_INTEREST_RATE_DECISION_2015-04-29;FOMC Interest Rate Decision;2015-04-29T18:00:00+00:00;US;Federal Reserve;2015-04;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150429a.htm;2025-09-09T17:55Z
US_FOMC_STATEMENT_2015-04-29;FOMC Statement;2015-04-29T18:00:00+00:00;US;Federal Reserve;2015-04;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150429a.htm;2025-09-09T17:55Z
US_PCE_2015-04-30;PCE;2015-04-30T12:30:00+00:00;US;Bureau of Economic Analysis;2015-03;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-march-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-05-01;ISM Manufacturing PMI;2015-05-01T14:00:00+00:00;US;Institute for Supply Management;2015-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_ISM_SERVICES_PMI_2015-05-05;ISM Services PMI;2015-05-05T14:00:00+00:00;US;Institute for Supply Management;2015-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_NFP_2015-05-08;Employment Situation (NFP);2015-05-08T12:30:00+00:00;US;Bureau of Labor Statistics;2015-05;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T17:55Z
US_RETAIL_SALES_ADV_2015-05-13;Retail Sales (Advance);2015-05-13T12:30:00+00:00;US;U.S. Census Bureau;2015-04;high;;https://www2.census.gov/marts/adv1504.pdf;2025-09-09T18:53Z
US_PPI_2015-05-14;Producer Price Index (PPI);2015-05-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-05;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
US_CPI_2015-05-22;CPI;2015-05-22T12:30:00+00:00;US;Bureau of Labor Statistics;2015-04;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_GDP_2015-05-29;Gross Domestic Product (GDP);2015-05-29T12:30:00+00:00;US;Bureau of Economic Analysis;2015-05;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_PCE_2015-06-01;PCE;2015-06-01T12:30:00+00:00;US;Bureau of Economic Analysis;2015-04;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-april-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-06-01;ISM Manufacturing PMI;2015-06-01T14:00:00+00:00;US;Institute for Supply Management;2015-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
EZ_ECB_INTEREST_RATE_DECISION_2015-06-03;ECB Interest Rate Decision;2015-06-03T11:45:00+00:00;EZ;ECB;2015-06;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2015/html/pr150603.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2015-06-03;ECB Press Conference;2015-06-03T12:30:00+00:00;EZ;ECB;2015-06;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2015/html/is150603.en.html;2025-09-11T19:09Z
US_ISM_SERVICES_PMI_2015-06-03;ISM Services PMI;2015-06-03T14:00:00+00:00;US;Institute for Supply Management;2015-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_NFP_2015-06-05;Employment Situation (NFP);2015-06-05T12:30:00+00:00;US;Bureau of Labor Statistics;2015-06;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T17:55Z
US_RETAIL_SALES_ADV_2015-06-11;Retail Sales (Advance);2015-06-11T12:30:00+00:00;US;U.S. Census Bureau;2015-05;high;;https://www2.census.gov/marts/adv1505.pdf;2025-09-09T18:53Z
US_PPI_2015-06-12;Producer Price Index (PPI);2015-06-12T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-06;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
US_FOMC_INTEREST_RATE_DECISION_2015-06-17;FOMC Interest Rate Decision;2015-06-17T18:00:00+00:00;US;Federal Reserve;2015-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150617a.htm;2025-09-09T17:55Z
US_FOMC_STATEMENT_2015-06-17;FOMC Statement;2015-06-17T18:00:00+00:00;US;Federal Reserve;2015-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150617a.htm;2025-09-09T17:55Z
US_FOMC_PRESS_CONFERENCE_2015-06-17;FOMC Press Conference;2015-06-17T18:30:00+00:00;US;Federal Reserve;2015-06;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20150617.htm;2025-09-09T17:55Z
US_CPI_2015-06-18;CPI;2015-06-18T12:30:00+00:00;US;Bureau of Labor Statistics;2015-05;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_GDP_2015-06-24;Gross Domestic Product (GDP);2015-06-24T12:30:00+00:00;US;Bureau of Economic Analysis;2015-06;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_PCE_2015-06-25;PCE;2015-06-25T12:30:00+00:00;US;Bureau of Economic Analysis;2015-05;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-may-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-07-01;ISM Manufacturing PMI;2015-07-01T14:00:00+00:00;US;Institute for Supply Management;2015-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_NFP_2015-07-02;Employment Situation (NFP);2015-07-02T12:30:00+00:00;US;Bureau of Labor Statistics;2015-07;high;rescheduled due to Independence Day holiday (BLS);https://www.bls.gov/news.release/archives/empsit_07022015.pdf;2025-09-09T17:55Z
US_ISM_SERVICES_PMI_2015-07-06;ISM Services PMI;2015-07-06T14:00:00+00:00;US;Institute for Supply Management;2015-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_RETAIL_SALES_ADV_2015-07-14;Retail Sales (Advance);2015-07-14T12:30:00+00:00;US;U.S. Census Bureau;2015-06;high;;https://www2.census.gov/marts/adv1506.pdf;2025-09-09T18:53Z
US_PPI_2015-07-15;Producer Price Index (PPI);2015-07-15T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-07;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
US_FED_SEMIANNUAL_MPR_HOUSE_2015-07-15;Semiannual Monetary Policy Report to Congress — House Testimony;2015-07-15T14:00:00+00:00;US;U.S. House Committee on Financial Services;2015-07;high;"Chair: Janet L. Yellen; advance_notice";https://financialservices.house.gov/calendar/eventsingle.aspx?EventID=399319;2025-09-09T19:28Z
EZ_ECB_INTEREST_RATE_DECISION_2015-07-16;ECB Interest Rate Decision;2015-07-16T11:45:00+00:00;EZ;ECB;2015-07;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2015/html/pr150716.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2015-07-16;ECB Press Conference;2015-07-16T12:30:00+00:00;EZ;ECB;2015-07;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2015/html/is150716.en.html;2025-09-11T19:09Z
US_FED_SEMIANNUAL_MPR_SENATE_2015-07-16;Semiannual Monetary Policy Report to Congress — Senate Testimony;2015-07-16T14:00:00+00:00;US;U.S. Senate Committee on Banking, Housing, and Urban Affairs;2015-07;high;"Chair: Janet L. Yellen; advance_notice";https://www.banking.senate.gov/hearings/2015/07/16/the-semiannual-monetary-policy-report-to-the-congress;2025-09-09T19:28Z
US_CPI_2015-07-17;CPI;2015-07-17T12:30:00+00:00;US;Bureau of Labor Statistics;2015-06;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_FOMC_INTEREST_RATE_DECISION_2015-07-29;FOMC Interest Rate Decision;2015-07-29T18:00:00+00:00;US;Federal Reserve;2015-07;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150729a.htm;2025-09-09T17:55Z
US_FOMC_STATEMENT_2015-07-29;FOMC Statement;2015-07-29T18:00:00+00:00;US;Federal Reserve;2015-07;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150729a.htm;2025-09-09T17:55Z
US_GDP_2015-07-30;Gross Domestic Product (GDP);2015-07-30T12:30:00+00:00;US;Bureau of Economic Analysis;2015-07;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_PCE_2015-08-03;PCE;2015-08-03T12:30:00+00:00;US;Bureau of Economic Analysis;2015-06;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-june-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-08-03;ISM Manufacturing PMI;2015-08-03T14:00:00+00:00;US;Institute for Supply Management;2015-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_ISM_SERVICES_PMI_2015-08-05;ISM Services PMI;2015-08-05T14:00:00+00:00;US;Institute for Supply Management;2015-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_NFP_2015-08-07;Employment Situation (NFP);2015-08-07T12:30:00+00:00;US;Bureau of Labor Statistics;2015-08;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T17:55Z
US_RETAIL_SALES_ADV_2015-08-13;Retail Sales (Advance);2015-08-13T12:30:00+00:00;US;U.S. Census Bureau;2015-07;high;;https://www2.census.gov/marts/adv1507.pdf;2025-09-09T18:53Z
US_PPI_2015-08-14;Producer Price Index (PPI);2015-08-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-08;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
US_CPI_2015-08-19;CPI;2015-08-19T12:30:00+00:00;US;Bureau of Labor Statistics;2015-07;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_GDP_2015-08-27;Gross Domestic Product (GDP);2015-08-27T12:30:00+00:00;US;Bureau of Economic Analysis;2015-08;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_PCE_2015-08-28;PCE;2015-08-28T12:30:00+00:00;US;Bureau of Economic Analysis;2015-07;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-july-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-09-01;ISM Manufacturing PMI;2015-09-01T14:00:00+00:00;US;Institute for Supply Management;2015-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
EZ_ECB_INTEREST_RATE_DECISION_2015-09-03;ECB Interest Rate Decision;2015-09-03T11:45:00+00:00;EZ;ECB;2015-09;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2015/html/pr150903.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2015-09-03;ECB Press Conference;2015-09-03T12:30:00+00:00;EZ;ECB;2015-09;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2015/html/is150903.en.html;2025-09-11T19:09Z
US_ISM_SERVICES_PMI_2015-09-03;ISM Services PMI;2015-09-03T14:00:00+00:00;US;Institute for Supply Management;2015-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_NFP_2015-09-04;Employment Situation (NFP);2015-09-04T12:30:00+00:00;US;Bureau of Labor Statistics;2015-09;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T17:55Z
US_PPI_2015-09-11;Producer Price Index (PPI);2015-09-11T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-09;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
US_RETAIL_SALES_ADV_2015-09-15;Retail Sales (Advance);2015-09-15T12:30:00+00:00;US;U.S. Census Bureau;2015-08;high;;https://www2.census.gov/marts/adv1508.pdf;2025-09-09T18:53Z
US_CPI_2015-09-16;CPI;2015-09-16T12:30:00+00:00;US;Bureau of Labor Statistics;2015-08;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_FOMC_INTEREST_RATE_DECISION_2015-09-17;FOMC Interest Rate Decision;2015-09-17T18:00:00+00:00;US;Federal Reserve;2015-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150917a.htm;2025-09-09T17:55Z
US_FOMC_STATEMENT_2015-09-17;FOMC Statement;2015-09-17T18:00:00+00:00;US;Federal Reserve;2015-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20150917a.htm;2025-09-09T17:55Z
US_FOMC_PRESS_CONFERENCE_2015-09-17;FOMC Press Conference;2015-09-17T18:30:00+00:00;US;Federal Reserve;2015-09;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20150917.htm;2025-09-09T17:55Z
US_GDP_2015-09-25;Gross Domestic Product (GDP);2015-09-25T12:30:00+00:00;US;Bureau of Economic Analysis;2015-09;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_PCE_2015-09-28;PCE;2015-09-28T12:30:00+00:00;US;Bureau of Economic Analysis;2015-08;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-august-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-10-01;ISM Manufacturing PMI;2015-10-01T14:00:00+00:00;US;Institute for Supply Management;2015-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_NFP_2015-10-02;Employment Situation (NFP);2015-10-02T12:30:00+00:00;US;Bureau of Labor Statistics;2015-10;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T17:55Z
US_ISM_SERVICES_PMI_2015-10-05;ISM Services PMI;2015-10-05T14:00:00+00:00;US;Institute for Supply Management;2015-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_RETAIL_SALES_ADV_2015-10-14;Retail Sales (Advance);2015-10-14T12:30:00+00:00;US;U.S. Census Bureau;2015-09;high;;https://www2.census.gov/marts/adv1509.pdf;2025-09-09T18:53Z
US_PPI_2015-10-14;Producer Price Index (PPI);2015-10-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-10;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
US_CPI_2015-10-15;CPI;2015-10-15T12:30:00+00:00;US;Bureau of Labor Statistics;2015-09;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
EZ_ECB_INTEREST_RATE_DECISION_2015-10-22;ECB Interest Rate Decision;2015-10-22T11:45:00+00:00;EZ;ECB;2015-10;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2015/html/pr151022.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2015-10-22;ECB Press Conference;2015-10-22T12:30:00+00:00;EZ;ECB;2015-10;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2015/html/is151022.en.html;2025-09-11T19:09Z
US_FOMC_INTEREST_RATE_DECISION_2015-10-28;FOMC Interest Rate Decision;2015-10-28T18:00:00+00:00;US;Federal Reserve;2015-10;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20151028a.htm;2025-09-09T17:55Z
US_FOMC_STATEMENT_2015-10-28;FOMC Statement;2015-10-28T18:00:00+00:00;US;Federal Reserve;2015-10;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20151028a.htm;2025-09-09T17:55Z
US_GDP_2015-10-29;Gross Domestic Product (GDP);2015-10-29T12:30:00+00:00;US;Bureau of Economic Analysis;2015-10;high;;https://www.bea.gov/news/2015/;2025-09-09T18:28Z
US_PCE_2015-10-30;PCE;2015-10-30T12:30:00+00:00;US;Bureau of Economic Analysis;2015-09;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-september-2015;2025-09-09T18:53Z
US_ISM_MANUFACTURING_PMI_2015-11-02;ISM Manufacturing PMI;2015-11-02T15:00:00+00:00;US;Institute for Supply Management;2015-11;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_ISM_SERVICES_PMI_2015-11-04;ISM Services PMI;2015-11-04T15:00:00+00:00;US;Institute for Supply Management;2015-11;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T18:28Z
US_NFP_2015-11-06;Employment Situation (NFP);2015-11-06T13:30:00+00:00;US;Bureau of Labor Statistics;2015-11;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T17:55Z
US_RETAIL_SALES_ADV_2015-11-13;Retail Sales (Advance);2015-11-13T13:30:00+00:00;US;U.S. Census Bureau;2015-10;high;;https://www2.census.gov/marts/adv1510.pdf;2025-09-09T18:53Z
US_PPI_2015-11-13;Producer Price Index (PPI);2015-11-13T13:30:00+00:00;US;U.S. Bureau of Labor Statistics;2015-11;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T18:28Z
