event_id;event;datetime_utc;country;source;period_label;impact;notes;source_url;retrieved_at_utc
US_PPI_2012-05-11;Producer Price Index (PPI);2012-05-11T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2012-05;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T12:13:48Z
US_CPI_2012-05-15;CPI;2012-05-15T12:30:00+00:00;US;Bureau of Labor Statistics;2012-05;high;;https://www.bls.gov/schedule/2012/home.htm;2025-09-09T12:37Z
US_RETAIL_SALES_ADVANCE_2012-05-15;Retail Sales (Advance);2012-05-15T12:30:00+00:00;US;U.S. Census Bureau;2012-05;high;;https://www2.census.gov/marts/adv1205.pdf;2025-09-09T12:37Z
US_GDP_2012-05-31;Gross Domestic Product (GDP);2012-05-31T12:30:00+00:00;US;Bureau of Economic Analysis;2012-05;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:13:48Z
US_PCE_2012-06-01;PCE;2012-06-01T12:30:00+00:00;US;Bureau of Economic Analysis;2012-06;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:37Z
US_NFP_2012-06-01;Employment Situation (NFP);2012-06-01T12:30:00+00:00;US;Bureau of Labor Statistics;2012-06;high;;https://www.bls.gov/schedule/news_release/empsit.htm;2025-09-09T11:59:07Z
US_ISM_MANUFACTURING_PMI_2012-06-01;ISM Manufacturing PMI;2012-06-01T14:00:00+00:00;US;Institute for Supply Management;2012-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
US_ISM_SERVICES_PMI_2012-06-05;ISM Services PMI;2012-06-05T14:00:00+00:00;US;Institute for Supply Management;2012-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
EZ_ECB_INTEREST_RATE_DECISION_2012-06-06;ECB Interest Rate Decision;2012-06-06T11:45:00+00:00;EZ;ECB;2012-06;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2012/html/pr120606.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2012-06-06;ECB Press Conference;2012-06-06T12:30:00+00:00;EZ;ECB;2012-06;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2012/html/is120606.en.html;2025-09-11T19:09Z
US_RETAIL_SALES_ADVANCE_2012-06-13;Retail Sales (Advance);2012-06-13T12:30:00+00:00;US;U.S. Census Bureau;2012-06;high;;https://www2.census.gov/marts/adv1206.pdf;2025-09-09T12:37Z
US_PPI_2012-06-13;Producer Price Index (PPI);2012-06-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2012-06;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T12:13:48Z
US_CPI_2012-06-14;CPI;2012-06-14T12:30:00+00:00;US;Bureau of Labor Statistics;2012-06;high;;https://www.bls.gov/schedule/2012/home.htm;2025-09-09T12:37Z
US_FOMC_INTEREST_RATE_DECISION_2012-06-20;FOMC Interest Rate Decision;2012-06-20T16:30:00+00:00;US;Federal Reserve;2012-06;high;;https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm;2025-09-09T11:59:07Z
US_FOMC_STATEMENT_2012-06-20;FOMC Statement;2012-06-20T16:30:00+00:00;US;Federal Reserve;2012-06;high;;https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm;2025-09-09T11:59:07Z
US_FOMC_PRESS_CONFERENCE_2012-06-20;FOMC Press Conference;2012-06-20T18:15:00+00:00;US;Federal Reserve;2012-06;high;;https://www.federalreserve.gov/monetarypolicy/fomcpress.htm;2025-09-09T11:59:07Z
US_GDP_2012-06-28;Gross Domestic Product (GDP);2012-06-28T12:30:00+00:00;US;Bureau of Economic Analysis;2012-06;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:13:48Z
US_PCE_2012-06-29;PCE;2012-06-29T12:30:00+00:00;US;Bureau of Economic Analysis;2012-06;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:37Z
US_ISM_MANUFACTURING_PMI_2012-07-02;ISM Manufacturing PMI;2012-07-02T14:00:00+00:00;US;Institute for Supply Management;2012-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
EZ_ECB_INTEREST_RATE_DECISION_2012-07-05;ECB Interest Rate Decision;2012-07-05T11:45:00+00:00;EZ;ECB;2012-07;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2012/html/pr120705.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2012-07-05;ECB Press Conference;2012-07-05T12:30:00+00:00;EZ;ECB;2012-07;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2012/html/is120705.en.html;2025-09-11T19:09Z
US_ISM_SERVICES_PMI_2012-07-05;ISM Services PMI;2012-07-05T14:00:00+00:00;US;Institute for Supply Management;2012-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
US_NFP_2012-07-06;Employment Situation (NFP);2012-07-06T12:30:00+00:00;US;Bureau of Labor Statistics;2012-07;high;;https://www.bls.gov/schedule/news_release/empsit.htm;2025-09-09T11:59:07Z
US_PPI_2012-07-13;Producer Price Index (PPI);2012-07-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2012-07;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T12:13:48Z
US_RETAIL_SALES_ADVANCE_2012-07-16;Retail Sales (Advance);2012-07-16T12:30:00+00:00;US;U.S. Census Bureau;2012-07;high;;https://www2.census.gov/marts/adv1207.pdf;2025-09-09T12:37Z
US_CPI_2012-07-17;CPI;2012-07-17T12:30:00+00:00;US;Bureau of Labor Statistics;2012-07;high;;https://www.bls.gov/schedule/2012/home.htm;2025-09-09T12:37Z
US_FED_SEMIANNUAL_MPR_SENATE_2012-07-17;Semiannual Monetary Policy Report to Congress — Senate Testimony;2012-07-17T14:00:00+00:00;US;U.S. Senate Committee on Banking, Housing, and Urban Affairs;2012-07;high;;https://www.banking.senate.gov/hearings/2012/07/17/the-semiannual-monetary-policy-report-to-the-congress;2025-09-09T12:51Z
US_FED_SEMIANNUAL_MPR_HOUSE_2012-07-18;Semiannual Monetary Policy Report to Congress — House Testimony;2012-07-18T14:00:00+00:00;US;U.S. House Committee on Financial Services;2012-07;high;;https://financialservices.house.gov/calendar/eventsingle.aspx?EventID=302778;2025-09-09T12:51Z
US_GDP_2012-07-27;Gross Domestic Product (GDP);2012-07-27T12:30:00+00:00;US;Bureau of Economic Analysis;2012-07;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:13:48Z
US_PCE_2012-07-31;PCE;2012-07-31T12:30:00+00:00;US;Bureau of Economic Analysis;2012-07;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:37Z
US_ISM_MANUFACTURING_PMI_2012-08-01;ISM Manufacturing PMI;2012-08-01T14:00:00+00:00;US;Institute for Supply Management;2012-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
US_FOMC_INTEREST_RATE_DECISION_2012-08-01;FOMC Interest Rate Decision;2012-08-01T18:15:00+00:00;US;Federal Reserve;2012-08;high;;https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm;2025-09-09T11:59:07Z
US_FOMC_STATEMENT_2012-08-01;FOMC Statement;2012-08-01T18:15:00+00:00;US;Federal Reserve;2012-08;high;;https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm;2025-09-09T11:59:07Z
EZ_ECB_INTEREST_RATE_DECISION_2012-08-02;ECB Interest Rate Decision;2012-08-02T11:45:00+00:00;EZ;ECB;2012-08;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2012/html/pr120802.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2012-08-02;ECB Press Conference;2012-08-02T12:30:00+00:00;EZ;ECB;2012-08;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2012/html/is120802.en.html;2025-09-11T19:09Z
US_NFP_2012-08-03;Employment Situation (NFP);2012-08-03T12:30:00+00:00;US;Bureau of Labor Statistics;2012-08;high;;https://www.bls.gov/schedule/news_release/empsit.htm;2025-09-09T11:59:07Z
US_ISM_SERVICES_PMI_2012-08-03;ISM Services PMI;2012-08-03T14:00:00+00:00;US;Institute for Supply Management;2012-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
US_RETAIL_SALES_ADVANCE_2012-08-14;Retail Sales (Advance);2012-08-14T12:30:00+00:00;US;U.S. Census Bureau;2012-08;high;;https://www2.census.gov/marts/adv1208.pdf;2025-09-09T12:37Z
US_PPI_2012-08-14;Producer Price Index (PPI);2012-08-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2012-08;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T12:13:48Z
US_CPI_2012-08-15;CPI;2012-08-15T12:30:00+00:00;US;Bureau of Labor Statistics;2012-08;high;;https://www.bls.gov/schedule/2012/home.htm;2025-09-09T12:37Z
US_GDP_2012-08-29;Gross Domestic Product (GDP);2012-08-29T12:30:00+00:00;US;Bureau of Economic Analysis;2012-08;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:13:48Z
US_PCE_2012-08-30;PCE;2012-08-30T12:30:00+00:00;US;Bureau of Economic Analysis;2012-08;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:37Z
US_JACKSON_HOLE_CHAIR_REMARKS_2012-08-31;Jackson Hole Economic Policy Symposium — Chair’s Remarks;2012-08-31T14:00:00+00:00;US;Federal Reserve Bank of Kansas City;2012-08;high;;https://fraser.stlouisfed.org/files/docs/historical/bernanke/bernanke_20120831.pdf;2025-09-09T12:51Z
US_ISM_MANUFACTURING_PMI_2012-09-04;ISM Manufacturing PMI;2012-09-04T14:00:00+00:00;US;Institute for Supply Management;2012-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
EZ_ECB_INTEREST_RATE_DECISION_2012-09-06;ECB Interest Rate Decision;2012-09-06T11:45:00+00:00;EZ;ECB;2012-09;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2012/html/pr120906.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2012-09-06;ECB Press Conference;2012-09-06T12:30:00+00:00;EZ;ECB;2012-09;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2012/html/is120906.en.html;2025-09-11T19:09Z
US_ISM_SERVICES_PMI_2012-09-06;ISM Services PMI;2012-09-06T14:00:00+00:00;US;Institute for Supply Management;2012-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
US_NFP_2012-09-07;Employment Situation (NFP);2012-09-07T12:30:00+00:00;US;Bureau of Labor Statistics;2012-09;high;;https://www.bls.gov/schedule/news_release/empsit.htm;2025-09-09T11:59:07Z
US_PPI_2012-09-13;Producer Price Index (PPI);2012-09-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2012-09;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T12:13:48Z
US_FOMC_INTEREST_RATE_DECISION_2012-09-13;FOMC Interest Rate Decision;2012-09-13T16:30:00+00:00;US;Federal Reserve;2012-09;high;;https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm;2025-09-09T11:59:07Z
US_FOMC_STATEMENT_2012-09-13;FOMC Statement;2012-09-13T16:30:00+00:00;US;Federal Reserve;2012-09;high;;https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm;2025-09-09T11:59:07Z
US_FOMC_PRESS_CONFERENCE_2012-09-13;FOMC Press Conference;2012-09-13T18:15:00+00:00;US;Federal Reserve;2012-09;high;;https://www.federalreserve.gov/monetarypolicy/fomcpress.htm;2025-09-09T11:59:07Z
US_CPI_2012-09-14;CPI;2012-09-14T12:30:00+00:00;US;Bureau of Labor Statistics;2012-09;high;;https://www.bls.gov/schedule/2012/home.htm;2025-09-09T12:37Z
US_RETAIL_SALES_ADVANCE_2012-09-14;Retail Sales (Advance);2012-09-14T12:30:00+00:00;US;U.S. Census Bureau;2012-09;high;;https://www2.census.gov/marts/adv1209.pdf;2025-09-09T12:37Z
US_GDP_2012-09-27;Gross Domestic Product (GDP);2012-09-27T12:30:00+00:00;US;Bureau of Economic Analysis;2012-09;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:13:48Z
US_PCE_2012-09-28;PCE;2012-09-28T12:30:00+00:00;US;Bureau of Economic Analysis;2012-09;high;;https://apps.bea.gov/scb/pdf/2011/12%20December/1211_news%20release.pdf;2025-09-09T12:37Z
US_ISM_MANUFACTURING_PMI_2012-10-01;ISM Manufacturing PMI;2012-10-01T14:00:00+00:00;US;Institute for Supply Management;2012-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
US_ISM_SERVICES_PMI_2012-10-03;ISM Services PMI;2012-10-03T14:00:00+00:00;US;Institute for Supply Management;2012-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T12:13:48Z
EZ_ECB_INTEREST_RATE_DECISION_2012-10-04;ECB Interest Rate Decision;2012-10-04T11:45:00+00:00;EZ;ECB;2012-10;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2012/html/pr121004.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2012-10-04;ECB Press Conference;2012-10-04T12:30:00+00:00;EZ;ECB;2012-10;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2012/html/is121004.en.html;2025-09-11T19:09Z
US_NFP_2012-10-05;Employment Situation (NFP);2012-10-05T12:30:00+00:00;US;Bureau of Labor Statistics;2012-10;high;;https://www.bls.gov/schedule/news_release/empsit.htm;2025-09-09T11:59:07Z
US_PPI_2012-10-12;Producer Price Index (PPI);2012-10-12T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2012-10;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T12:13:48Z
