event_id;event;datetime_utc;country;source;period_label;impact;notes;source_url;retrieved_at_utc
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-02-12T13:30:00+00:00;US;U.S. Census Bureau;2016-01;high;;https://www2.census.gov/marts/adv1601.pdf;2025-09-09T20:07Z
US_PPI_2016-02-17;Producer Price Index (PPI);2016-02-17T13:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-02;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_CPI;Consumer Price Index (CPI);2016-02-19T13:30:00+00:00;US;Bureau of Labor Statistics;2016-01;high;;https://www.bls.gov/news.release/archives/cpi_02192016.pdf;2025-09-09T20:07Z
US_GDP_2016-02-26;Gross Domestic Product (GDP);2016-02-26T13:30:00+00:00;US;Bureau of Economic Analysis;2016-02;high;;https://www.bea.gov/news/2016/gross-domestic-product-4th-quarter-and-annual-2015-second-estimate;2025-09-09T19:46Z
US_PCE;Personal Income & Outlays (PCE);2016-02-26T15:00:00+00:00;US;Bureau of Economic Analysis;2016-01;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-january-2016;2025-09-09T20:07Z
US_ISM_MANUFACTURING_PMI_2016-03-01;ISM Manufacturing PMI;2016-03-01T15:00:00+00:00;US;Institute for Supply Management;2016-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_ISM_SERVICES_PMI_2016-03-03;ISM Services PMI;2016-03-03T15:00:00+00:00;US;Institute for Supply Management;2016-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_NFP_2016-03-04;Employment Situation (NFP);2016-03-04T13:30:00+00:00;US;Bureau of Labor Statistics;2016-03;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T19:36Z
EZ_ECB_INTEREST_RATE_DECISION_2016-03-10;ECB Interest Rate Decision;2016-03-10T12:45:00+00:00;EZ;ECB;2016-03;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2016/html/pr160310.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2016-03-10;ECB Press Conference;2016-03-10T13:30:00+00:00;EZ;ECB;2016-03;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2016/html/is160310.en.html;2025-09-11T19:09Z
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-03-15T12:30:00+00:00;US;U.S. Census Bureau;2016-02;high;;https://www2.census.gov/marts/adv1602.pdf;2025-09-09T20:07Z
US_PPI_2016-03-15;Producer Price Index (PPI);2016-03-15T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-03;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_CPI;Consumer Price Index (CPI);2016-03-16T12:30:00+00:00;US;Bureau of Labor Statistics;2016-02;high;;https://www.bls.gov/news.release/archives/cpi_03162016.htm;2025-09-09T20:07Z
US_FOMC_INTEREST_RATE_DECISION_2016-03-16;FOMC Interest Rate Decision;2016-03-16T18:00:00+00:00;US;Federal Reserve;2016-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160316a.htm;2025-09-09T19:36Z
US_FOMC_STATEMENT_2016-03-16;FOMC Statement;2016-03-16T18:00:00+00:00;US;Federal Reserve;2016-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160316a.htm;2025-09-09T19:36Z
US_FOMC_PRESS_CONFERENCE_2016-03-16;FOMC Press Conference;2016-03-16T18:30:00+00:00;US;Federal Reserve;2016-03;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20160316.htm;2025-09-09T19:36Z
US_GDP_2016-03-25;Gross Domestic Product (GDP);2016-03-25T12:30:00+00:00;US;Bureau of Economic Analysis;2016-03;high;;https://www.bea.gov/news/2016/gross-domestic-product-4th-quarter-and-annual-2015-third-estimate-corporate-profits-4th;2025-09-09T19:46Z
US_PCE;Personal Income & Outlays (PCE);2016-03-28T12:30:00+00:00;US;Bureau of Economic Analysis;2016-02;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-february-2016;2025-09-09T20:07Z
US_NFP_2016-04-01;Employment Situation (NFP);2016-04-01T12:30:00+00:00;US;Bureau of Labor Statistics;2016-04;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T19:36Z
US_ISM_MANUFACTURING_PMI_2016-04-01;ISM Manufacturing PMI;2016-04-01T14:00:00+00:00;US;Institute for Supply Management;2016-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_ISM_SERVICES_PMI_2016-04-05;ISM Services PMI;2016-04-05T14:00:00+00:00;US;Institute for Supply Management;2016-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-04-13T12:30:00+00:00;US;U.S. Census Bureau;2016-03;high;;https://www2.census.gov/marts/adv1603.pdf;2025-09-09T20:07Z
US_PPI_2016-04-13;Producer Price Index (PPI);2016-04-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-04;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_CPI;Consumer Price Index (CPI);2016-04-14T12:30:00+00:00;US;Bureau of Labor Statistics;2016-03;high;;https://www.bls.gov/news.release/archives/cpi_04142016.htm;2025-09-09T20:07Z
EZ_ECB_INTEREST_RATE_DECISION_2016-04-21;ECB Interest Rate Decision;2016-04-21T11:45:00+00:00;EZ;ECB;2016-04;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2016/html/pr160421.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2016-04-21;ECB Press Conference;2016-04-21T12:30:00+00:00;EZ;ECB;2016-04;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2016/html/is160421.en.html;2025-09-11T19:09Z
US_FOMC_INTEREST_RATE_DECISION_2016-04-27;FOMC Interest Rate Decision;2016-04-27T18:00:00+00:00;US;Federal Reserve;2016-04;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160427a.htm;2025-09-09T19:36Z
US_FOMC_STATEMENT_2016-04-27;FOMC Statement;2016-04-27T18:00:00+00:00;US;Federal Reserve;2016-04;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160427a.htm;2025-09-09T19:36Z
US_GDP_2016-04-28;Gross Domestic Product (GDP);2016-04-28T12:30:00+00:00;US;Bureau of Economic Analysis;2016-04;high;;https://www.bea.gov/news/2016/gross-domestic-product-1st-quarter-2016-advance-estimate;2025-09-09T19:46Z
US_PCE;Personal Income & Outlays (PCE);2016-04-29T12:30:00+00:00;US;Bureau of Economic Analysis;2016-03;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-march-2016;2025-09-09T20:07Z
US_ISM_MANUFACTURING_PMI_2016-05-02;ISM Manufacturing PMI;2016-05-02T14:00:00+00:00;US;Institute for Supply Management;2016-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_ISM_SERVICES_PMI_2016-05-04;ISM Services PMI;2016-05-04T14:00:00+00:00;US;Institute for Supply Management;2016-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_NFP_2016-05-06;Employment Situation (NFP);2016-05-06T12:30:00+00:00;US;Bureau of Labor Statistics;2016-05;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T19:36Z
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-05-13T12:30:00+00:00;US;U.S. Census Bureau;2016-04;high;;https://www2.census.gov/marts/adv1604.pdf;2025-09-09T20:07Z
US_PPI_2016-05-13;Producer Price Index (PPI);2016-05-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-05;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_CPI;Consumer Price Index (CPI);2016-05-17T12:30:00+00:00;US;Bureau of Labor Statistics;2016-04;high;;https://www.bls.gov/news.release/archives/cpi_05172016.htm;2025-09-09T20:07Z
US_GDP_2016-05-27;Gross Domestic Product (GDP);2016-05-27T12:30:00+00:00;US;Bureau of Economic Analysis;2016-05;high;;https://www.bea.gov/news/2016/gross-domestic-product-1st-quarter-2016-second-estimate-corporate-profits-1st-quarter-2016;2025-09-09T19:46Z
US_PCE;Personal Income & Outlays (PCE);2016-05-31T12:30:00+00:00;US;Bureau of Economic Analysis;2016-04;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-april-2016;2025-09-09T20:07Z
US_ISM_MANUFACTURING_PMI_2016-06-01;ISM Manufacturing PMI;2016-06-01T14:00:00+00:00;US;Institute for Supply Management;2016-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
EZ_ECB_INTEREST_RATE_DECISION_2016-06-02;ECB Interest Rate Decision;2016-06-02T11:45:00+00:00;EZ;ECB;2016-06;high;"Monetary policy decision; meeting held in Vienna";https://www.ecb.europa.eu/press/pr/date/2016/html/pr160602.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2016-06-02;ECB Press Conference;2016-06-02T12:30:00+00:00;EZ;ECB;2016-06;high;"Press conference; Vienna";https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2016/html/is160602.en.html;2025-09-11T19:09Z
US_NFP_2016-06-03;Employment Situation (NFP);2016-06-03T12:30:00+00:00;US;Bureau of Labor Statistics;2016-06;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T19:36Z
US_ISM_SERVICES_PMI_2016-06-03;ISM Services PMI;2016-06-03T14:00:00+00:00;US;Institute for Supply Management;2016-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-06-14T12:30:00+00:00;US;U.S. Census Bureau;2016-05;high;;https://www2.census.gov/marts/adv1605.pdf;2025-09-09T20:07Z
US_PPI_2016-06-15;Producer Price Index (PPI);2016-06-15T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-06;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_FOMC_INTEREST_RATE_DECISION_2016-06-15;FOMC Interest Rate Decision;2016-06-15T18:00:00+00:00;US;Federal Reserve;2016-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160615a.htm;2025-09-09T19:36Z
US_FOMC_STATEMENT_2016-06-15;FOMC Statement;2016-06-15T18:00:00+00:00;US;Federal Reserve;2016-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160615a.htm;2025-09-09T19:36Z
US_FOMC_PRESS_CONFERENCE_2016-06-15;FOMC Press Conference;2016-06-15T18:30:00+00:00;US;Federal Reserve;2016-06;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20160615.htm;2025-09-09T19:36Z
US_CPI;Consumer Price Index (CPI);2016-06-16T12:30:00+00:00;US;Bureau of Labor Statistics;2016-05;high;;https://www.bls.gov/news.release/archives/cpi_06162016.htm;2025-09-09T20:07Z
US_FED_SEMIANNUAL_MPR_SENATE_2016-06-21;Semiannual Monetary Policy Report to Congress — Senate Testimony;2016-06-21T14:00:00+00:00;US;U.S. Senate Committee on Banking, Housing, and Urban Affairs;2016-06;high;"Chair: Janet L. Yellen; advance_notice";https://www.federalreserve.gov/newsevents/testimony/yellen20160621a.htm;2025-09-09T20:20Z
US_FED_SEMIANNUAL_MPR_HOUSE_2016-06-22;Semiannual Monetary Policy Report to Congress — House Testimony;2016-06-22T14:00:00+00:00;US;U.S. House Committee on Financial Services;2016-06;high;"Chair: Janet L. Yellen; advance_notice";https://financialservices.house.gov/calendar/eventsingle.aspx?EventID=400781;2025-09-09T20:20Z
US_GDP_2016-06-28;Gross Domestic Product (GDP);2016-06-28T12:30:00+00:00;US;Bureau of Economic Analysis;2016-06;high;;https://www.bea.gov/news/2016/gross-domestic-product-1st-quarter-2016-third-estimate-corporate-profits-1st-quarter-2016;2025-09-09T19:46Z
US_PCE;Personal Income & Outlays (PCE);2016-06-29T12:30:00+00:00;US;Bureau of Economic Analysis;2016-05;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-may-2016;2025-09-09T20:07Z
US_ISM_MANUFACTURING_PMI_2016-07-01;ISM Manufacturing PMI;2016-07-01T14:00:00+00:00;US;Institute for Supply Management;2016-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_ISM_SERVICES_PMI_2016-07-06;ISM Services PMI;2016-07-06T14:00:00+00:00;US;Institute for Supply Management;2016-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_NFP_2016-07-08;Employment Situation (NFP);2016-07-08T12:30:00+00:00;US;Bureau of Labor Statistics;2016-07;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T19:36Z
US_PPI_2016-07-14;Producer Price Index (PPI);2016-07-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-07;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-07-15T12:30:00+00:00;US;U.S. Census Bureau;2016-06;high;;https://www2.census.gov/marts/adv1606.pdf;2025-09-09T20:07Z
US_CPI;Consumer Price Index (CPI);2016-07-15T12:30:00+00:00;US;Bureau of Labor Statistics;2016-06;high;;https://www.bls.gov/news.release/archives/cpi_07152016.htm;2025-09-09T20:07Z
EZ_ECB_INTEREST_RATE_DECISION_2016-07-21;ECB Interest Rate Decision;2016-07-21T11:45:00+00:00;EZ;ECB;2016-07;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2016/html/pr160721.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2016-07-21;ECB Press Conference;2016-07-21T12:30:00+00:00;EZ;ECB;2016-07;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2016/html/is160721.en.html;2025-09-11T19:09Z
US_FOMC_INTEREST_RATE_DECISION_2016-07-27;FOMC Interest Rate Decision;2016-07-27T18:00:00+00:00;US;Federal Reserve;2016-07;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160727a.htm;2025-09-09T19:36Z
US_FOMC_STATEMENT_2016-07-27;FOMC Statement;2016-07-27T18:00:00+00:00;US;Federal Reserve;2016-07;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160727a.htm;2025-09-09T19:36Z
US_GDP_2016-07-29;Gross Domestic Product (GDP);2016-07-29T12:30:00+00:00;US;Bureau of Economic Analysis;2016-07;high;;https://www.bea.gov/news/2016/gross-domestic-product-2nd-quarter-2016-advance-estimate-annual-update-industry-economic-accounts;2025-09-09T19:46Z
US_ISM_MANUFACTURING_PMI_2016-08-01;ISM Manufacturing PMI;2016-08-01T14:00:00+00:00;US;Institute for Supply Management;2016-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_PCE;Personal Income & Outlays (PCE);2016-08-02T12:30:00+00:00;US;Bureau of Economic Analysis;2016-06;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-june-2016;2025-09-09T20:07Z
US_ISM_SERVICES_PMI_2016-08-03;ISM Services PMI;2016-08-03T14:00:00+00:00;US;Institute for Supply Management;2016-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_NFP_2016-08-05;Employment Situation (NFP);2016-08-05T12:30:00+00:00;US;Bureau of Labor Statistics;2016-08;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T19:36Z
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-08-12T12:30:00+00:00;US;U.S. Census Bureau;2016-07;high;;https://www2.census.gov/marts/adv1607.pdf;2025-09-09T20:07Z
US_PPI_2016-08-12;Producer Price Index (PPI);2016-08-12T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-08;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_CPI;Consumer Price Index (CPI);2016-08-16T12:30:00+00:00;US;Bureau of Labor Statistics;2016-07;high;;https://www.bls.gov/news.release/archives/cpi_08162016.htm;2025-09-09T20:07Z
US_GDP_2016-08-26;Gross Domestic Product (GDP);2016-08-26T12:30:00+00:00;US;Bureau of Economic Analysis;2016-08;high;;https://www.bea.gov/news/2016/gross-domestic-product-2nd-quarter-2016-second-estimate-corporate-profits-2nd-quarter;2025-09-09T19:46Z
US_FED_JACKSON_HOLE_CHAIR_REMARKS_2016-08-26;Jackson Hole — Chair’s Remarks;2016-08-26T14:00:00+00:00;US;Board of Governors of the Federal Reserve System / Kansas City Fed;2016-08;high;"Chair: Janet L. Yellen; advance_notice";https://www.federalreserve.gov/newsevents/speech/yellen20160826a.pdf;2025-09-09T20:20Z
US_PCE;Personal Income & Outlays (PCE);2016-08-29T12:30:00+00:00;US;Bureau of Economic Analysis;2016-07;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-july-2016;2025-09-09T20:07Z
US_ISM_MANUFACTURING_PMI_2016-09-01;ISM Manufacturing PMI;2016-09-01T14:00:00+00:00;US;Institute for Supply Management;2016-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_NFP_2016-09-02;Employment Situation (NFP);2016-09-02T12:30:00+00:00;US;Bureau of Labor Statistics;2016-09;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T19:36Z
US_ISM_SERVICES_PMI_2016-09-06;ISM Services PMI;2016-09-06T14:00:00+00:00;US;Institute for Supply Management;2016-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
EZ_ECB_INTEREST_RATE_DECISION_2016-09-08;ECB Interest Rate Decision;2016-09-08T11:45:00+00:00;EZ;ECB;2016-09;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2016/html/pr160908.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2016-09-08;ECB Press Conference;2016-09-08T12:30:00+00:00;EZ;ECB;2016-09;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2016/html/is160908.en.html;2025-09-11T19:09Z
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-09-15T12:30:00+00:00;US;U.S. Census Bureau;2016-08;high;;https://www2.census.gov/marts/adv1608.pdf;2025-09-09T20:07Z
US_PPI_2016-09-15;Producer Price Index (PPI);2016-09-15T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-09;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_CPI;Consumer Price Index (CPI);2016-09-16T12:30:00+00:00;US;Bureau of Labor Statistics;2016-08;high;;https://www.bls.gov/news.release/archives/cpi_09162016.htm;2025-09-09T20:07Z
US_FOMC_INTEREST_RATE_DECISION_2016-09-21;FOMC Interest Rate Decision;2016-09-21T18:00:00+00:00;US;Federal Reserve;2016-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160921a.htm;2025-09-09T19:36Z
US_FOMC_STATEMENT_2016-09-21;FOMC Statement;2016-09-21T18:00:00+00:00;US;Federal Reserve;2016-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20160921a.htm;2025-09-09T19:36Z
US_FOMC_PRESS_CONFERENCE_2016-09-21;FOMC Press Conference;2016-09-21T18:30:00+00:00;US;Federal Reserve;2016-09;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20160921.htm;2025-09-09T19:36Z
US_GDP_2016-09-29;Gross Domestic Product (GDP);2016-09-29T12:30:00+00:00;US;Bureau of Economic Analysis;2016-09;high;;https://www.bea.gov/news/2016/gross-domestic-product-2nd-quarter-2016-third-estimate-corporate-profits-2nd-quarter-2016;2025-09-09T19:46Z
US_PCE;Personal Income & Outlays (PCE);2016-09-30T12:30:00+00:00;US;Bureau of Economic Analysis;2016-08;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-august-2016;2025-09-09T20:07Z
US_ISM_MANUFACTURING_PMI_2016-10-03;ISM Manufacturing PMI;2016-10-03T14:00:00+00:00;US;Institute for Supply Management;2016-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_ISM_SERVICES_PMI_2016-10-05;ISM Services PMI;2016-10-05T14:00:00+00:00;US;Institute for Supply Management;2016-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_NFP_2016-10-07;Employment Situation (NFP);2016-10-07T12:30:00+00:00;US;Bureau of Labor Statistics;2016-10;high;;https://www.bls.gov/bls/news-release/empsit.htm;2025-09-09T19:36Z
US_RETAIL_SALES_ADV;Advance Retail Sales (MARTS);2016-10-14T12:30:00+00:00;US;U.S. Census Bureau;2016-09;high;;https://www2.census.gov/marts/adv1609.pdf;2025-09-09T20:07Z
US_PPI_2016-10-14;Producer Price Index (PPI);2016-10-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2016-10;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-june-2016.pdf;2025-09-09T19:46Z
US_CPI;Consumer Price Index (CPI);2016-10-18T12:30:00+00:00;US;Bureau of Labor Statistics;2016-09;high;;https://www.bls.gov/news.release/archives/cpi_10182016.htm;2025-09-09T20:07Z
EZ_ECB_INTEREST_RATE_DECISION_2016-10-20;ECB Interest Rate Decision;2016-10-20T11:45:00+00:00;EZ;ECB;2016-10;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2016/html/pr161020.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2016-10-20;ECB Press Conference;2016-10-20T12:30:00+00:00;EZ;ECB;2016-10;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2016/html/is161020.en.html;2025-09-11T19:09Z
US_GDP_2016-10-28;Gross Domestic Product (GDP);2016-10-28T12:30:00+00:00;US;Bureau of Economic Analysis;2016-10;high;;https://www.bea.gov/news/2016/gross-domestic-product-3rd-quarter-2016-advance-estimate;2025-09-09T19:46Z
US_PCE;Personal Income & Outlays (PCE);2016-10-31T12:30:00+00:00;US;Bureau of Economic Analysis;2016-09;high;;https://www.bea.gov/news/2016/personal-income-and-outlays-september-2016;2025-09-09T20:07Z
US_ISM_MANUFACTURING_PMI_2016-11-01;ISM Manufacturing PMI;2016-11-01T14:00:00+00:00;US;Institute for Supply Management;2016-11;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T19:46Z
US_FOMC_INTEREST_RATE_DECISION_2016-11-02;FOMC Interest Rate Decision;2016-11-02T18:00:00+00:00;US;Federal Reserve;2016-11;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20161102a.htm;2025-09-09T19:36Z
