event_id;event;datetime_utc;country;source;period_label;impact;notes;source_url;retrieved_at_utc
US_ISM_MANUFACTURING_PMI_2018-02-01;ISM Manufacturing PMI;2018-02-01T15:00:00+00:00;US;Institute for Supply Management;2018-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_NFP_2018-02-02;Employment Situation (NFP);2018-02-02T13:30:00+00:00;US;Bureau of Labor Statistics;2018-02;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_ISM_SERVICES_PMI_2018-02-05;ISM Services PMI;2018-02-05T15:00:00+00:00;US;Institute for Supply Management;2018-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_CPI_2018-02-14;CPI;2018-02-14T13:30:00+00:00;US;Bureau of Labor Statistics;2018-01;high;;https://www.bls.gov/news.release/archives/cpi_02142018.pdf;2025-09-10T08:26Z
US_RETAIL_SALES_2018-02-14;Retail Sales (Advance);2018-02-14T13:30:00+00:00;US;U.S. Census Bureau;2018-01;high;;https://www2.census.gov/marts/adv1801.pdf;2025-09-10T08:26Z
US_PPI_2018-02-15;Producer Price Index (PPI);2018-02-15T13:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-02;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
US_FED_SEMIANNUAL_MPR_HOUSE_2018-02-27;Semiannual Monetary Policy Report to Congress — House Testimony;2018-02-27T15:00:00+00:00;US;U.S. House Committee on Financial Services;2018-02;high;"Chair: Jerome H. Powell; advance_notice";https://financialservices.house.gov/calendar/eventsingle.aspx?EventID=403088;2025-09-10T08:44Z
US_GDP_2018-02-28;Gross Domestic Product (GDP);2018-02-28T13:30:00+00:00;US;Bureau of Economic Analysis;2018-02;high;;https://www.bea.gov/news/2018/gross-domestic-product-4th-quarter-and-annual-2017-second-estimate;2025-09-10T07:54Z
US_PCE_2018-03-01;PCE (Personal Income & Outlays);2018-03-01T13:30:00+00:00;US;Bureau of Economic Analysis;2018-01;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-january-2018;2025-09-10T08:26Z
US_FED_SEMIANNUAL_MPR_SENATE_2018-03-01;Semiannual Monetary Policy Report to Congress — Senate Testimony;2018-03-01T15:00:00+00:00;US;U.S. Senate Committee on Banking, Housing, and Urban Affairs;2018-03;high;"Chair: Jerome H. Powell; advance_notice";https://www.banking.senate.gov/hearings/2018/03/01/the-semiannual-monetary-policy-report-to-the-congress;2025-09-10T08:44Z
US_ISM_MANUFACTURING_PMI_2018-03-01;ISM Manufacturing PMI;2018-03-01T15:00:00+00:00;US;Institute for Supply Management;2018-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_ISM_SERVICES_PMI_2018-03-05;ISM Services PMI;2018-03-05T15:00:00+00:00;US;Institute for Supply Management;2018-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
EZ_ECB_INTEREST_RATE_DECISION_2018-03-08;ECB Interest Rate Decision;2018-03-08T12:45:00+00:00;EZ;ECB;2018-03;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2018/html/pr180308.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2018-03-08;ECB Press Conference;2018-03-08T13:30:00+00:00;EZ;ECB;2018-03;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2018/html/is180308.en.html;2025-09-11T19:09Z
US_NFP_2018-03-09;Employment Situation (NFP);2018-03-09T13:30:00+00:00;US;Bureau of Labor Statistics;2018-03;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_CPI_2018-03-13;CPI;2018-03-13T12:30:00+00:00;US;Bureau of Labor Statistics;2018-02;high;;https://www.bls.gov/news.release/archives/cpi_03132018.pdf;2025-09-10T08:26Z
US_RETAIL_SALES_2018-03-14;Retail Sales (Advance);2018-03-14T12:30:00+00:00;US;U.S. Census Bureau;2018-02;high;;https://www2.census.gov/marts/adv1802.pdf;2025-09-10T08:26Z
US_PPI_2018-03-14;Producer Price Index (PPI);2018-03-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-03;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
US_FOMC_INTEREST_RATE_DECISION_2018-03-21;FOMC Interest Rate Decision;2018-03-21T18:00:00+00:00;US;Federal Reserve;2018-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180321a.htm;2025-09-10T07:39Z
US_FOMC_STATEMENT_2018-03-21;FOMC Statement;2018-03-21T18:00:00+00:00;US;Federal Reserve;2018-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180321a.htm;2025-09-10T07:39Z
US_FOMC_PRESS_CONFERENCE_2018-03-21;FOMC Press Conference;2018-03-21T18:30:00+00:00;US;Federal Reserve;2018-03;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20180321.htm;2025-09-10T07:39Z
US_GDP_2018-03-28;Gross Domestic Product (GDP);2018-03-28T12:30:00+00:00;US;Bureau of Economic Analysis;2018-03;high;;https://www.bea.gov/sites/default/files/2018-03/gdp4q17_3rd.pdf;2025-09-10T07:54Z
US_PCE_2018-03-29;PCE (Personal Income & Outlays);2018-03-29T12:30:00+00:00;US;Bureau of Economic Analysis;2018-02;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-february-2018;2025-09-10T08:26Z
US_ISM_MANUFACTURING_PMI_2018-04-02;ISM Manufacturing PMI;2018-04-02T14:00:00+00:00;US;Institute for Supply Management;2018-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_ISM_SERVICES_PMI_2018-04-04;ISM Services PMI;2018-04-04T14:00:00+00:00;US;Institute for Supply Management;2018-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_NFP_2018-04-06;Employment Situation (NFP);2018-04-06T12:30:00+00:00;US;Bureau of Labor Statistics;2018-04;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_PPI_2018-04-10;Producer Price Index (PPI);2018-04-10T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-04;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
US_CPI_2018-04-11;CPI;2018-04-11T12:30:00+00:00;US;Bureau of Labor Statistics;2018-03;high;;https://www.bls.gov/news.release/archives/cpi_04112018.pdf;2025-09-10T08:26Z
US_RETAIL_SALES_2018-04-16;Retail Sales (Advance);2018-04-16T12:30:00+00:00;US;U.S. Census Bureau;2018-03;high;;https://www2.census.gov/retail/releases/historical/marts/adv1803.pdf;2025-09-10T08:26Z
EZ_ECB_INTEREST_RATE_DECISION_2018-04-26;ECB Interest Rate Decision;2018-04-26T11:45:00+00:00;EZ;ECB;2018-04;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2018/html/pr180426.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2018-04-26;ECB Press Conference;2018-04-26T12:30:00+00:00;EZ;ECB;2018-04;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2018/html/is180426.en.html;2025-09-11T19:09Z
US_GDP_2018-04-27;Gross Domestic Product (GDP);2018-04-27T12:30:00+00:00;US;Bureau of Economic Analysis;2018-04;high;;https://www.bea.gov/news/2018/gross-domestic-product-1st-quarter-2018-advance-estimate;2025-09-10T07:54Z
US_PCE_2018-04-30;PCE (Personal Income & Outlays);2018-04-30T12:30:00+00:00;US;Bureau of Economic Analysis;2018-03;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-march-2018;2025-09-10T08:26Z
US_ISM_MANUFACTURING_PMI_2018-05-01;ISM Manufacturing PMI;2018-05-01T14:00:00+00:00;US;Institute for Supply Management;2018-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_FOMC_INTEREST_RATE_DECISION_2018-05-02;FOMC Interest Rate Decision;2018-05-02T18:00:00+00:00;US;Federal Reserve;2018-05;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180502a.htm;2025-09-10T07:39Z
US_FOMC_STATEMENT_2018-05-02;FOMC Statement;2018-05-02T18:00:00+00:00;US;Federal Reserve;2018-05;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180502a.htm;2025-09-10T07:39Z
US_ISM_SERVICES_PMI_2018-05-03;ISM Services PMI;2018-05-03T14:00:00+00:00;US;Institute for Supply Management;2018-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_NFP_2018-05-04;Employment Situation (NFP);2018-05-04T12:30:00+00:00;US;Bureau of Labor Statistics;2018-05;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_PPI_2018-05-09;Producer Price Index (PPI);2018-05-09T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-05;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
US_CPI_2018-05-10;CPI;2018-05-10T12:30:00+00:00;US;Bureau of Labor Statistics;2018-04;high;;https://www.bls.gov/news.release/archives/cpi_05102018.pdf;2025-09-10T08:26Z
US_RETAIL_SALES_2018-05-15;Retail Sales (Advance);2018-05-15T12:30:00+00:00;US;U.S. Census Bureau;2018-04;high;;https://www2.census.gov/marts/adv1804.pdf;2025-09-10T08:26Z
US_GDP_2018-05-30;Gross Domestic Product (GDP);2018-05-30T12:30:00+00:00;US;Bureau of Economic Analysis;2018-05;high;;https://www.bea.gov/news/2018/gross-domestic-product-1st-quarter-2018-second-estimate-corporate-profits-1st-quarter;2025-09-10T07:54Z
US_PCE_2018-05-31;PCE (Personal Income & Outlays);2018-05-31T12:30:00+00:00;US;Bureau of Economic Analysis;2018-04;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-april-2018;2025-09-10T08:26Z
US_NFP_2018-06-01;Employment Situation (NFP);2018-06-01T12:30:00+00:00;US;Bureau of Labor Statistics;2018-06;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_ISM_MANUFACTURING_PMI_2018-06-01;ISM Manufacturing PMI;2018-06-01T14:00:00+00:00;US;Institute for Supply Management;2018-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_ISM_SERVICES_PMI_2018-06-05;ISM Services PMI;2018-06-05T14:00:00+00:00;US;Institute for Supply Management;2018-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_CPI_2018-06-12;CPI;2018-06-12T12:30:00+00:00;US;Bureau of Labor Statistics;2018-05;high;;https://www.bls.gov/news.release/archives/cpi_06122018.pdf;2025-09-10T08:26Z
US_PPI_2018-06-13;Producer Price Index (PPI);2018-06-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-06;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
US_FOMC_INTEREST_RATE_DECISION_2018-06-13;FOMC Interest Rate Decision;2018-06-13T18:00:00+00:00;US;Federal Reserve;2018-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180613a.htm;2025-09-10T07:39Z
US_FOMC_STATEMENT_2018-06-13;FOMC Statement;2018-06-13T18:00:00+00:00;US;Federal Reserve;2018-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180613a.htm;2025-09-10T07:39Z
US_FOMC_PRESS_CONFERENCE_2018-06-13;FOMC Press Conference;2018-06-13T18:30:00+00:00;US;Federal Reserve;2018-06;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20180613.htm;2025-09-10T07:39Z
EZ_ECB_INTEREST_RATE_DECISION_2018-06-14;ECB Interest Rate Decision;2018-06-14T11:45:00+00:00;EZ;ECB;2018-06;high;"Monetary policy decision; meeting held in Riga";https://www.ecb.europa.eu/press/pr/date/2018/html/pr180614.en.html;2025-09-11T19:09Z
US_RETAIL_SALES_2018-06-14;Retail Sales (Advance);2018-06-14T12:30:00+00:00;US;U.S. Census Bureau;2018-05;high;;https://www2.census.gov/marts/adv1805.pdf;2025-09-10T08:26Z
EZ_ECB_PRESS_CONFERENCE_2018-06-14;ECB Press Conference;2018-06-14T12:30:00+00:00;EZ;ECB;2018-06;high;"Press conference; Riga";https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2018/html/is180614.en.html;2025-09-11T19:09Z
US_GDP_2018-06-28;Gross Domestic Product (GDP);2018-06-28T12:30:00+00:00;US;Bureau of Economic Analysis;2018-06;high;;https://www.bea.gov/news/2018/gross-domestic-product-1st-quarter-2018-third-estimate-corporate-profits-1st-quarter-2018;2025-09-10T07:54Z
US_PCE_2018-06-29;PCE (Personal Income & Outlays);2018-06-29T12:30:00+00:00;US;Bureau of Economic Analysis;2018-05;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-may-2018;2025-09-10T08:26Z
US_ISM_MANUFACTURING_PMI_2018-07-02;ISM Manufacturing PMI;2018-07-02T14:00:00+00:00;US;Institute for Supply Management;2018-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_ISM_SERVICES_PMI_2018-07-05;ISM Services PMI;2018-07-05T14:00:00+00:00;US;Institute for Supply Management;2018-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_NFP_2018-07-06;Employment Situation (NFP);2018-07-06T12:30:00+00:00;US;Bureau of Labor Statistics;2018-07;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_PPI_2018-07-11;Producer Price Index (PPI);2018-07-11T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-07;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
US_CPI_2018-07-12;CPI;2018-07-12T12:30:00+00:00;US;Bureau of Labor Statistics;2018-06;high;;https://www.bls.gov/news.release/archives/cpi_07122018.pdf;2025-09-10T08:26Z
US_RETAIL_SALES_2018-07-16;Retail Sales (Advance);2018-07-16T12:30:00+00:00;US;U.S. Census Bureau;2018-06;high;;https://www2.census.gov/marts/adv1806.pdf;2025-09-10T08:26Z
US_FED_SEMIANNUAL_MPR_SENATE_2018-07-17;Semiannual Monetary Policy Report to Congress — Senate Testimony;2018-07-17T14:00:00+00:00;US;U.S. Senate Committee on Banking, Housing, and Urban Affairs;2018-07;high;"Chair: Jerome H. Powell; advance_notice";https://www.banking.senate.gov/hearings/07/10/2018/the-semiannual-monetary-policy-report-to-the-congress;2025-09-10T08:44Z
US_FED_SEMIANNUAL_MPR_HOUSE_2018-07-18;Semiannual Monetary Policy Report to Congress — House Testimony;2018-07-18T14:00:00+00:00;US;U.S. House Committee on Financial Services;2018-07;high;"Chair: Jerome H. Powell; advance_notice";https://financialservices.house.gov/calendar/eventsingle.aspx?EventID=403734;2025-09-10T08:44Z
EZ_ECB_INTEREST_RATE_DECISION_2018-07-26;ECB Interest Rate Decision;2018-07-26T11:45:00+00:00;EZ;ECB;2018-07;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2018/html/pr180726.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2018-07-26;ECB Press Conference;2018-07-26T12:30:00+00:00;EZ;ECB;2018-07;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2018/html/is180726.en.html;2025-09-11T19:09Z
US_GDP_2018-07-27;Gross Domestic Product (GDP);2018-07-27T12:30:00+00:00;US;Bureau of Economic Analysis;2018-07;high;;https://www.bea.gov/news/2018/gross-domestic-product-2nd-quarter-2018-advance-estimate-and-comprehensive-update;2025-09-10T07:54Z
US_PCE_2018-07-31;PCE (Personal Income & Outlays);2018-07-31T12:30:00+00:00;US;Bureau of Economic Analysis;2018-06;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-june-2018;2025-09-10T08:26Z
US_ISM_MANUFACTURING_PMI_2018-08-01;ISM Manufacturing PMI;2018-08-01T14:00:00+00:00;US;Institute for Supply Management;2018-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_FOMC_INTEREST_RATE_DECISION_2018-08-01;FOMC Interest Rate Decision;2018-08-01T18:00:00+00:00;US;Federal Reserve;2018-08;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180801a.htm;2025-09-10T07:39Z
US_FOMC_STATEMENT_2018-08-01;FOMC Statement;2018-08-01T18:00:00+00:00;US;Federal Reserve;2018-08;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180801a.htm;2025-09-10T07:39Z
US_NFP_2018-08-03;Employment Situation (NFP);2018-08-03T12:30:00+00:00;US;Bureau of Labor Statistics;2018-08;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_ISM_SERVICES_PMI_2018-08-03;ISM Services PMI;2018-08-03T14:00:00+00:00;US;Institute for Supply Management;2018-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_PPI_2018-08-09;Producer Price Index (PPI);2018-08-09T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-08;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
US_CPI_2018-08-10;CPI;2018-08-10T12:30:00+00:00;US;Bureau of Labor Statistics;2018-07;high;;https://www.bls.gov/news.release/archives/cpi_08102018.pdf;2025-09-10T08:26Z
US_RETAIL_SALES_2018-08-15;Retail Sales (Advance);2018-08-15T12:30:00+00:00;US;U.S. Census Bureau;2018-07;high;;https://www2.census.gov/marts/adv1807.pdf;2025-09-10T08:26Z
US_FED_JACKSON_HOLE_CHAIR_REMARKS_2018-08-24;Jackson Hole — Chair’s Remarks;2018-08-24T14:00:00+00:00;US;Board of Governors of the Federal Reserve System / Kansas City Fed;2018-08;high;"Chair: Jerome H. Powell; advance_notice";https://www.federalreserve.gov/newsevents/speech/files/powell20180824a.pdf;2025-09-10T08:44Z
US_GDP_2018-08-29;Gross Domestic Product (GDP);2018-08-29T12:30:00+00:00;US;Bureau of Economic Analysis;2018-08;high;;https://www.bea.gov/news/2018/gross-domestic-product-2nd-quarter-2018-second-estimate-corporate-profits-2nd-quarter;2025-09-10T07:54Z
US_PCE_2018-08-30;PCE (Personal Income & Outlays);2018-08-30T12:30:00+00:00;US;Bureau of Economic Analysis;2018-07;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-july-2018;2025-09-10T08:26Z
US_ISM_MANUFACTURING_PMI_2018-09-04;ISM Manufacturing PMI;2018-09-04T14:00:00+00:00;US;Institute for Supply Management;2018-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_ISM_SERVICES_PMI_2018-09-06;ISM Services PMI;2018-09-06T14:00:00+00:00;US;Institute for Supply Management;2018-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_NFP_2018-09-07;Employment Situation (NFP);2018-09-07T12:30:00+00:00;US;Bureau of Labor Statistics;2018-09;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_PPI_2018-09-12;Producer Price Index (PPI);2018-09-12T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-09;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
EZ_ECB_INTEREST_RATE_DECISION_2018-09-13;ECB Interest Rate Decision;2018-09-13T11:45:00+00:00;EZ;ECB;2018-09;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2018/html/pr180913.en.html;2025-09-11T19:09Z
US_CPI_2018-09-13;CPI;2018-09-13T12:30:00+00:00;US;Bureau of Labor Statistics;2018-08;high;;https://www.bls.gov/news.release/archives/cpi_09132018.pdf;2025-09-10T08:26Z
EZ_ECB_PRESS_CONFERENCE_2018-09-13;ECB Press Conference;2018-09-13T12:30:00+00:00;EZ;ECB;2018-09;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2018/html/is180913.en.html;2025-09-11T19:09Z
US_RETAIL_SALES_2018-09-14;Retail Sales (Advance);2018-09-14T12:30:00+00:00;US;U.S. Census Bureau;2018-08;high;;https://www2.census.gov/marts/adv1808.pdf;2025-09-10T08:26Z
US_FOMC_INTEREST_RATE_DECISION_2018-09-26;FOMC Interest Rate Decision;2018-09-26T18:00:00+00:00;US;Federal Reserve;2018-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180926a.htm;2025-09-10T07:39Z
US_FOMC_STATEMENT_2018-09-26;FOMC Statement;2018-09-26T18:00:00+00:00;US;Federal Reserve;2018-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20180926a.htm;2025-09-10T07:39Z
US_FOMC_PRESS_CONFERENCE_2018-09-26;FOMC Press Conference;2018-09-26T18:30:00+00:00;US;Federal Reserve;2018-09;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20180926.htm;2025-09-10T07:39Z
US_GDP_2018-09-27;Gross Domestic Product (GDP);2018-09-27T12:30:00+00:00;US;Bureau of Economic Analysis;2018-09;high;;https://www.bea.gov/news/2018/gross-domestic-product-2nd-quarter-2018-third-estimate-corporate-profits-2nd-quarter-2018;2025-09-10T07:54Z
US_PCE_2018-09-28;PCE (Personal Income & Outlays);2018-09-28T12:30:00+00:00;US;Bureau of Economic Analysis;2018-08;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-august-2018;2025-09-10T08:26Z
US_ISM_MANUFACTURING_PMI_2018-10-01;ISM Manufacturing PMI;2018-10-01T14:00:00+00:00;US;Institute for Supply Management;2018-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_ISM_SERVICES_PMI_2018-10-03;ISM Services PMI;2018-10-03T14:00:00+00:00;US;Institute for Supply Management;2018-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_NFP_2018-10-05;Employment Situation (NFP);2018-10-05T12:30:00+00:00;US;Bureau of Labor Statistics;2018-10;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
US_PPI_2018-10-10;Producer Price Index (PPI);2018-10-10T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2018-10;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-10T07:54Z
US_CPI_2018-10-11;CPI;2018-10-11T12:30:00+00:00;US;Bureau of Labor Statistics;2018-09;high;;https://www.bls.gov/news.release/archives/cpi_10112018.htm;2025-09-10T08:26Z
US_RETAIL_SALES_2018-10-15;Retail Sales (Advance);2018-10-15T12:30:00+00:00;US;U.S. Census Bureau;2018-09;high;;https://www2.census.gov/marts/adv1809.pdf;2025-09-10T08:26Z
EZ_ECB_INTEREST_RATE_DECISION_2018-10-25;ECB Interest Rate Decision;2018-10-25T11:45:00+00:00;EZ;ECB;2018-10;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2018/html/pr181025.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2018-10-25;ECB Press Conference;2018-10-25T12:30:00+00:00;EZ;ECB;2018-10;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2018/html/is181025.en.html;2025-09-11T19:09Z
US_GDP_2018-10-26;Gross Domestic Product (GDP);2018-10-26T12:30:00+00:00;US;Bureau of Economic Analysis;2018-10;high;;https://www.bea.gov/news/2018/gross-domestic-product-3rd-quarter-2018-advance-estimate;2025-09-10T07:54Z
US_PCE_2018-10-29;PCE (Personal Income & Outlays);2018-10-29T12:30:00+00:00;US;Bureau of Economic Analysis;2018-09;high;;https://www.bea.gov/news/2018/personal-income-and-outlays-september-2018;2025-09-10T08:26Z
US_ISM_MANUFACTURING_PMI_2018-11-01;ISM Manufacturing PMI;2018-11-01T14:00:00+00:00;US;Institute for Supply Management;2018-11;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T07:54Z
US_NFP_2018-11-02;Employment Situation (NFP);2018-11-02T12:30:00+00:00;US;Bureau of Labor Statistics;2018-11;high;;https://www.bls.gov/schedule/2018/home.htm;2025-09-10T07:39Z
