event_id;event;datetime_utc;country;source;period_label;impact;notes;source_url;retrieved_at_utc
US_PCE_20040326;PCE;2004-03-26T13:30:00+00:00;US;Bureau of Economic Analysis;2004-02;high;;https://www.bea.gov/news/2004/personal-income-and-outlays-february-2004;2025-09-08T11:36:52
EZ_ECB_INTEREST_RATE_DECISION_2004-04-01;ECB Interest Rate Decision;2004-04-01T11:45:00+00:00;EZ;ECB;2004-04;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2004/html/pr040401.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2004-04-01;ECB Press Conference;2004-04-01T12:30:00+00:00;EZ;ECB;2004-04;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2004/html/is040401.en.html;2025-09-11T19:09Z
US_BLS_PPI_20040401;Producer Price Index (PPI);2004-04-01T13:30:00+00:00;US;Bureau of Labor Statistics;2004-02;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040401;ISM Manufacturing PMI;2004-04-01T15:00:00+00:00;US;Institute for Supply Management;2004-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_BLS_NFP_20040402;Employment Situation (Nonfarm Payrolls);2004-04-02T13:30:00+00:00;US;Bureau of Labor Statistics;2004-03;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T10:36:15
US_ISM_SERVICES_PMI_20040405;ISM Services PMI;2004-04-05T14:00:00+00:00;US;Institute for Supply Management;2004-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_RetailSales_Advance_20040413;Retail Sales (Advance);2004-04-13T12:30:00+00:00;US;U.S. Census Bureau;2004-03;high;;https://www2.census.gov/historical/marts/adv0403.pdf;2025-09-08T11:36:52
US_CPI_20040414;CPI;2004-04-14T12:30:00+00:00;US;Bureau of Labor Statistics;2004-03;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:36:52
US_BLS_PPI_20040422;Producer Price Index (PPI);2004-04-22T12:30:00+00:00;US;Bureau of Labor Statistics;2004-03;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BEA_GDP_20040429;GDP 2004-Q1 (Advance);2004-04-29T12:30:00+00:00;US;Bureau of Economic Analysis;2004-Q1;high;;https://www.bea.gov/news/2004/gross-domestic-product-first-quarter-2004-advance-estimates;2025-09-08T11:02:36
US_PCE_20040430;PCE;2004-04-30T12:30:00+00:00;US;Bureau of Economic Analysis;2004-03;high;;https://www.bea.gov/news/2004/personal-income-and-outlays-march-2004;2025-09-08T11:36:52
US_ISM_MFG_PMI_20040503;ISM Manufacturing PMI;2004-05-03T14:00:00+00:00;US;Institute for Supply Management;2004-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_FOMC_ST_20040504;FOMC Statement;2004-05-04T18:15:00+00:00;US;Federal Reserve Board;2004-05;high;;https://www.federalreserve.gov/boarddocs/press/monetary/2004/20040504/default.htm;2025-09-08T10:36:15
US_FOMC_RATE_20040504;FOMC Interest Rate Decision;2004-05-04T18:15:00+00:00;US;Federal Reserve Board;2004-05;high;;https://www.federalreserve.gov/boarddocs/press/monetary/2004/20040504/default.htm;2025-09-08T10:36:15
US_ISM_SERVICES_PMI_20040505;ISM Services PMI;2004-05-05T14:00:00+00:00;US;Institute for Supply Management;2004-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
EZ_ECB_INTEREST_RATE_DECISION_2004-05-06;ECB Interest Rate Decision;2004-05-06T11:45:00+00:00;EZ;ECB;2004-05;high;"Monetary policy decision; meeting held in Helsinki";https://www.ecb.europa.eu/press/pr/date/2004/html/pr040506.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2004-05-06;ECB Press Conference;2004-05-06T12:30:00+00:00;EZ;ECB;2004-05;high;"Press conference; Helsinki (time noted as CET in PR)";https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2004/html/is040506.en.html;2025-09-11T19:09Z
US_BLS_NFP_20040507;Employment Situation (Nonfarm Payrolls);2004-05-07T12:30:00+00:00;US;Bureau of Labor Statistics;2004-04;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T10:36:15
US_RetailSales_Advance_20040513;Retail Sales (Advance);2004-05-13T12:30:00+00:00;US;U.S. Census Bureau;2004-04;high;;https://www2.census.gov/retail/releases/historical/marts/adv0404.pdf;2025-09-08T11:36:52
US_BLS_PPI_20040513;Producer Price Index (PPI);2004-05-13T12:30:00+00:00;US;Bureau of Labor Statistics;2004-04;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_CPI_20040514;CPI;2004-05-14T12:30:00+00:00;US;Bureau of Labor Statistics;2004-04;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:36:52
US_BEA_GDP_20040527;GDP 2004-Q1 (Preliminary);2004-05-27T12:30:00+00:00;US;Bureau of Economic Analysis;2004-Q1;high;;https://www.bea.gov/news/2004/gross-domestic-product-and-corporate-profits-first-quarter-2004-preliminary-estimates;2025-09-08T11:02:36
US_PCE_20040528;PCE;2004-05-28T12:30:00+00:00;US;Bureau of Economic Analysis;2004-04;high;;https://www.bea.gov/news/2004/personal-income-april-2004;2025-09-08T11:36:52
US_ISM_MFG_PMI_20040601;ISM Manufacturing PMI;2004-06-01T14:00:00+00:00;US;Institute for Supply Management;2004-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
EZ_ECB_INTEREST_RATE_DECISION_2004-06-03;ECB Interest Rate Decision;2004-06-03T11:45:00+00:00;EZ;ECB;2004-06;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2004/html/pr040603.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2004-06-03;ECB Press Conference;2004-06-03T12:30:00+00:00;EZ;ECB;2004-06;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2004/html/is040603.en.html;2025-09-11T19:09Z
US_ISM_SERVICES_PMI_20040603;ISM Services PMI;2004-06-03T14:00:00+00:00;US;Institute for Supply Management;2004-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_BLS_NFP_20040604;Employment Situation (Nonfarm Payrolls);2004-06-04T12:30:00+00:00;US;Bureau of Labor Statistics;2004-05;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T10:36:15
US_RetailSales_Advance_20040614;Retail Sales (Advance);2004-06-14T12:30:00+00:00;US;U.S. Census Bureau;2004-05;high;;https://www2.census.gov/retail/releases/historical/marts/adv0405.pdf;2025-09-08T11:36:52
US_CPI_20040615;CPI;2004-06-15T12:30:00+00:00;US;Bureau of Labor Statistics;2004-05;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:36:52
US_BLS_PPI_20040617;Producer Price Index (PPI);2004-06-17T12:30:00+00:00;US;Bureau of Labor Statistics;2004-05;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BEA_GDP_20040625;GDP 2004-Q1 (Final);2004-06-25T12:30:00+00:00;US;Bureau of Economic Analysis;2004-Q1;high;;https://www.bea.gov/news/2004/gross-domestic-product-and-corporate-profits-first-quarter-2004-final-estimates;2025-09-08T11:02:36
US_PCE_20040628;PCE;2004-06-28T12:30:00+00:00;US;Bureau of Economic Analysis;2004-05;high;;https://www.bea.gov/news/2004/personal-income-and-outlays-may-2004;2025-09-08T11:36:52
US_FOMC_ST_20040630;FOMC Statement;2004-06-30T18:15:00+00:00;US;Federal Reserve Board;2004-06;high;;https://www.federalreserve.gov/boarddocs/press/monetary/2004/20040630/default.htm;2025-09-08T10:36:15
US_FOMC_RATE_20040630;FOMC Interest Rate Decision;2004-06-30T18:15:00+00:00;US;Federal Reserve Board;2004-06;high;;https://www.federalreserve.gov/boarddocs/press/monetary/2004/20040630/default.htm;2025-09-08T10:36:15
EZ_ECB_INTEREST_RATE_DECISION_2004-07-01;ECB Interest Rate Decision;2004-07-01T11:45:00+00:00;EZ;ECB;2004-07;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2004/html/pr040701.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2004-07-01;ECB Press Conference;2004-07-01T12:30:00+00:00;EZ;ECB;2004-07;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2004/html/is040701.en.html;2025-09-11T19:09Z
US_ISM_MFG_PMI_20040701;ISM Manufacturing PMI;2004-07-01T14:00:00+00:00;US;Institute for Supply Management;2004-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_BLS_NFP_20040702;Employment Situation (Nonfarm Payrolls);2004-07-02T12:30:00+00:00;US;Bureau of Labor Statistics;2004-06;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T10:36:15
US_ISM_SERVICES_PMI_20040706;ISM Services PMI;2004-07-06T14:00:00+00:00;US;Institute for Supply Management;2004-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_RetailSales_Advance_20040714;Retail Sales (Advance);2004-07-14T12:30:00+00:00;US;U.S. Census Bureau;2004-06;high;;https://www2.census.gov/retail/releases/historical/marts/adv0406.pdf;2025-09-08T11:36:52
US_BLS_PPI_20040715;Producer Price Index (PPI);2004-07-15T12:30:00+00:00;US;Bureau of Labor Statistics;2004-06;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_CPI_20040716;CPI;2004-07-16T12:30:00+00:00;US;Bureau of Labor Statistics;2004-06;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:36:52
US-FED-20040720-HH-Senate;Fed Chair testimony — Monetary Policy Report (Senate);2004-07-20T18:31:00+00:00;US;Senate Banking (GovInfo);2004-07;high;Fed Chair testimony: Alan Greenspan;https://www.govinfo.gov/content/pkg/CHRG-108shrg98356/pdf/CHRG-108shrg98356.pdf;2025-09-08 11:44:39
US-FED-20040721-HH-House;Fed Chair testimony — Monetary Policy Report (House);2004-07-21T14:06:00+00:00;US;House Financial Services (GovInfo);2004-07;high;Fed Chair testimony: Alan Greenspan;https://www.govinfo.gov/content/pkg/CHRG-108hhrg96942/html/CHRG-108hhrg96942.htm;2025-09-08 11:44:39
US_BEA_GDP_20040730;GDP 2004-Q2 (Advance);2004-07-30T12:30:00+00:00;US;Bureau of Economic Analysis;2004-Q2;high;;https://www.bea.gov/news/2004/gross-domestic-product-second-quarter-2004-advance-estimates;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040802;ISM Manufacturing PMI;2004-08-02T14:00:00+00:00;US;Institute for Supply Management;2004-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_PCE_20040803;PCE;2004-08-03T12:30:00+00:00;US;Bureau of Economic Analysis;2004-06;high;;https://www.bea.gov/news/2004/personal-income-june-2004;2025-09-08T11:36:52
US_ISM_SERVICES_PMI_20040804;ISM Services PMI;2004-08-04T14:00:00+00:00;US;Institute for Supply Management;2004-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
EZ_ECB_INTEREST_RATE_DECISION_2004-08-05;ECB Interest Rate Decision;2004-08-05T11:45:00+00:00;EZ;ECB;2004-08;high;"Monetary policy decision; meeting held in Teleconference; no press conference (teleconference)";https://www.ecb.europa.eu/press/pr/date/2004/html/pr040805.en.html;2025-09-11T19:09Z
US_BLS_NFP_20040806;Employment Situation (Nonfarm Payrolls);2004-08-06T12:30:00+00:00;US;Bureau of Labor Statistics;2004-07;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T10:36:15
US_FOMC_ST_20040810;FOMC Statement;2004-08-10T18:15:00+00:00;US;Federal Reserve Board;2004-08;high;;https://www.federalreserve.gov/boarddocs/press/monetary/2004/20040810/default.htm;2025-09-08T10:36:15
US_FOMC_RATE_20040810;FOMC Interest Rate Decision;2004-08-10T18:15:00+00:00;US;Federal Reserve Board;2004-08;high;;https://www.federalreserve.gov/boarddocs/press/monetary/2004/20040810/default.htm;2025-09-08T10:36:15
US_RetailSales_Advance_20040812;Retail Sales (Advance);2004-08-12T12:30:00+00:00;US;U.S. Census Bureau;2004-07;high;;https://www2.census.gov/retail/releases/historical/marts/adv0407.pdf;2025-09-08T11:36:52
US_BLS_PPI_20040813;Producer Price Index (PPI);2004-08-13T12:30:00+00:00;US;Bureau of Labor Statistics;2004-07;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_CPI_20040817;CPI;2004-08-17T12:30:00+00:00;US;Bureau of Labor Statistics;2004-07;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:36:52
US_BEA_GDP_20040827;GDP 2004-Q2 (Preliminary);2004-08-27T12:30:00+00:00;US;Bureau of Economic Analysis;2004-Q2;high;;https://www.bea.gov/news/2004/gross-domestic-product-and-corporate-profits-second-quarter-2004-preliminary-estimates;2025-09-08T11:02:36
US-FED-20040827-JH-Keynote;Jackson Hole — Chair opening remarks;2004-08-27T14:00:00+00:00;US;FRASER (Federal Reserve);2004-08;high;Fed Chair speech: Alan Greenspan;https://fraser.stlouisfed.org/title/statements-speeches-alan-greenspan-452/opening-remarks-a-symposium-sponsored-federal-reserve-bank-kansas-city-jackson-hole-wyoming-8829/fulltext;2025-09-08 11:44:39
US_PCE_20040830;PCE;2004-08-30T12:30:00+00:00;US;Bureau of Economic Analysis;2004-07;high;;https://www.bea.gov/news/2004/personal-income-july-2004;2025-09-08T11:36:52
US_ISM_MFG_PMI_20040901;ISM Manufacturing PMI;2004-09-01T14:00:00+00:00;US;Institute for Supply Management;2004-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
EZ_ECB_INTEREST_RATE_DECISION_2004-09-02;ECB Interest Rate Decision;2004-09-02T11:45:00+00:00;EZ;ECB;2004-09;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2004/html/pr040902.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2004-09-02;ECB Press Conference;2004-09-02T12:30:00+00:00;EZ;ECB;2004-09;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2004/html/is040902.en.html;2025-09-11T19:09Z
US_BLS_NFP_20040903;Employment Situation (Nonfarm Payrolls);2004-09-03T12:30:00+00:00;US;Bureau of Labor Statistics;2004-08;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T10:36:15
US_ISM_SERVICES_PMI_20040903;ISM Services PMI;2004-09-03T14:00:00+00:00;US;Institute for Supply Management;2004-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_BLS_PPI_20040910;Producer Price Index (PPI);2004-09-10T12:30:00+00:00;US;Bureau of Labor Statistics;2004-08;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_RetailSales_Advance_20040914;Retail Sales (Advance);2004-09-14T12:30:00+00:00;US;U.S. Census Bureau;2004-08;high;;https://www2.census.gov/indicators/mrts/2004/adv0408.pdf;2025-09-08T11:36:52
US_CPI_20040916;CPI;2004-09-16T12:30:00+00:00;US;Bureau of Labor Statistics;2004-08;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:36:52
US_FOMC_ST_20040921;FOMC Statement;2004-09-21T18:15:00+00:00;US;Federal Reserve Board;2004-09;high;;https://www.federalreserve.gov/boarddocs/press/monetary/2004/20040921/default.htm;2025-09-08T10:36:15
US_FOMC_RATE_20040921;FOMC Interest Rate Decision;2004-09-21T18:15:00+00:00;US;Federal Reserve Board;2004-09;high;;https://www.federalreserve.gov/boarddocs/press/monetary/2004/20040921/default.htm;2025-09-08T10:36:15
US_BEA_GDP_20040929;GDP 2004-Q2 (Final);2004-09-29T12:30:00+00:00;US;Bureau of Economic Analysis;2004-Q2;high;;https://www.bea.gov/news/2004/gross-domestic-product-and-corporate-profits-second-quarter-2004-final-estimates;2025-09-08T11:02:36
US_PCE_20040930;PCE;2004-09-30T12:30:00+00:00;US;Bureau of Economic Analysis;2004-08;high;;https://www.bea.gov/news/2004/personal-income-august-2004;2025-09-08T11:36:52
US_ISM_MFG_PMI_20041001;ISM Manufacturing PMI;2004-10-01T14:00:00+00:00;US;Institute for Supply Management;2004-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20041005;ISM Services PMI;2004-10-05T14:00:00+00:00;US;Institute for Supply Management;2004-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
EZ_ECB_INTEREST_RATE_DECISION_2004-10-07;ECB Interest Rate Decision;2004-10-07T11:45:00+00:00;EZ;ECB;2004-10;high;"Monetary policy decision; meeting held in Brussels";https://www.ecb.europa.eu/press/pr/date/2004/html/pr041007.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2004-10-07;ECB Press Conference;2004-10-07T12:30:00+00:00;EZ;ECB;2004-10;high;"Press conference; Brussels";https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2004/html/is041007.en.html;2025-09-11T19:09Z
US_BLS_NFP_20041008;Employment Situation (Nonfarm Payrolls);2004-10-08T12:30:00+00:00;US;Bureau of Labor Statistics;2004-09;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T10:36:15
US_RetailSales_Advance_20041015;Retail Sales (Advance);2004-10-15T12:30:00+00:00;US;U.S. Census Bureau;2004-09;high;;https://www2.census.gov/marts/adv0409.pdf;2025-09-08T11:36:52
US_BLS_PPI_20041015;Producer Price Index (PPI);2004-10-15T12:30:00+00:00;US;Bureau of Labor Statistics;2004-09;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_CPI_20041019;CPI;2004-10-19T12:30:00+00:00;US;Bureau of Labor Statistics;2004-09;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:36:52
US_BEA_GDP_20041029;GDP 2004-Q3 (Advance);2004-10-29T12:30:00+00:00;US;Bureau of Economic Analysis;2004-Q3;high;;https://www.bea.gov/news/2004/gross-domestic-product-third-quarter-2004-advance-estimates;2025-09-08T11:02:36
US_PCE_20041101;PCE;2004-11-01T13:30:00+00:00;US;Bureau of Economic Analysis;2004-09;high;;https://www.bea.gov/news/2004/personal-income-september-2004;2025-09-08T11:36:52
US_ISM_MFG_PMI_20041101;ISM Manufacturing PMI;2004-11-01T15:00:00+00:00;US;Institute for Supply Management;2004-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20041103;ISM Services PMI;2004-11-03T15:00:00+00:00;US;Institute for Supply Management;2004-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
EZ_ECB_INTEREST_RATE_DECISION_2004-11-04;ECB Interest Rate Decision;2004-11-04T12:45:00+00:00;EZ;ECB;2004-11;high;"Monetary policy decision; meeting held in Frankfurt am Main";https://www.ecb.europa.eu/press/pr/date/2004/html/pr041104.en.html;2025-09-11T19:09Z
