event_id;event;datetime_utc;country;source;period_label;impact;notes;source_url;retrieved_at_utc
US_ISM_MANUFACTURING_PMI_2023-03-01;ISM Manufacturing PMI;2023-03-01T15:00:00+00:00;US;Institute for Supply Management;2023-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_ISM_SERVICES_PMI_2023-03-03;ISM Services PMI;2023-03-03T15:00:00+00:00;US;Institute for Supply Management;2023-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_FED_SEMIANNUAL_TESTIMONY_SENATE_2023-03-07;Semiannual Monetary Policy Report — Testimony (Senate);2023-03-07T15:00:00+00:00;US;Federal Reserve Board;2023-03;high;;https://www.federalreserve.gov/newsevents/testimony/files/powell20230307a.pdf;2025-09-10T17:00Z
US_FED_SEMIANNUAL_TESTIMONY_HOUSE_2023-03-08;Semiannual Monetary Policy Report — Testimony (House);2023-03-08T15:00:00+00:00;US;U.S. House Committee on Financial Services;2023-03;high;;https://financialservices.house.gov/calendar/eventsingle.aspx?EventID=408623;2025-09-10T17:00Z
US_NFP_EMPLOYMENT_SITUATION_2023-03-10;Employment Situation (NFP);2023-03-10T13:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-03;high;;https://www.bls.gov/news.release/archives/empsit_03102023.htm;2025-09-10T16:21Z
US_CPI_2023-03-14;Consumer Price Index (CPI);2023-03-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-03;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-03-15;Retail Sales (Advance);2023-03-15T12:30:00+00:00;US;U.S. Census Bureau;2023-03;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PPI_2023-03-15;Producer Price Index (PPI);2023-03-15T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-03;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-july-2023.pdf;2025-09-10T16:31Z
EZ_ECB_INTEREST_RATE_DECISION_2023-03-16;ECB Interest Rate Decision;2023-03-16T13:15:00+00:00;EZ;ECB;2023-03;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp230316~aad5249f30.en.html;2025-09-11T20:23Z
EZ_ECB_PRESS_CONFERENCE_2023-03-16;ECB Press Conference;2023-03-16T13:45:00+00:00;EZ;ECB;2023-03;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2023/html/ecb.is230316~6c10b087b5.en.html;2025-09-11T20:23Z
US_FOMC_INTEREST_RATE_DECISION_2023-03-22;FOMC Interest Rate Decision;2023-03-22T18:00:00+00:00;US;Federal Reserve Board;2023-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230322a.htm;2025-09-10T16:21Z
US_FOMC_STATEMENT_2023-03-22;FOMC Statement;2023-03-22T18:00:00+00:00;US;Federal Reserve Board;2023-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230322a.htm;2025-09-10T16:21Z
US_FOMC_PRESS_CONFERENCE_2023-03-22;FOMC Press Conference;2023-03-22T18:30:00+00:00;US;Federal Reserve Board;2023-03;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20230322.htm;2025-09-10T16:21Z
US_GDP_2023-03-30;Gross Domestic Product (GDP);2023-03-30T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-03;high;;https://www.bea.gov/news/schedule;2025-09-10T16:31Z
US_PCE_2023-03-31;Personal Consumption Expenditures (PCE) Price Index;2023-03-31T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-03;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_ISM_MANUFACTURING_PMI_2023-04-03;ISM Manufacturing PMI;2023-04-03T14:00:00+00:00;US;Institute for Supply Management;2023-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_ISM_SERVICES_PMI_2023-04-05;ISM Services PMI;2023-04-05T14:00:00+00:00;US;Institute for Supply Management;2023-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_NFP_EMPLOYMENT_SITUATION_2023-04-07;Employment Situation (NFP);2023-04-07T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-04;high;;https://www.bls.gov/news.release/archives/empsit_04072023.htm;2025-09-10T16:21Z
US_CPI_2023-04-12;Consumer Price Index (CPI);2023-04-12T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-04;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_PPI_2023-04-13;Producer Price Index (PPI);2023-04-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-04;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-july-2023.pdf;2025-09-10T16:31Z
US_RETAIL_SALES_ADVANCE_2023-04-14;Retail Sales (Advance);2023-04-14T12:30:00+00:00;US;U.S. Census Bureau;2023-04;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_GDP_2023-04-27;Gross Domestic Product (GDP);2023-04-27T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-04;high;;https://www.bea.gov/news/schedule;2025-09-10T16:31Z
US_PCE_2023-04-28;Personal Consumption Expenditures (PCE) Price Index;2023-04-28T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-04;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_ISM_MANUFACTURING_PMI_2023-05-01;ISM Manufacturing PMI;2023-05-01T14:00:00+00:00;US;Institute for Supply Management;2023-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_ISM_SERVICES_PMI_2023-05-03;ISM Services PMI;2023-05-03T14:00:00+00:00;US;Institute for Supply Management;2023-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_FOMC_INTEREST_RATE_DECISION_2023-05-03;FOMC Interest Rate Decision;2023-05-03T18:00:00+00:00;US;Federal Reserve Board;2023-05;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230503a.htm;2025-09-10T16:21Z
US_FOMC_STATEMENT_2023-05-03;FOMC Statement;2023-05-03T18:00:00+00:00;US;Federal Reserve Board;2023-05;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230503a.htm;2025-09-10T16:21Z
US_FOMC_PRESS_CONFERENCE_2023-05-03;FOMC Press Conference;2023-05-03T18:30:00+00:00;US;Federal Reserve Board;2023-05;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20230503.htm;2025-09-10T16:21Z
EZ_ECB_INTEREST_RATE_DECISION_2023-05-04;ECB Interest Rate Decision;2023-05-04T12:15:00+00:00;EZ;ECB;2023-05;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp230504~cdfd11a697.en.html;2025-09-11T20:23Z
EZ_ECB_PRESS_CONFERENCE_2023-05-04;ECB Press Conference;2023-05-04T12:45:00+00:00;EZ;ECB;2023-05;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2023/html/ecb.is230504~f242392c72.en.html;2025-09-11T20:23Z
US_NFP_EMPLOYMENT_SITUATION_2023-05-05;Employment Situation (NFP);2023-05-05T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-05;high;;https://www.bls.gov/news.release/archives/empsit_05052023.htm;2025-09-10T16:21Z
US_CPI_2023-05-10;Consumer Price Index (CPI);2023-05-10T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-05;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_PPI_2023-05-11;Producer Price Index (PPI);2023-05-11T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-05;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-july-2023.pdf;2025-09-10T16:31Z
US_RETAIL_SALES_ADVANCE_2023-05-16;Retail Sales (Advance);2023-05-16T12:30:00+00:00;US;U.S. Census Bureau;2023-05;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_GDP_2023-05-25;Gross Domestic Product (GDP);2023-05-25T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-05;high;;https://www.bea.gov/news/schedule;2025-09-10T16:31Z
US_PCE_2023-05-26;Personal Consumption Expenditures (PCE) Price Index;2023-05-26T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-05;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_ISM_MANUFACTURING_PMI_2023-06-01;ISM Manufacturing PMI;2023-06-01T14:00:00+00:00;US;Institute for Supply Management;2023-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_NFP_EMPLOYMENT_SITUATION_2023-06-02;Employment Situation (NFP);2023-06-02T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-06;high;;https://www.bls.gov/news.release/archives/empsit_06022023.htm;2025-09-10T16:21Z
US_ISM_SERVICES_PMI_2023-06-05;ISM Services PMI;2023-06-05T14:00:00+00:00;US;Institute for Supply Management;2023-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_CPI_2023-06-13;Consumer Price Index (CPI);2023-06-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-06;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_PPI_2023-06-14;Producer Price Index (PPI);2023-06-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-06;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-july-2023.pdf;2025-09-10T16:31Z
US_FOMC_INTEREST_RATE_DECISION_2023-06-14;FOMC Interest Rate Decision;2023-06-14T18:00:00+00:00;US;Federal Reserve Board;2023-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230614a.htm;2025-09-10T16:21Z
US_FOMC_STATEMENT_2023-06-14;FOMC Statement;2023-06-14T18:00:00+00:00;US;Federal Reserve Board;2023-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230614a.htm;2025-09-10T16:21Z
US_FOMC_PRESS_CONFERENCE_2023-06-14;FOMC Press Conference;2023-06-14T18:30:00+00:00;US;Federal Reserve Board;2023-06;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20230614.htm;2025-09-10T16:21Z
EZ_ECB_INTEREST_RATE_DECISION_2023-06-15;ECB Interest Rate Decision;2023-06-15T12:15:00+00:00;EZ;ECB;2023-06;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp230615~d34cddb4c6.en.html;2025-09-11T20:23Z
US_RETAIL_SALES_ADVANCE_2023-06-15;Retail Sales (Advance);2023-06-15T12:30:00+00:00;US;U.S. Census Bureau;2023-06;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
EZ_ECB_PRESS_CONFERENCE_2023-06-15;ECB Press Conference;2023-06-15T12:45:00+00:00;EZ;ECB;2023-06;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2023/html/ecb.is230615~3de9d68335.en.html;2025-09-11T20:23Z
US_FED_SEMIANNUAL_TESTIMONY_HOUSE_2023-06-21;Semiannual Monetary Policy Report — Testimony (House);2023-06-21T14:00:00+00:00;US;U.S. House Committee on Financial Services;2023-06;high;;https://financialservices.house.gov/calendar/eventsingle.aspx?EventID=408872;2025-09-10T17:00Z
US_FED_SEMIANNUAL_TESTIMONY_SENATE_2023-06-22;Semiannual Monetary Policy Report — Testimony (Senate);2023-06-22T14:00:00+00:00;US;U.S. Senate Committee on Banking, Housing, and Urban Affairs;2023-06;high;;https://www.banking.senate.gov/imo/media/doc/powell_testimony_6-22-23.pdf;2025-09-10T17:00Z
US_GDP_2023-06-29;Gross Domestic Product (GDP);2023-06-29T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-06;high;;https://www.bea.gov/news/schedule;2025-09-10T16:31Z
US_PCE_2023-06-30;Personal Consumption Expenditures (PCE) Price Index;2023-06-30T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-06;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_ISM_MANUFACTURING_PMI_2023-07-03;ISM Manufacturing PMI;2023-07-03T14:00:00+00:00;US;Institute for Supply Management;2023-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_ISM_SERVICES_PMI_2023-07-06;ISM Services PMI;2023-07-06T14:00:00+00:00;US;Institute for Supply Management;2023-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_NFP_EMPLOYMENT_SITUATION_2023-07-07;Employment Situation (NFP);2023-07-07T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-07;high;;https://www.bls.gov/news.release/archives/empsit_07072023.htm;2025-09-10T16:21Z
US_CPI_2023-07-12;Consumer Price Index (CPI);2023-07-12T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-07;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_PPI_2023-07-13;Producer Price Index (PPI);2023-07-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-07;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-july-2023.pdf;2025-09-10T16:31Z
US_RETAIL_SALES_ADVANCE_2023-07-18;Retail Sales (Advance);2023-07-18T12:30:00+00:00;US;U.S. Census Bureau;2023-07;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_FOMC_INTEREST_RATE_DECISION_2023-07-26;FOMC Interest Rate Decision;2023-07-26T18:00:00+00:00;US;Federal Reserve Board;2023-07;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230726a.htm;2025-09-10T16:21Z
US_FOMC_STATEMENT_2023-07-26;FOMC Statement;2023-07-26T18:00:00+00:00;US;Federal Reserve Board;2023-07;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230726a.htm;2025-09-10T16:21Z
US_FOMC_PRESS_CONFERENCE_2023-07-26;FOMC Press Conference;2023-07-26T18:30:00+00:00;US;Federal Reserve Board;2023-07;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20230726.htm;2025-09-10T16:21Z
EZ_ECB_INTEREST_RATE_DECISION_2023-07-27;ECB Interest Rate Decision;2023-07-27T12:15:00+00:00;EZ;ECB;2023-07;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp230727~da80cfcf24.en.html;2025-09-11T20:23Z
US_GDP_2023-07-27;Gross Domestic Product (GDP);2023-07-27T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-07;high;;https://www.bea.gov/news/schedule;2025-09-10T16:31Z
EZ_ECB_PRESS_CONFERENCE_2023-07-27;ECB Press Conference;2023-07-27T12:45:00+00:00;EZ;ECB;2023-07;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2023/html/ecb.is230727~e0a11feb2e.en.html;2025-09-11T20:23Z
US_PCE_2023-07-28;Personal Consumption Expenditures (PCE) Price Index;2023-07-28T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-07;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_ISM_MANUFACTURING_PMI_2023-08-01;ISM Manufacturing PMI;2023-08-01T14:00:00+00:00;US;Institute for Supply Management;2023-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_ISM_SERVICES_PMI_2023-08-03;ISM Services PMI;2023-08-03T14:00:00+00:00;US;Institute for Supply Management;2023-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_NFP_EMPLOYMENT_SITUATION_2023-08-04;Employment Situation (NFP);2023-08-04T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-08;high;;https://www.bls.gov/news.release/archives/empsit_08042023.htm;2025-09-10T16:21Z
US_CPI_2023-08-10;Consumer Price Index (CPI);2023-08-10T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-08;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_PPI_2023-08-11;Producer Price Index (PPI);2023-08-11T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-08;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-july-2023.pdf;2025-09-10T16:31Z
US_RETAIL_SALES_ADVANCE_2023-08-15;Retail Sales (Advance);2023-08-15T12:30:00+00:00;US;U.S. Census Bureau;2023-08;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_JACKSON_HOLE_CHAIR_REMARKS_2023-08-25;Jackson Hole Economic Policy Symposium — Chair’s Remarks;2023-08-25T14:05:00+00:00;US;Federal Reserve Board;2023-08;high;;https://www.federalreserve.gov/newsevents/speech/files/powell20230825a.pdf;2025-09-10T17:00Z
US_GDP_2023-08-30;Gross Domestic Product (GDP);2023-08-30T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-08;high;;https://www.bea.gov/news/schedule;2025-09-10T16:31Z
US_PCE_2023-08-31;Personal Consumption Expenditures (PCE) Price Index;2023-08-31T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-08;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_NFP_EMPLOYMENT_SITUATION_2023-09-01;Employment Situation (NFP);2023-09-01T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-09;high;;https://www.bls.gov/news.release/archives/empsit_09012023.htm;2025-09-10T16:21Z
US_ISM_MANUFACTURING_PMI_2023-09-01;ISM Manufacturing PMI;2023-09-01T14:00:00+00:00;US;Institute for Supply Management;2023-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_ISM_SERVICES_PMI_2023-09-06;ISM Services PMI;2023-09-06T14:00:00+00:00;US;Institute for Supply Management;2023-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_CPI_2023-09-13;Consumer Price Index (CPI);2023-09-13T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-09;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
EZ_ECB_INTEREST_RATE_DECISION_2023-09-14;ECB Interest Rate Decision;2023-09-14T12:15:00+00:00;EZ;ECB;2023-09;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp230914~aab39f8c21.en.html;2025-09-11T20:23Z
US_RETAIL_SALES_ADVANCE_2023-09-14;Retail Sales (Advance);2023-09-14T12:30:00+00:00;US;U.S. Census Bureau;2023-09;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PPI_2023-09-14;Producer Price Index (PPI);2023-09-14T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-09;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-july-2023.pdf;2025-09-10T16:31Z
EZ_ECB_PRESS_CONFERENCE_2023-09-14;ECB Press Conference;2023-09-14T12:45:00+00:00;EZ;ECB;2023-09;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2023/html/ecb.is230914~686786984a.en.html;2025-09-11T20:23Z
US_FOMC_INTEREST_RATE_DECISION_2023-09-20;FOMC Interest Rate Decision;2023-09-20T18:00:00+00:00;US;Federal Reserve Board;2023-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230920a.htm;2025-09-10T16:21Z
US_FOMC_STATEMENT_2023-09-20;FOMC Statement;2023-09-20T18:00:00+00:00;US;Federal Reserve Board;2023-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20230920a.htm;2025-09-10T16:21Z
US_FOMC_PRESS_CONFERENCE_2023-09-20;FOMC Press Conference;2023-09-20T18:30:00+00:00;US;Federal Reserve Board;2023-09;high;;https://www.federalreserve.gov/monetarypolicy/fomcpresconf20230920.htm;2025-09-10T16:21Z
US_GDP_2023-09-28;Gross Domestic Product (GDP);2023-09-28T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-09;high;;https://www.bea.gov/news/schedule;2025-09-10T16:31Z
US_PCE_2023-09-29;Personal Consumption Expenditures (PCE) Price Index;2023-09-29T12:30:00+00:00;US;U.S. Bureau of Economic Analysis;2023-09;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_ISM_MANUFACTURING_PMI_2023-10-02;ISM Manufacturing PMI;2023-10-02T14:00:00+00:00;US;Institute for Supply Management;2023-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_ISM_SERVICES_PMI_2023-10-04;ISM Services PMI;2023-10-04T14:00:00+00:00;US;Institute for Supply Management;2023-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-10T16:31Z
US_NFP_EMPLOYMENT_SITUATION_2023-10-06;Employment Situation (NFP);2023-10-06T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-10;high;;https://www.bls.gov/news.release/archives/empsit_10062023.htm;2025-09-10T16:21Z
US_PPI_2023-10-11;Producer Price Index (PPI);2023-10-11T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-10;high;;https://www.bls.gov/ppi/detailed-report/ppi-detailed-report-july-2023.pdf;2025-09-10T16:31Z
US_CPI_2023-10-12;Consumer Price Index (CPI);2023-10-12T12:30:00+00:00;US;U.S. Bureau of Labor Statistics;2023-10;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-10-17;Retail Sales (Advance);2023-10-17T12:30:00+00:00;US;U.S. Census Bureau;2023-10;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
