event_id;event;datetime_utc;country;source;period_label;impact;notes;source_url;retrieved_at_utc
EZ_ECB_PRESS_CONFERENCE_2006-02-02;ECB Press Conference;2006-02-02T13:30:00+00:00;EZ;ECB;2006-02;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release.;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is060202.en.html;2025-09-11T19:09Z
US_BLS_NFP_20060203;Employment Situation (Nonfarm Payrolls);2006-02-03T13:30:00+00:00;US;Bureau of Labor Statistics;2006-01;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_ISM_SERVICES_PMI_20060203;ISM Services PMI;2006-02-03T15:00:00+00:00;US;Institute for Supply Management;2006-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_RetailSales_Advance_20060214;Retail Sales (Advance);2006-02-14T13:30:00+00:00;US;U.S. Census Bureau;2006-01;high;;https://www2.census.gov/retail/releases/historical/marts/adv0601.pdf;2025-09-08T14:08:05Z
US_PPI_20060216;Producer Price Index (PPI);2006-02-16T13:30:00+00:00;US;Bureau of Labor Statistics;2006-01;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_FED_HH_SENATE_20060216_1000;Semiannual Monetary Policy Report testimony (Senate);2006-02-16T15:00:00+00:00;US;United States Senate (Banking Committee);2006-02;high;"Fed Chair speech; Ben S. Bernanke";https://www.banking.senate.gov/imo/media/doc/ACFF96E.pdf;2025-09-08T14:41:48Z
US_CPI_20060222;CPI;2006-02-22T13:30:00+00:00;US;Bureau of Labor Statistics;2006-01;high;;https://www.bls.gov/news.release/archives/cpi_02222006.pdf;2025-09-08T14:08:05Z
US_GDP_20060228;GDP 2005-Q4 (Preliminary);2006-02-28T13:30:00+00:00;US;Bureau of Economic Analysis;2005-Q4;high;;https://www.bea.gov/news/2006/gross-domestic-product-fourth-quarter-2005-preliminary-estimates;2025-09-08T13:32:13Z
US_PCE_20060301;PCE;2006-03-01T13:30:00+00:00;US;Bureau of Economic Analysis;2006-01;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-january-2006;2025-09-08T14:08:05Z
US_ISM_MFG_PMI_20060301;ISM Manufacturing PMI;2006-03-01T15:00:00+00:00;US;Institute for Supply Management;2006-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
EZ_ECB_INTEREST_RATE_DECISION_2006-03-02;ECB Interest Rate Decision;2006-03-02T12:45:00+00:00;EZ;ECB;2006-03;high;Decision press release published at 14:15 (local CET/CEST) per ECB policy page.;https://www.ecb.europa.eu/press/pr/date/2006/html/pr060302.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2006-03-02;ECB Press Conference;2006-03-02T13:30:00+00:00;EZ;ECB;2006-03;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release.;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is060302.en.html;2025-09-11T19:09Z
US_ISM_SERVICES_PMI_20060303;ISM Services PMI;2006-03-03T15:00:00+00:00;US;Institute for Supply Management;2006-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_BLS_NFP_20060310;Employment Situation (Nonfarm Payrolls);2006-03-10T13:30:00+00:00;US;Bureau of Labor Statistics;2006-02;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_RetailSales_Advance_20060314;Retail Sales (Advance);2006-03-14T13:30:00+00:00;US;U.S. Census Bureau;2006-02;high;;https://www2.census.gov/retail/releases/historical/marts/adv0602.pdf;2025-09-08T14:08:05Z
US_CPI_20060316;CPI;2006-03-16T13:30:00+00:00;US;Bureau of Labor Statistics;2006-02;high;;https://www.bls.gov/news.release/archives/cpi_03162006.pdf;2025-09-08T14:08:05Z
US_PPI_20060316;Producer Price Index (PPI);2006-03-16T13:30:00+00:00;US;Bureau of Labor Statistics;2006-02;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_FOMC_ST_20060328;FOMC Statement;2006-03-28T19:15:00+00:00;US;Federal Reserve Board;2006-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060328a.htm;2025-09-08T13:26:27
US_FOMC_RATE_20060328;FOMC Interest Rate Decision;2006-03-28T19:15:00+00:00;US;Federal Reserve Board;2006-03;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060328a.htm;2025-09-08T13:26:27
US_GDP_20060330;GDP 2005-Q4 (Final);2006-03-30T13:30:00+00:00;US;Bureau of Economic Analysis;2005-Q4;high;;https://www.bea.gov/news/2006/gross-domestic-product-and-corporate-profits-fourth-quarter-2005-final-estimates;2025-09-08T13:32:13Z
US_PCE_20060331;PCE;2006-03-31T13:30:00+00:00;US;Bureau of Economic Analysis;2006-02;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-february-2006;2025-09-08T14:08:05Z
US_ISM_MFG_PMI_20060403;ISM Manufacturing PMI;2006-04-03T14:00:00+00:00;US;Institute for Supply Management;2006-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_ISM_SERVICES_PMI_20060405;ISM Services PMI;2006-04-05T14:00:00+00:00;US;Institute for Supply Management;2006-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
EZ_ECB_INTEREST_RATE_DECISION_2006-04-06;ECB Interest Rate Decision;2006-04-06T11:45:00+00:00;EZ;ECB;2006-04;high;Decision press release published at 14:15 (local CET/CEST) per ECB policy page.;https://www.ecb.europa.eu/press/pr/date/2006/html/pr060406.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2006-04-06;ECB Press Conference;2006-04-06T12:30:00+00:00;EZ;ECB;2006-04;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release.;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is060406.en.html;2025-09-11T19:09Z
US_BLS_NFP_20060407;Employment Situation (Nonfarm Payrolls);2006-04-07T12:30:00+00:00;US;Bureau of Labor Statistics;2006-03;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_RetailSales_Advance_20060413;Retail Sales (Advance);2006-04-13T12:30:00+00:00;US;U.S. Census Bureau;2006-03;high;;https://www2.census.gov/retail/releases/historical/marts/adv0603.pdf;2025-09-08T14:08:05Z
US_PPI_20060418;Producer Price Index (PPI);2006-04-18T12:30:00+00:00;US;Bureau of Labor Statistics;2006-03;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_CPI_20060419;CPI;2006-04-19T12:30:00+00:00;US;Bureau of Labor Statistics;2006-03;high;;https://www.bls.gov/news.release/archives/cpi_04192006.pdf;2025-09-08T14:08:05Z
US_GDP_20060428;GDP 2006-Q1 (Advance);2006-04-28T12:30:00+00:00;US;Bureau of Economic Analysis;2006-Q1;high;;https://www.bea.gov/news/2006/gross-domestic-product-first-quarter-2006-advance-estimates;2025-09-08T13:32:13Z
US_PCE_20060501;PCE;2006-05-01T12:30:00+00:00;US;Bureau of Economic Analysis;2006-03;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-march-2006;2025-09-08T14:08:05Z
US_ISM_MFG_PMI_20060501;ISM Manufacturing PMI;2006-05-01T14:00:00+00:00;US;Institute for Supply Management;2006-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_ISM_SERVICES_PMI_20060503;ISM Services PMI;2006-05-03T14:00:00+00:00;US;Institute for Supply Management;2006-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
EZ_ECB_INTEREST_RATE_DECISION_2006-05-04;ECB Interest Rate Decision;2006-05-04T11:45:00+00:00;EZ;ECB;2006-05;high;Decision press release published at 14:15 (local CET/CEST) per ECB policy page.;https://www.ecb.europa.eu/press/pr/date/2006/html/pr060504.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2006-05-04;ECB Press Conference;2006-05-04T12:30:00+00:00;EZ;ECB;2006-05;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release.;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is060504.en.html;2025-09-11T19:09Z
US_BLS_NFP_20060505;Employment Situation (Nonfarm Payrolls);2006-05-05T12:30:00+00:00;US;Bureau of Labor Statistics;2006-04;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_FOMC_ST_20060510;FOMC Statement;2006-05-10T18:15:00+00:00;US;Federal Reserve Board;2006-05;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060510a.htm;2025-09-08T13:26:27
US_FOMC_RATE_20060510;FOMC Interest Rate Decision;2006-05-10T18:15:00+00:00;US;Federal Reserve Board;2006-05;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060510a.htm;2025-09-08T13:26:27
US_RetailSales_Advance_20060511;Retail Sales (Advance);2006-05-11T12:30:00+00:00;US;U.S. Census Bureau;2006-04;high;;https://www2.census.gov/retail/releases/historical/marts/adv0604.pdf;2025-09-08T14:08:05Z
US_PPI_20060516;Producer Price Index (PPI);2006-05-16T12:30:00+00:00;US;Bureau of Labor Statistics;2006-04;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_CPI_20060517;CPI;2006-05-17T12:30:00+00:00;US;Bureau of Labor Statistics;2006-04;high;;https://www.bls.gov/news.release/archives/cpi_05172006.pdf;2025-09-08T14:08:05Z
US_GDP_20060525;GDP 2006-Q1 (Preliminary);2006-05-25T12:30:00+00:00;US;Bureau of Economic Analysis;2006-Q1;high;;https://www.bea.gov/news/2006/gross-domestic-product-and-corporate-profits-first-quarter-2006-preliminary-estimates;2025-09-08T13:32:13Z
US_PCE_20060526;PCE;2006-05-26T12:30:00+00:00;US;Bureau of Economic Analysis;2006-04;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-april-2006;2025-09-08T14:08:05Z
US_ISM_MFG_PMI_20060601;ISM Manufacturing PMI;2006-06-01T14:00:00+00:00;US;Institute for Supply Management;2006-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_BLS_NFP_20060602;Employment Situation (Nonfarm Payrolls);2006-06-02T12:30:00+00:00;US;Bureau of Labor Statistics;2006-05;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_ISM_SERVICES_PMI_20060605;ISM Services PMI;2006-06-05T14:00:00+00:00;US;Institute for Supply Management;2006-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
EZ_ECB_INTEREST_RATE_DECISION_2006-06-08;ECB Interest Rate Decision;2006-06-08T11:45:00+00:00;EZ;ECB;2006-06;high;Decision press release published at 14:15 (local CET/CEST) per ECB policy page.;https://www.ecb.europa.eu/press/pr/date/2006/html/pr060608.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2006-06-08;ECB Press Conference;2006-06-08T12:30:00+00:00;EZ;ECB;2006-06;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release.;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is060608.en.html;2025-09-11T19:09Z
US_RetailSales_Advance_20060613;Retail Sales (Advance);2006-06-13T12:30:00+00:00;US;U.S. Census Bureau;2006-05;high;;https://www2.census.gov/retail/releases/historical/marts/adv0605.pdf;2025-09-08T14:08:05Z
US_PPI_20060613;Producer Price Index (PPI);2006-06-13T12:30:00+00:00;US;Bureau of Labor Statistics;2006-05;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_CPI_20060614;CPI;2006-06-14T12:30:00+00:00;US;Bureau of Labor Statistics;2006-05;high;;https://www.bls.gov/news.release/archives/cpi_06142006.pdf;2025-09-08T14:08:05Z
US_GDP_20060629;GDP 2006-Q1 (Final);2006-06-29T12:30:00+00:00;US;Bureau of Economic Analysis;2006-Q1;high;;https://www.bea.gov/news/2006/gross-domestic-product-and-corporate-profits-first-quarter-2006-final-estimates;2025-09-08T13:32:13Z
US_FOMC_ST_20060629;FOMC Statement;2006-06-29T18:15:00+00:00;US;Federal Reserve Board;2006-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060629a.htm;2025-09-08T13:26:27
US_FOMC_RATE_20060629;FOMC Interest Rate Decision;2006-06-29T18:15:00+00:00;US;Federal Reserve Board;2006-06;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060629a.htm;2025-09-08T13:26:27
US_PCE_20060630;PCE;2006-06-30T12:30:00+00:00;US;Bureau of Economic Analysis;2006-05;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-may-2006;2025-09-08T14:08:05Z
US_ISM_MFG_PMI_20060703;ISM Manufacturing PMI;2006-07-03T14:00:00+00:00;US;Institute for Supply Management;2006-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
EZ_ECB_INTEREST_RATE_DECISION_2006-07-06;ECB Interest Rate Decision;2006-07-06T11:45:00+00:00;EZ;ECB;2006-07;high;Decision press release published at 14:15 (local CET/CEST) per ECB policy page.;https://www.ecb.europa.eu/press/pr/date/2006/html/pr060706.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2006-07-06;ECB Press Conference;2006-07-06T12:30:00+00:00;EZ;ECB;2006-07;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release.;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is060706.en.html;2025-09-11T19:09Z
US_ISM_SERVICES_PMI_20060706;ISM Services PMI;2006-07-06T14:00:00+00:00;US;Institute for Supply Management;2006-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_BLS_NFP_20060707;Employment Situation (Nonfarm Payrolls);2006-07-07T12:30:00+00:00;US;Bureau of Labor Statistics;2006-06;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_RetailSales_Advance_20060714;Retail Sales (Advance);2006-07-14T12:30:00+00:00;US;U.S. Census Bureau;2006-06;high;;https://www2.census.gov/retail/releases/historical/marts/adv0606.pdf;2025-09-08T14:08:05Z
US_PPI_20060718;Producer Price Index (PPI);2006-07-18T12:30:00+00:00;US;Bureau of Labor Statistics;2006-06;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_CPI_20060719;CPI;2006-07-19T12:30:00+00:00;US;Bureau of Labor Statistics;2006-06;high;;https://www.bls.gov/news.release/archives/cpi_07192006.pdf;2025-09-08T14:08:05Z
US_FED_HH_SENATE_20060719_1006;Semiannual Monetary Policy Report testimony (Senate);2006-07-19T14:06:00+00:00;US;United States Senate (Banking Committee);2006-07;high;"Fed Chair speech; Ben S. Bernanke";https://www.congress.gov/109/chrg/CHRG-109shrg30354/CHRG-109shrg30354.pdf;2025-09-08T14:41:48Z
US_FED_HH_HOUSE_20060720_1000;Semiannual Monetary Policy Report testimony (House);2006-07-20T14:00:00+00:00;US;Federal Reserve Board / House Financial Services;2006-07;high;"Fed Chair speech; Ben S. Bernanke";https://fraser.stlouisfed.org/files/docs/historical/bernanke/bernanke_20060720.pdf;2025-09-08T14:41:48Z
US_GDP_20060728;GDP 2006-Q2 (Advance);2006-07-28T12:30:00+00:00;US;Bureau of Economic Analysis;2006-Q2;high;;https://www.bea.gov/news/2006/gross-domestic-product-2nd-quarter-2006-advance;2025-09-08T13:32:13Z
US_PCE_20060801;PCE;2006-08-01T12:30:00+00:00;US;Bureau of Economic Analysis;2006-06;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-june-2006;2025-09-08T14:08:05Z
US_ISM_MFG_PMI_20060801;ISM Manufacturing PMI;2006-08-01T14:00:00+00:00;US;Institute for Supply Management;2006-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
EZ_ECB_INTEREST_RATE_DECISION_2006-08-03;ECB Interest Rate Decision;2006-08-03T11:45:00+00:00;EZ;ECB;2006-08;high;Decision press release published at 14:15 (local CET/CEST) per ECB policy page.;https://www.ecb.europa.eu/press/pr/date/2006/html/pr060803.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2006-08-03;ECB Press Conference;2006-08-03T12:30:00+00:00;EZ;ECB;2006-08;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release.;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is060803.en.html;2025-09-11T19:09Z
US_ISM_SERVICES_PMI_20060803;ISM Services PMI;2006-08-03T14:00:00+00:00;US;Institute for Supply Management;2006-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_BLS_NFP_20060804;Employment Situation (Nonfarm Payrolls);2006-08-04T12:30:00+00:00;US;Bureau of Labor Statistics;2006-07;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_FOMC_ST_20060808;FOMC Statement;2006-08-08T18:15:00+00:00;US;Federal Reserve Board;2006-08;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060808a.htm;2025-09-08T13:26:27
US_FOMC_RATE_20060808;FOMC Interest Rate Decision;2006-08-08T18:15:00+00:00;US;Federal Reserve Board;2006-08;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060808a.htm;2025-09-08T13:26:27
US_RetailSales_Advance_20060811;Retail Sales (Advance);2006-08-11T12:30:00+00:00;US;U.S. Census Bureau;2006-07;high;;https://www2.census.gov/retail/releases/historical/marts/adv0607.pdf;2025-09-08T14:08:05Z
US_PPI_20060815;Producer Price Index (PPI);2006-08-15T12:30:00+00:00;US;Bureau of Labor Statistics;2006-07;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_CPI_20060816;CPI;2006-08-16T12:30:00+00:00;US;Bureau of Labor Statistics;2006-07;high;;https://www.bls.gov/news.release/archives/cpi_08162006.pdf;2025-09-08T14:08:05Z
US_FED_JACKSONHOLE_20060825_0800;Jackson Hole — Chair remarks;2006-08-25T14:00:00+00:00;US;Federal Reserve Bank of Kansas City;2006-08;high;"Fed Chair speech; Ben S. Bernanke";https://fraser.stlouisfed.org/title/statements-speeches-ben-s-bernanke-453/global-economic-integration-s-new-s-8940;2025-09-08T14:41:48Z
US_GDP_20060830;GDP 2006-Q2 (Preliminary);2006-08-30T12:30:00+00:00;US;Bureau of Economic Analysis;2006-Q2;high;;https://www.bea.gov/news/2006/gross-domestic-product-and-corporate-profits-second-quarter-2006-preliminary-estimates;2025-09-08T13:32:13Z
EZ_ECB_INTEREST_RATE_DECISION_2006-08-31;ECB Interest Rate Decision;2006-08-31T11:45:00+00:00;EZ;ECB;2006-08;high;Decision press release published at 14:15 (local CET/CEST) per ECB policy page.;https://www.ecb.europa.eu/press/pr/date/2006/html/pr060831.en.html;2025-09-11T19:09Z
US_PCE_20060831;PCE;2006-08-31T12:30:00+00:00;US;Bureau of Economic Analysis;2006-07;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-july-2006;2025-09-08T14:08:05Z
EZ_ECB_PRESS_CONFERENCE_2006-08-31;ECB Press Conference;2006-08-31T12:30:00+00:00;EZ;ECB;2006-08;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release. This late-August meeting replaced the early-September meeting (per ECB 2005 schedule announcement).;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is060831.en.html;2025-09-11T19:09Z
US_BLS_NFP_20060901;Employment Situation (Nonfarm Payrolls);2006-09-01T12:30:00+00:00;US;Bureau of Labor Statistics;2006-08;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_ISM_MFG_PMI_20060901;ISM Manufacturing PMI;2006-09-01T14:00:00+00:00;US;Institute for Supply Management;2006-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_ISM_SERVICES_PMI_20060906;ISM Services PMI;2006-09-06T14:00:00+00:00;US;Institute for Supply Management;2006-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_RetailSales_Advance_20060914;Retail Sales (Advance);2006-09-14T12:30:00+00:00;US;U.S. Census Bureau;2006-08;high;;https://www2.census.gov/retail/releases/historical/marts/adv0608.pdf;2025-09-08T14:08:05Z
US_CPI_20060915;CPI;2006-09-15T12:30:00+00:00;US;Bureau of Labor Statistics;2006-08;high;;https://www.bls.gov/news.release/archives/cpi_09152006.pdf;2025-09-08T14:08:05Z
US_PPI_20060919;Producer Price Index (PPI);2006-09-19T12:30:00+00:00;US;Bureau of Labor Statistics;2006-08;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_FOMC_ST_20060920;FOMC Statement;2006-09-20T18:15:00+00:00;US;Federal Reserve Board;2006-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060920a.htm;2025-09-08T13:26:27
US_FOMC_RATE_20060920;FOMC Interest Rate Decision;2006-09-20T18:15:00+00:00;US;Federal Reserve Board;2006-09;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20060920a.htm;2025-09-08T13:26:27
US_GDP_20060928;GDP 2006-Q2 (Final);2006-09-28T12:30:00+00:00;US;Bureau of Economic Analysis;2006-Q2;high;;https://www.bea.gov/news/2006/gross-domestic-product-and-corporate-profits-second-quarter-2006-final-estimates;2025-09-08T13:32:13Z
US_PCE_20060929;PCE;2006-09-29T12:30:00+00:00;US;Bureau of Economic Analysis;2006-08;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-august-2006;2025-09-08T14:08:05Z
US_ISM_MFG_PMI_20061002;ISM Manufacturing PMI;2006-10-02T14:00:00+00:00;US;Institute for Supply Management;2006-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
US_ISM_SERVICES_PMI_20061004;ISM Services PMI;2006-10-04T14:00:00+00:00;US;Institute for Supply Management;2006-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T13:32:13Z
EZ_ECB_INTEREST_RATE_DECISION_2006-10-05;ECB Interest Rate Decision;2006-10-05T11:45:00+00:00;EZ;ECB;2006-10;high;Decision press release published at 14:15 (local CET/CEST) per ECB policy page.;https://www.ecb.europa.eu/press/pr/date/2006/html/pr061005.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2006-10-05;ECB Press Conference;2006-10-05T12:30:00+00:00;EZ;ECB;2006-10;high;Press conference starts at 14:30 (local CET/CEST) as stated in the decision press release.;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2006/html/is061005.en.html;2025-09-11T19:09Z
US_BLS_NFP_20061006;Employment Situation (Nonfarm Payrolls);2006-10-06T12:30:00+00:00;US;Bureau of Labor Statistics;2006-09;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:26:27
US_RetailSales_Advance_20061013;Retail Sales (Advance);2006-10-13T12:30:00+00:00;US;U.S. Census Bureau;2006-09;high;;https://www2.census.gov/retail/releases/historical/marts/adv0609.pdf;2025-09-08T14:08:05Z
US_PPI_20061017;Producer Price Index (PPI);2006-10-17T12:30:00+00:00;US;Bureau of Labor Statistics;2006-09;high;;https://www.bls.gov/schedule/2006/home.htm;2025-09-08T13:32:13Z
US_CPI_20061018;CPI;2006-10-18T12:30:00+00:00;US;Bureau of Labor Statistics;2006-09;high;;https://www.bls.gov/news.release/archives/cpi_10182006.pdf;2025-09-08T14:08:05Z
US_FOMC_ST_20061025;FOMC Statement;2006-10-25T18:15:00+00:00;US;Federal Reserve Board;2006-10;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20061025a.htm;2025-09-08T13:26:27
US_FOMC_RATE_20061025;FOMC Interest Rate Decision;2006-10-25T18:15:00+00:00;US;Federal Reserve Board;2006-10;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20061025a.htm;2025-09-08T13:26:27
