date,5–15 min,15–30 min,30–60 min,60–180 min,≥180 min,bucketed_total,lt_5_min,all_gaps_total
2003-07-07,6.0000,,,,0,6.0000,113.0000,119
2003-07-08,1.0000,,,,0,1.0000,21.0000,22
2003-07-09,,1.0000,,,0,1.0000,19.0000,20
2003-07-10,1.0000,1.0000,,,0,2.0000,22.0000,24
2003-07-13,8.0000,,,,0,8.0000,84.0000,92
2003-07-14,4.0000,1.0000,,,0,5.0000,139.0000,144
2003-07-15,1.0000,2.0000,,,0,3.0000,44.0000,47
2003-07-16,,1.0000,,,0,1.0000,14.0000,15
2003-07-17,3.0000,,,,0,3.0000,15.0000,18
2003-07-20,2.0000,1.0000,,,0,3.0000,41.0000,44
2003-07-21,2.0000,,,,0,2.0000,39.0000,41
2003-07-22,5.0000,,,,0,5.0000,37.0000,42
2003-07-23,1.0000,1.0000,,,0,2.0000,10.0000,12
2003-07-24,7.0000,,,,0,7.0000,55.0000,62
2003-07-27,2.0000,,,,0,2.0000,46.0000,48
2003-07-28,7.0000,,,,0,7.0000,35.0000,42
2003-07-29,2.0000,,,,0,2.0000,33.0000,35
2003-07-30,4.0000,1.0000,,,0,5.0000,94.0000,99
2003-07-31,4.0000,1.0000,,,0,5.0000,150.0000,155
2003-08-03,4.0000,,,,0,4.0000,43.0000,47
2003-08-04,3.0000,1.0000,,,0,4.0000,36.0000,40
2003-08-05,,1.0000,,,0,1.0000,14.0000,15
2003-08-06,1.0000,,,,0,1.0000,20.0000,21
2003-08-07,4.0000,,,,0,4.0000,22.0000,26
2003-08-10,2.0000,3.0000,,,0,5.0000,22.0000,27
2003-08-11,,1.0000,,,0,1.0000,10.0000,11
2003-08-17,2.0000,1.0000,,,0,3.0000,31.0000,34
2003-08-18,,2.0000,,,0,2.0000,30.0000,32
2003-08-19,,1.0000,,,0,1.0000,11.0000,12
2003-08-20,,1.0000,,,0,1.0000,11.0000,12
2003-08-21,2.0000,1.0000,,,0,3.0000,29.0000,32
2003-08-24,6.0000,1.0000,,,0,7.0000,42.0000,49
2003-08-25,1.0000,,,,0,1.0000,5.0000,6
2003-08-26,,1.0000,,,0,1.0000,20.0000,21
2003-08-27,1.0000,,,,0,1.0000,10.0000,11
2003-08-28,3.0000,1.0000,,,0,4.0000,52.0000,56
2003-08-31,5.0000,,,,0,5.0000,96.0000,101
2003-09-01,1.0000,,,,0,1.0000,98.0000,99
2003-09-02,1.0000,,,,0,1.0000,34.0000,35
2003-09-03,2.0000,,,,0,2.0000,15.0000,17
2003-09-04,1.0000,,,,0,1.0000,64.0000,65
2003-09-08,1.0000,,,,0,1.0000,30.0000,31
2003-09-09,,,1.0000,,0,1.0000,7.0000,8
2003-09-10,3.0000,1.0000,,,0,4.0000,29.0000,33
2003-09-11,,1.0000,,,0,1.0000,18.0000,19
2003-09-14,1.0000,,,,0,1.0000,41.0000,42
2003-09-15,4.0000,,,,0,4.0000,10.0000,14
2003-09-16,2.0000,,,,0,2.0000,41.0000,43
2003-09-17,2.0000,1.0000,,,0,3.0000,14.0000,17
2003-09-18,1.0000,,,,0,1.0000,23.0000,24
2003-09-22,3.0000,,,,0,3.0000,24.0000,27
2003-09-23,,1.0000,,,0,1.0000,15.0000,16
2003-09-24,,1.0000,,,0,1.0000,15.0000,16
2003-09-25,2.0000,,,,0,2.0000,14.0000,16
2003-09-28,2.0000,,,,0,2.0000,31.0000,33
2003-09-29,1.0000,,,,0,1.0000,5.0000,6
2003-09-30,,1.0000,,,0,1.0000,11.0000,12
2003-10-01,1.0000,,,,0,1.0000,8.0000,9
2003-10-02,,1.0000,,,0,1.0000,14.0000,15
2003-10-05,2.0000,,,,0,2.0000,37.0000,39
2003-10-06,1.0000,,,,0,1.0000,31.0000,32
2003-10-07,8.0000,,,,0,8.0000,60.0000,68
2003-10-08,2.0000,,,,0,2.0000,64.0000,66
2003-10-09,4.0000,,,,0,4.0000,83.0000,87
2003-10-12,4.0000,,,,0,4.0000,70.0000,74
2003-10-13,11.0000,1.0000,,,0,12.0000,114.0000,126
2003-10-14,1.0000,,,,0,1.0000,58.0000,59
2003-10-15,3.0000,,,,0,3.0000,78.0000,81
2003-10-16,1.0000,,,,0,1.0000,64.0000,65
2003-10-20,1.0000,,,,0,1.0000,79.0000,80
2003-10-21,1.0000,,,,0,1.0000,101.0000,102
2003-10-22,1.0000,1.0000,,,0,2.0000,71.0000,73
2003-10-23,,1.0000,,,0,1.0000,71.0000,72
2003-10-26,1.0000,,,,0,1.0000,35.0000,36
2003-10-27,1.0000,,,,0,1.0000,77.0000,78
2003-10-28,1.0000,1.0000,,,0,2.0000,69.0000,71
2003-10-29,3.0000,,,,0,3.0000,102.0000,105
2003-10-30,,1.0000,,,0,1.0000,61.0000,62
2003-11-02,4.0000,,,,0,4.0000,54.0000,58
2003-11-03,,1.0000,,,0,1.0000,71.0000,72
2003-11-04,1.0000,,,,0,1.0000,79.0000,80
2003-11-05,2.0000,,1.0000,,0,3.0000,79.0000,82
2003-11-06,1.0000,1.0000,,,0,2.0000,140.0000,142
2003-11-07,1.0000,,,,0,1.0000,34.0000,35
2003-11-09,2.0000,,,,0,2.0000,57.0000,59
2003-11-10,,1.0000,,,0,1.0000,81.0000,82
2003-11-11,3.0000,1.0000,,,0,4.0000,100.0000,104
2003-11-12,2.0000,1.0000,,,0,3.0000,44.0000,47
2003-11-13,,1.0000,,,0,1.0000,47.0000,48
2003-11-17,,1.0000,,,0,1.0000,69.0000,70
2003-11-18,,1.0000,,,0,1.0000,65.0000,66
2003-11-19,,1.0000,,,0,1.0000,58.0000,59
2003-11-20,2.0000,2.0000,,,0,4.0000,65.0000,69
2003-11-21,1.0000,,,,0,1.0000,32.0000,33
2003-11-23,9.0000,1.0000,,,0,10.0000,59.0000,69
2003-11-24,2.0000,1.0000,,,0,3.0000,103.0000,106
2003-11-25,2.0000,1.0000,,,0,3.0000,92.0000,95
2003-11-26,3.0000,1.0000,,,0,4.0000,135.0000,139
2003-11-30,1.0000,,,,0,1.0000,44.0000,45
2003-12-01,4.0000,,,,0,4.0000,61.0000,65
2003-12-02,2.0000,1.0000,,,0,3.0000,68.0000,71
2003-12-03,2.0000,1.0000,,,0,3.0000,62.0000,65
2003-12-04,2.0000,1.0000,,,0,3.0000,88.0000,91
2003-12-08,3.0000,,,,0,3.0000,90.0000,93
2003-12-09,4.0000,,,,0,4.0000,66.0000,70
2003-12-10,1.0000,1.0000,,,0,2.0000,62.0000,64
2003-12-11,3.0000,1.0000,1.0000,,0,5.0000,68.0000,73
2003-12-12,1.0000,,,,0,1.0000,37.0000,38
2003-12-15,1.0000,,,,0,1.0000,61.0000,62
2003-12-16,1.0000,,,,0,1.0000,79.0000,80
2003-12-17,2.0000,1.0000,,,0,3.0000,84.0000,87
2003-12-18,2.0000,,,,0,2.0000,96.0000,98
2003-12-21,4.0000,,,,0,4.0000,44.0000,48
2003-12-22,6.0000,,,,0,6.0000,98.0000,104
2003-12-23,13.0000,1.0000,,,0,14.0000,165.0000,179
2003-12-24,8.0000,,,,0,8.0000,74.0000,82
2003-12-26,14.0000,,,,0,14.0000,122.0000,136
2003-12-28,3.0000,1.0000,,,0,4.0000,44.0000,48
2003-12-29,7.0000,2.0000,,1.0000,0,10.0000,139.0000,149
2003-12-30,5.0000,,,,0,5.0000,91.0000,96
2003-12-31,1.0000,,,,0,1.0000,54.0000,55
