date,5–15 min,15–30 min,30–60 min,60–180 min,≥180 min,bucketed_total,lt_5_min,all_gaps_total
2001-05-31,9.0000,,,,0,9.0000,244.0000,253
2001-06-01,4.0000,,,,0,4.0000,167.0000,171
2001-06-03,3.0000,,,,0,3.0000,68.0000,71
2001-06-04,11.0000,,,,0,11.0000,290.0000,301
2001-06-05,15.0000,,,,0,15.0000,220.0000,235
2001-06-06,12.0000,1.0000,,,0,13.0000,254.0000,267
2001-06-07,10.0000,1.0000,,,0,11.0000,256.0000,267
2001-06-08,2.0000,,,,0,2.0000,163.0000,165
2001-06-10,9.0000,,,,0,9.0000,72.0000,81
2001-06-11,22.0000,,,,0,22.0000,262.0000,284
2001-06-12,12.0000,1.0000,,,0,13.0000,234.0000,247
2001-06-13,14.0000,,,,0,14.0000,276.0000,290
2001-06-14,16.0000,,,,0,16.0000,292.0000,308
2001-06-15,2.0000,,,,0,2.0000,146.0000,148
2001-06-17,5.0000,,,,0,5.0000,21.0000,26
2001-06-18,25.0000,,,,0,25.0000,286.0000,311
2001-06-19,22.0000,,,,0,22.0000,281.0000,303
2001-06-20,19.0000,,,,0,19.0000,283.0000,302
2001-06-21,30.0000,2.0000,,,0,32.0000,264.0000,296
2001-06-22,4.0000,1.0000,,,0,5.0000,200.0000,205
2001-06-24,3.0000,,,,0,3.0000,70.0000,73
2001-06-25,22.0000,1.0000,,,0,23.0000,300.0000,323
2001-06-26,32.0000,,,,0,32.0000,279.0000,311
2001-06-27,18.0000,,,,0,18.0000,280.0000,298
2001-06-28,22.0000,2.0000,,,0,24.0000,261.0000,285
2001-06-29,10.0000,,,,0,10.0000,190.0000,200
2001-07-01,10.0000,,,,0,10.0000,71.0000,81
2001-07-02,26.0000,,1.0000,,0,27.0000,291.0000,318
2001-07-03,21.0000,1.0000,,,0,22.0000,232.0000,254
2001-07-04,16.0000,2.0000,,,0,18.0000,189.0000,207
2001-07-05,18.0000,1.0000,,,0,19.0000,268.0000,287
2001-07-06,3.0000,,,,0,3.0000,183.0000,186
2001-07-08,8.0000,2.0000,,,0,10.0000,61.0000,71
2001-07-09,15.0000,,,,0,15.0000,302.0000,317
2001-07-10,14.0000,1.0000,,,0,15.0000,288.0000,303
2001-07-11,16.0000,,,,0,16.0000,251.0000,267
2001-07-12,28.0000,,,,0,28.0000,270.0000,298
2001-07-13,5.0000,,,,0,5.0000,189.0000,194
2001-07-15,12.0000,,,,0,12.0000,67.0000,79
2001-07-16,10.0000,1.0000,,,0,11.0000,309.0000,320
2001-07-17,21.0000,2.0000,,,0,23.0000,267.0000,290
2001-07-18,8.0000,1.0000,,,0,9.0000,256.0000,265
2001-07-19,18.0000,2.0000,1.0000,,0,21.0000,181.0000,202
2001-07-20,8.0000,1.0000,,,0,9.0000,159.0000,168
2001-07-22,11.0000,,,,0,11.0000,66.0000,77
2001-07-23,28.0000,1.0000,,,0,29.0000,279.0000,308
2001-07-24,19.0000,3.0000,,,0,22.0000,276.0000,298
2001-07-25,28.0000,1.0000,,,0,29.0000,260.0000,289
2001-07-26,40.0000,3.0000,,,0,43.0000,286.0000,329
2001-07-27,7.0000,,,,0,7.0000,154.0000,161
2001-07-29,7.0000,,,,0,7.0000,70.0000,77
2001-07-30,29.0000,1.0000,,,0,30.0000,295.0000,325
2001-07-31,16.0000,1.0000,,,0,17.0000,297.0000,314
2001-08-01,16.0000,,,,0,16.0000,273.0000,289
2001-08-02,19.0000,,,1.0000,0,20.0000,277.0000,297
2001-08-03,14.0000,2.0000,,,0,16.0000,167.0000,183
2001-08-05,10.0000,,,,0,10.0000,68.0000,78
2001-08-06,26.0000,2.0000,,,0,28.0000,325.0000,353
2001-08-07,22.0000,1.0000,,,0,23.0000,298.0000,321
2001-08-08,27.0000,1.0000,,,0,28.0000,289.0000,317
2001-08-09,22.0000,1.0000,,,0,23.0000,286.0000,309
2001-08-10,6.0000,,,,0,6.0000,234.0000,240
2001-08-12,15.0000,,,,0,15.0000,64.0000,79
2001-08-13,27.0000,5.0000,,,0,32.0000,302.0000,334
2001-08-14,18.0000,2.0000,,,0,20.0000,333.0000,353
2001-08-15,14.0000,,,,0,14.0000,246.0000,260
2001-08-16,16.0000,,,,0,16.0000,276.0000,292
2001-08-17,2.0000,1.0000,,,0,3.0000,173.0000,176
2001-08-19,4.0000,2.0000,,,0,6.0000,66.0000,72
2001-08-20,26.0000,2.0000,,,0,28.0000,298.0000,326
2001-08-21,17.0000,,,1.0000,0,18.0000,265.0000,283
2001-08-22,16.0000,3.0000,,,0,19.0000,248.0000,267
2001-08-23,19.0000,5.0000,,,0,24.0000,234.0000,258
2001-08-24,10.0000,,,,0,10.0000,206.0000,216
2001-08-26,11.0000,2.0000,,,0,13.0000,59.0000,72
2001-08-27,35.0000,,,,0,35.0000,317.0000,352
2001-08-28,12.0000,1.0000,,,0,13.0000,266.0000,279
2001-08-29,22.0000,,,,0,22.0000,277.0000,299
2001-08-30,18.0000,,,,0,18.0000,272.0000,290
2001-08-31,1.0000,,,,0,1.0000,111.0000,112
2001-09-02,8.0000,1.0000,,,0,9.0000,69.0000,78
2001-09-03,17.0000,,,,0,17.0000,203.0000,220
2001-09-04,13.0000,1.0000,1.0000,,0,15.0000,248.0000,263
2001-09-05,15.0000,2.0000,1.0000,,0,18.0000,274.0000,292
2001-09-06,18.0000,1.0000,,,0,19.0000,241.0000,260
2001-09-07,5.0000,,,,0,5.0000,154.0000,159
2001-09-09,11.0000,1.0000,,,0,12.0000,61.0000,73
2001-09-10,21.0000,,,,0,21.0000,301.0000,322
2001-09-11,12.0000,3.0000,,2.0000,0,17.0000,233.0000,250
2001-09-12,23.0000,3.0000,1.0000,1.0000,0,28.0000,223.0000,251
2001-09-13,36.0000,,,,0,36.0000,297.0000,333
2001-09-14,8.0000,,,,0,8.0000,139.0000,147
2001-09-16,1.0000,1.0000,,,0,2.0000,30.0000,32
2001-09-17,12.0000,,,,0,12.0000,230.0000,242
2001-09-18,26.0000,,,,0,26.0000,185.0000,211
2001-09-19,22.0000,,,,0,22.0000,248.0000,270
2001-09-20,15.0000,1.0000,1.0000,,0,17.0000,217.0000,234
2001-09-21,2.0000,,,,0,2.0000,107.0000,109
2001-09-23,15.0000,,,,0,15.0000,55.0000,70
2001-09-24,27.0000,1.0000,,,0,28.0000,253.0000,281
2001-09-25,21.0000,,,,0,21.0000,307.0000,328
2001-09-26,15.0000,2.0000,,,0,17.0000,277.0000,294
2001-09-27,14.0000,,,,0,14.0000,264.0000,278
2001-09-28,9.0000,,,,0,9.0000,154.0000,163
2001-09-30,10.0000,1.0000,,,0,11.0000,61.0000,72
2001-10-01,24.0000,2.0000,,,0,26.0000,294.0000,320
2001-10-02,17.0000,1.0000,,,0,18.0000,274.0000,292
2001-10-03,20.0000,,,,0,20.0000,232.0000,252
2001-10-07,14.0000,,,,0,14.0000,56.0000,70
2001-10-08,34.0000,2.0000,,,0,36.0000,282.0000,318
2001-10-09,31.0000,,,1.0000,0,32.0000,265.0000,297
2001-10-10,35.0000,5.0000,,,0,40.0000,236.0000,276
2001-10-14,9.0000,,,,0,9.0000,82.0000,91
2001-10-15,38.0000,1.0000,,,0,39.0000,279.0000,318
2001-10-16,30.0000,,,,0,30.0000,305.0000,335
2001-10-17,22.0000,,,,0,22.0000,252.0000,274
2001-10-21,19.0000,,,,0,19.0000,52.0000,71
2001-10-22,35.0000,5.0000,,,0,40.0000,224.0000,264
2001-10-23,29.0000,2.0000,,,0,31.0000,261.0000,292
2001-10-24,21.0000,4.0000,,,0,25.0000,266.0000,291
2001-10-28,16.0000,,,,0,16.0000,59.0000,75
2001-10-29,22.0000,,,,0,22.0000,289.0000,311
2001-10-30,37.0000,1.0000,,,0,38.0000,251.0000,289
2001-10-31,33.0000,2.0000,,,0,35.0000,256.0000,291
2001-11-04,3.0000,,,,0,3.0000,84.0000,87
2001-11-05,26.0000,3.0000,,,0,29.0000,274.0000,303
2001-11-06,22.0000,,,,0,22.0000,351.0000,373
2001-11-07,20.0000,,,,0,20.0000,270.0000,290
2001-11-11,11.0000,,1.0000,,0,12.0000,61.0000,73
2001-11-12,26.0000,1.0000,,,0,27.0000,238.0000,265
2001-11-13,21.0000,1.0000,,,0,22.0000,263.0000,285
2001-11-14,16.0000,2.0000,,,0,18.0000,284.0000,302
2001-11-18,7.0000,,,,0,7.0000,65.0000,72
2001-11-19,13.0000,2.0000,1.0000,,0,16.0000,357.0000,373
2001-11-20,25.0000,3.0000,,,0,28.0000,322.0000,350
2001-11-21,15.0000,1.0000,,,0,16.0000,238.0000,254
2001-11-25,12.0000,,,,0,12.0000,71.0000,83
2001-11-26,37.0000,,1.0000,,0,38.0000,309.0000,347
2001-11-27,28.0000,,,,0,28.0000,325.0000,353
2001-11-28,26.0000,2.0000,,,0,28.0000,304.0000,332
2001-12-02,11.0000,,,,0,11.0000,64.0000,75
2001-12-03,30.0000,,,,0,30.0000,308.0000,338
2001-12-04,37.0000,2.0000,,,0,39.0000,292.0000,331
2001-12-05,27.0000,3.0000,,,0,30.0000,303.0000,333
2001-12-09,18.0000,,,,0,18.0000,49.0000,67
2001-12-10,18.0000,3.0000,,,0,21.0000,256.0000,277
2001-12-11,11.0000,2.0000,,,0,13.0000,190.0000,203
2001-12-16,2.0000,,,,0,2.0000,59.0000,61
2001-12-17,4.0000,4.0000,,,0,8.0000,153.0000,161
2001-12-18,5.0000,1.0000,1.0000,,0,7.0000,170.0000,177
2001-12-19,3.0000,1.0000,,,0,4.0000,169.0000,173
2001-12-23,2.0000,1.0000,,,0,3.0000,69.0000,72
2001-12-24,2.0000,,,,0,2.0000,54.0000,56
2001-12-26,8.0000,1.0000,,,0,9.0000,162.0000,171
2001-12-30,3.0000,,,,0,3.0000,60.0000,63
2001-12-31,2.0000,,,,0,2.0000,87.0000,89
