date,5–15 min,15–30 min,30–60 min,60–180 min,≥180 min,bucketed_total,lt_5_min,all_gaps_total
2023-03-29,,,6.0000,1.0000,0,7.0000,9.0000,16
2023-03-30,1.0000,,6.0000,1.0000,0,8.0000,7.0000,15
2023-03-31,,,5.0000,,0,5.0000,0.0000,5
2023-04-02,,,1.0000,,0,1.0000,10.0000,11
2023-04-03,,,,2.0000,0,2.0000,1.0000,3
2023-04-04,,,5.0000,1.0000,0,6.0000,0.0000,6
2023-04-05,,,4.0000,1.0000,0,5.0000,5.0000,10
2023-04-06,2.0000,,,,0,2.0000,23.0000,25
2023-04-09,,,1.0000,,0,1.0000,7.0000,8
2023-04-10,,,3.0000,2.0000,0,5.0000,5.0000,10
2023-04-11,,,5.0000,1.0000,0,6.0000,4.0000,10
2023-04-12,,,4.0000,2.0000,0,6.0000,8.0000,14
2023-04-13,,,6.0000,1.0000,0,7.0000,13.0000,20
2023-04-14,,,1.0000,2.0000,0,3.0000,0.0000,3
2023-04-16,,,,1.0000,0,1.0000,6.0000,7
2023-04-17,,,7.0000,1.0000,0,8.0000,4.0000,12
2023-04-18,,,6.0000,1.0000,0,7.0000,0.0000,7
2023-04-19,,,1.0000,3.0000,0,4.0000,3.0000,7
2023-04-20,,,3.0000,2.0000,0,5.0000,3.0000,8
2023-04-21,,,3.0000,1.0000,0,4.0000,1.0000,5
2023-04-23,,,1.0000,,0,1.0000,2.0000,3
2023-04-24,,,7.0000,,0,7.0000,14.0000,21
2023-04-25,,,7.0000,,0,7.0000,2.0000,9
2023-04-26,,,7.0000,,0,7.0000,5.0000,12
2023-04-27,,,5.0000,1.0000,0,6.0000,1.0000,7
2023-04-28,,,5.0000,,0,5.0000,0.0000,5
2023-04-30,,,,1.0000,0,1.0000,0.0000,1
2023-05-01,2.0000,,,4.0000,0,6.0000,6.0000,12
2023-05-02,,,7.0000,,0,7.0000,10.0000,17
2023-05-03,,,7.0000,,0,7.0000,1.0000,8
2023-05-04,1.0000,,6.0000,1.0000,0,8.0000,9.0000,17
2023-05-05,,,5.0000,,0,5.0000,0.0000,5
2023-05-07,,,,1.0000,0,1.0000,2.0000,3
2023-05-08,,,7.0000,,0,7.0000,2.0000,9
2023-05-09,,,7.0000,,0,7.0000,2.0000,9
2023-05-10,,,4.0000,2.0000,0,6.0000,3.0000,9
2023-05-11,,,3.0000,2.0000,0,5.0000,9.0000,14
2023-05-12,,,1.0000,2.0000,0,3.0000,0.0000,3
2023-05-14,1.0000,,,1.0000,0,2.0000,7.0000,9
2023-05-15,,,2.0000,2.0000,0,4.0000,5.0000,9
2023-05-16,2.0000,,5.0000,1.0000,0,8.0000,12.0000,20
2023-05-17,1.0000,,6.0000,1.0000,0,8.0000,10.0000,18
2023-05-18,,,4.0000,2.0000,0,6.0000,5.0000,11
2023-05-19,,,5.0000,,0,5.0000,0.0000,5
2023-05-21,,,1.0000,,0,1.0000,1.0000,2
2023-05-22,,,7.0000,,0,7.0000,8.0000,15
2023-05-23,,,5.0000,1.0000,0,6.0000,8.0000,14
2023-05-24,,,7.0000,,0,7.0000,1.0000,8
2023-05-25,,,3.0000,2.0000,0,5.0000,1.0000,6
2023-05-26,,,2.0000,1.0000,0,3.0000,0.0000,3
2023-05-28,,,,1.0000,0,1.0000,0.0000,1
2023-05-29,,,2.0000,4.0000,0,6.0000,10.0000,16
2023-05-30,,,4.0000,2.0000,0,6.0000,3.0000,9
2023-05-31,1.0000,,6.0000,1.0000,0,8.0000,8.0000,16
2023-06-01,,,7.0000,,0,7.0000,4.0000,11
2023-06-02,,,3.0000,1.0000,0,4.0000,2.0000,6
2023-06-04,1.0000,,1.0000,,0,2.0000,6.0000,8
2023-06-05,,,5.0000,1.0000,0,6.0000,10.0000,16
2023-06-06,,,3.0000,3.0000,0,6.0000,21.0000,27
2023-06-07,,,5.0000,1.0000,0,6.0000,5.0000,11
2023-06-08,,,4.0000,2.0000,0,6.0000,8.0000,14
2023-06-09,,,3.0000,1.0000,0,4.0000,1.0000,5
2023-06-11,,,,1.0000,0,1.0000,3.0000,4
2023-06-12,,,6.0000,1.0000,0,7.0000,7.0000,14
2023-06-13,,,6.0000,1.0000,0,7.0000,5.0000,12
2023-06-14,,,7.0000,,0,7.0000,0.0000,7
2023-06-15,,,5.0000,1.0000,0,6.0000,3.0000,9
2023-06-16,,,2.0000,2.0000,0,4.0000,0.0000,4
2023-06-19,2.0000,,4.0000,3.0000,0,9.0000,10.0000,19
2023-06-20,1.0000,,2.0000,3.0000,0,6.0000,7.0000,13
2023-06-21,,,7.0000,1.0000,0,8.0000,1.0000,9
2023-06-22,,,4.0000,2.0000,0,6.0000,5.0000,11
2023-06-23,,,4.0000,,0,4.0000,0.0000,4
2023-06-25,,,,1.0000,0,1.0000,7.0000,8
2023-06-26,,,3.0000,2.0000,0,5.0000,4.0000,9
2023-06-27,,,5.0000,1.0000,0,6.0000,5.0000,11
2023-06-28,,,8.0000,,0,8.0000,5.0000,13
2023-06-29,,,4.0000,2.0000,0,6.0000,0.0000,6
2023-06-30,,,5.0000,,0,5.0000,0.0000,5
2023-07-02,,,1.0000,,0,1.0000,0.0000,1
2023-07-03,,,3.0000,2.0000,0,5.0000,5.0000,10
2023-07-04,,,2.0000,3.0000,0,5.0000,11.0000,16
2023-07-05,1.0000,,4.0000,2.0000,0,7.0000,5.0000,12
2023-07-06,,,6.0000,1.0000,0,7.0000,15.0000,22
2023-07-07,,,3.0000,,0,3.0000,1.0000,4
2023-07-09,,,1.0000,,0,1.0000,4.0000,5
2023-07-10,,,6.0000,1.0000,0,7.0000,5.0000,12
2023-07-11,,,1.0000,4.0000,0,5.0000,11.0000,16
2023-07-12,,,4.0000,2.0000,0,6.0000,7.0000,13
2023-07-13,,,4.0000,2.0000,0,6.0000,1.0000,7
2023-07-14,,,5.0000,,0,5.0000,0.0000,5
2023-07-16,,,1.0000,,0,1.0000,1.0000,2
2023-07-17,,,2.0000,3.0000,0,5.0000,8.0000,13
2023-07-18,,,5.0000,1.0000,0,6.0000,4.0000,10
2023-07-19,,,7.0000,,0,7.0000,2.0000,9
2023-07-20,,,6.0000,1.0000,0,7.0000,2.0000,9
2023-07-21,,,,3.0000,0,3.0000,0.0000,3
2023-07-23,,,1.0000,,0,1.0000,6.0000,7
2023-07-24,,,7.0000,,0,7.0000,1.0000,8
2023-07-25,,,5.0000,1.0000,0,6.0000,2.0000,8
2023-07-26,,,5.0000,2.0000,0,7.0000,3.0000,10
2023-07-27,,,6.0000,1.0000,0,7.0000,1.0000,8
2023-07-28,,,5.0000,,0,5.0000,0.0000,5
2023-08-13,1.0000,,,,0,1.0000,8.0000,9
2023-09-04,2.0000,,,,0,2.0000,70.0000,72
2023-09-14,2.0000,,,,0,2.0000,10.0000,12
2023-09-20,1.0000,,,,0,1.0000,8.0000,9
2023-09-25,,,1.0000,,0,1.0000,24.0000,25
2023-11-23,1.0000,,,,0,1.0000,49.0000,50
2023-12-24,11.0000,1.0000,,,0,12.0000,56.0000,68
2023-12-25,3.0000,,,,0,3.0000,33.0000,36
