date,5–15 min,15–30 min,30–60 min,60–180 min,≥180 min,bucketed_total,lt_5_min,all_gaps_total
2004-04-08,6.0000,1.0000,,,0,7.0000,129.0000,136
2004-04-09,30.0000,,,,0,30.0000,206.0000,236
2004-04-11,4.0000,,,,0,4.0000,62.0000,66
2004-04-12,9.0000,1.0000,,,0,10.0000,245.0000,255
2004-04-13,2.0000,1.0000,,,0,3.0000,93.0000,96
2004-04-14,,1.0000,,,0,1.0000,80.0000,81
2004-04-15,2.0000,1.0000,,,0,3.0000,63.0000,66
2004-04-18,1.0000,,,,0,1.0000,66.0000,67
2004-04-19,1.0000,1.0000,,,0,2.0000,96.0000,98
2004-04-20,,1.0000,,,0,1.0000,50.0000,51
2004-04-21,2.0000,1.0000,,,0,3.0000,58.0000,61
2004-04-22,,1.0000,,,0,1.0000,57.0000,58
2004-04-23,2.0000,,,,0,2.0000,50.0000,52
2004-04-26,5.0000,1.0000,,,0,6.0000,105.0000,111
2004-04-27,1.0000,1.0000,,,0,2.0000,108.0000,110
2004-04-28,2.0000,,1.0000,,0,3.0000,85.0000,88
2004-04-29,2.0000,1.0000,,,0,3.0000,99.0000,102
2004-05-02,2.0000,,,,0,2.0000,56.0000,58
2004-05-03,6.0000,1.0000,,,0,7.0000,208.0000,215
2004-05-04,2.0000,2.0000,,,0,4.0000,113.0000,117
2004-05-05,4.0000,1.0000,,,0,5.0000,105.0000,110
2004-05-06,3.0000,1.0000,,,0,4.0000,95.0000,99
2004-05-10,1.0000,1.0000,,,0,2.0000,77.0000,79
2004-05-11,1.0000,1.0000,,,0,2.0000,95.0000,97
2004-05-12,2.0000,1.0000,,,0,3.0000,80.0000,83
2004-05-13,1.0000,1.0000,,,0,2.0000,106.0000,108
2004-05-16,7.0000,,,,0,7.0000,51.0000,58
2004-05-17,1.0000,1.0000,,,0,2.0000,58.0000,60
2004-05-18,,1.0000,,,0,1.0000,77.0000,78
2004-05-19,,1.0000,,,0,1.0000,86.0000,87
2004-05-20,2.0000,1.0000,,,0,3.0000,92.0000,95
2004-05-24,1.0000,1.0000,,,0,2.0000,114.0000,116
2004-05-25,2.0000,1.0000,,,0,3.0000,80.0000,83
2004-05-26,1.0000,1.0000,,,0,2.0000,81.0000,83
2004-05-27,,1.0000,,,0,1.0000,82.0000,83
2004-05-30,5.0000,,,,0,5.0000,66.0000,71
2004-05-31,1.0000,,,,0,1.0000,116.0000,117
2004-06-01,1.0000,1.0000,,,0,2.0000,94.0000,96
2004-06-02,,1.0000,,,0,1.0000,86.0000,87
2004-06-03,1.0000,1.0000,,,0,2.0000,109.0000,111
2004-06-04,1.0000,,1.0000,,0,2.0000,61.0000,63
2004-06-07,1.0000,1.0000,,,0,2.0000,120.0000,122
2004-06-08,,1.0000,,,0,1.0000,90.0000,91
2004-06-09,,1.0000,,,0,1.0000,56.0000,57
2004-06-10,1.0000,1.0000,,,0,2.0000,96.0000,98
2004-06-11,4.0000,,,,0,4.0000,65.0000,69
2004-06-13,2.0000,,,,0,2.0000,49.0000,51
2004-06-14,,1.0000,,,0,1.0000,112.0000,113
2004-06-15,1.0000,1.0000,,,0,2.0000,115.0000,117
2004-06-16,3.0000,,1.0000,,0,4.0000,103.0000,107
2004-06-17,1.0000,1.0000,,,0,2.0000,96.0000,98
2004-06-20,3.0000,,,,0,3.0000,67.0000,70
2004-06-21,4.0000,1.0000,,,0,5.0000,144.0000,149
2004-06-22,5.0000,1.0000,,,0,6.0000,101.0000,107
2004-06-23,3.0000,1.0000,,,0,4.0000,104.0000,108
2004-06-24,,1.0000,,,0,1.0000,95.0000,96
2004-06-27,4.0000,,,,0,4.0000,88.0000,92
2004-06-28,4.0000,1.0000,,,0,5.0000,181.0000,186
2004-06-29,1.0000,2.0000,,,0,3.0000,144.0000,147
2004-06-30,3.0000,1.0000,,,0,4.0000,135.0000,139
2004-07-01,1.0000,,1.0000,,0,2.0000,141.0000,143
2004-07-02,1.0000,,,,0,1.0000,108.0000,109
2004-07-04,3.0000,,,,0,3.0000,43.0000,46
2004-07-05,17.0000,1.0000,1.0000,,0,19.0000,198.0000,217
2004-07-06,1.0000,1.0000,,,0,2.0000,160.0000,162
2004-07-07,3.0000,1.0000,,,0,4.0000,169.0000,173
2004-07-08,2.0000,1.0000,,,0,3.0000,186.0000,189
2004-07-09,4.0000,,,,0,4.0000,88.0000,92
2004-07-11,4.0000,,,,0,4.0000,86.0000,90
2004-07-12,7.0000,1.0000,,,0,8.0000,183.0000,191
2004-07-13,3.0000,1.0000,,,0,4.0000,166.0000,170
2004-07-14,7.0000,,1.0000,,0,8.0000,211.0000,219
2004-07-15,6.0000,1.0000,1.0000,,0,8.0000,188.0000,196
2004-07-16,2.0000,,,,0,2.0000,134.0000,136
2004-07-18,6.0000,,,,0,6.0000,93.0000,99
2004-07-19,8.0000,1.0000,,,0,9.0000,206.0000,215
2004-07-20,4.0000,2.0000,,,0,6.0000,164.0000,170
2004-07-21,1.0000,,1.0000,,0,2.0000,155.0000,157
2004-07-22,3.0000,,1.0000,,0,4.0000,168.0000,172
2004-07-23,3.0000,,,,0,3.0000,69.0000,72
2004-07-25,2.0000,,,,0,2.0000,74.0000,76
2004-07-26,6.0000,1.0000,,,0,7.0000,177.0000,184
2004-07-27,,1.0000,,,0,1.0000,184.0000,185
2004-07-28,3.0000,,1.0000,,0,4.0000,139.0000,143
2004-07-29,5.0000,1.0000,,,0,6.0000,151.0000,157
2004-08-02,7.0000,1.0000,,,0,8.0000,177.0000,185
2004-08-03,2.0000,1.0000,,,0,3.0000,179.0000,182
2004-08-04,7.0000,1.0000,,,0,8.0000,213.0000,221
2004-08-05,7.0000,1.0000,,,0,8.0000,224.0000,232
2004-08-06,2.0000,,,,0,2.0000,108.0000,110
2004-08-08,5.0000,,,,0,5.0000,77.0000,82
2004-08-09,7.0000,1.0000,,,0,8.0000,231.0000,239
2004-08-10,9.0000,2.0000,,,0,11.0000,229.0000,240
2004-08-11,9.0000,1.0000,,,0,10.0000,217.0000,227
2004-08-12,7.0000,1.0000,,,0,8.0000,201.0000,209
2004-08-13,1.0000,,,,0,1.0000,87.0000,88
2004-08-15,7.0000,,,,0,7.0000,94.0000,101
2004-08-16,6.0000,1.0000,,,0,7.0000,242.0000,249
2004-08-17,8.0000,1.0000,,,0,9.0000,232.0000,241
2004-08-18,7.0000,1.0000,,,0,8.0000,197.0000,205
2004-08-19,3.0000,1.0000,,,0,4.0000,210.0000,214
2004-08-20,2.0000,,,,0,2.0000,116.0000,118
2004-08-22,7.0000,,,,0,7.0000,87.0000,94
2004-08-23,5.0000,,,,0,5.0000,105.0000,110
2004-08-24,,1.0000,,,0,1.0000,137.0000,138
2004-08-25,7.0000,1.0000,,,0,8.0000,202.0000,210
2004-08-26,9.0000,,1.0000,,0,10.0000,175.0000,185
2004-08-27,1.0000,,,,0,1.0000,112.0000,113
2004-08-29,7.0000,,,,0,7.0000,83.0000,90
2004-08-30,4.0000,,1.0000,,0,5.0000,242.0000,247
2004-08-31,5.0000,1.0000,,,0,6.0000,218.0000,224
2004-09-01,8.0000,,1.0000,,0,9.0000,209.0000,218
2004-09-02,3.0000,1.0000,,,0,4.0000,231.0000,235
2004-09-03,1.0000,,,,0,1.0000,127.0000,128
2004-09-05,7.0000,,,,0,7.0000,51.0000,58
2004-09-06,14.0000,,,,0,14.0000,194.0000,208
2004-09-07,2.0000,1.0000,,,0,3.0000,192.0000,195
2004-09-08,6.0000,1.0000,,,0,7.0000,190.0000,197
2004-09-09,,1.0000,,,0,1.0000,170.0000,171
2004-09-12,8.0000,,,,0,8.0000,98.0000,106
2004-09-13,13.0000,1.0000,,,0,14.0000,239.0000,253
2004-09-14,6.0000,,1.0000,,0,7.0000,202.0000,209
2004-09-15,11.0000,1.0000,,,0,12.0000,164.0000,176
2004-09-16,12.0000,1.0000,,,0,13.0000,192.0000,205
2004-09-17,4.0000,,,,0,4.0000,126.0000,130
2004-09-19,10.0000,,,,0,10.0000,100.0000,110
2004-09-20,12.0000,1.0000,,,0,13.0000,247.0000,260
2004-09-21,7.0000,1.0000,,,0,8.0000,204.0000,212
2004-09-22,8.0000,1.0000,,,0,9.0000,175.0000,184
2004-09-23,6.0000,1.0000,,,0,7.0000,170.0000,177
2004-09-26,5.0000,,,,0,5.0000,97.0000,102
2004-09-27,12.0000,1.0000,,,0,13.0000,204.0000,217
2004-09-28,9.0000,2.0000,,,0,11.0000,180.0000,191
2004-09-29,2.0000,,1.0000,,0,3.0000,211.0000,214
2004-09-30,8.0000,2.0000,,,0,10.0000,197.0000,207
2004-10-01,8.0000,,,,0,8.0000,111.0000,119
2004-10-03,4.0000,,,,0,4.0000,41.0000,45
2004-10-04,6.0000,1.0000,,,0,7.0000,239.0000,246
2004-10-05,16.0000,1.0000,,,0,17.0000,232.0000,249
2004-10-06,10.0000,1.0000,,,0,11.0000,236.0000,247
2004-10-07,14.0000,1.0000,1.0000,,0,16.0000,229.0000,245
2004-10-08,1.0000,,,,0,1.0000,98.0000,99
2004-10-10,7.0000,,,,0,7.0000,104.0000,111
2004-10-11,13.0000,1.0000,,,0,14.0000,297.0000,311
2004-10-12,8.0000,,1.0000,,0,9.0000,198.0000,207
2004-10-13,6.0000,1.0000,,,0,7.0000,224.0000,231
2004-10-14,13.0000,1.0000,,,0,14.0000,188.0000,202
2004-10-15,6.0000,,,,0,6.0000,123.0000,129
2004-10-17,11.0000,1.0000,,,0,12.0000,87.0000,99
2004-10-18,7.0000,1.0000,,,0,8.0000,246.0000,254
2004-10-19,6.0000,2.0000,,,0,8.0000,214.0000,222
2004-10-20,4.0000,1.0000,,,0,5.0000,173.0000,178
2004-10-21,8.0000,1.0000,,,0,9.0000,181.0000,190
2004-10-22,1.0000,,,,0,1.0000,82.0000,83
2004-10-24,2.0000,,,,0,2.0000,44.0000,46
2004-10-25,1.0000,1.0000,,,0,2.0000,116.0000,118
2004-10-26,,1.0000,,,0,1.0000,161.0000,162
2004-10-27,2.0000,1.0000,,,0,3.0000,171.0000,174
2004-10-28,3.0000,1.0000,,,0,4.0000,135.0000,139
2004-10-29,1.0000,,,,0,1.0000,87.0000,88
2004-11-01,8.0000,1.0000,,,0,9.0000,192.0000,201
2004-11-02,3.0000,1.0000,,,0,4.0000,155.0000,159
2004-11-03,3.0000,1.0000,,,0,4.0000,140.0000,144
2004-11-04,,1.0000,,,0,1.0000,161.0000,162
2004-11-05,3.0000,,,,0,3.0000,85.0000,88
2004-11-07,1.0000,,,,0,1.0000,37.0000,38
2004-11-08,4.0000,1.0000,,,0,5.0000,147.0000,152
2004-11-09,7.0000,,1.0000,,0,8.0000,155.0000,163
2004-11-10,8.0000,,1.0000,,0,9.0000,146.0000,155
2004-11-11,3.0000,1.0000,,,0,4.0000,198.0000,202
2004-11-14,4.0000,,,,0,4.0000,80.0000,84
2004-11-15,5.0000,1.0000,,,0,6.0000,203.0000,209
2004-11-16,12.0000,1.0000,,,0,13.0000,197.0000,210
2004-11-17,,1.0000,,,0,1.0000,151.0000,152
2004-11-18,2.0000,1.0000,,,0,3.0000,145.0000,148
2004-11-21,5.0000,,,,0,5.0000,81.0000,86
2004-11-22,4.0000,1.0000,,,0,5.0000,220.0000,225
2004-11-23,2.0000,,,,0,2.0000,177.0000,179
2004-11-24,8.0000,,1.0000,,0,9.0000,187.0000,196
2004-11-25,2.0000,1.0000,,1.0000,0,4.0000,117.0000,121
2004-11-26,4.0000,,,,0,4.0000,73.0000,77
2004-11-29,4.0000,,,,0,4.0000,186.0000,190
2004-11-30,4.0000,,,,0,4.0000,150.0000,154
2004-12-01,5.0000,,,,0,5.0000,198.0000,203
2004-12-02,3.0000,,,,0,3.0000,221.0000,224
2004-12-03,3.0000,,,1.0000,0,4.0000,130.0000,134
2004-12-05,2.0000,,,,0,2.0000,52.0000,54
2004-12-06,5.0000,,1.0000,1.0000,0,7.0000,203.0000,210
2004-12-07,3.0000,1.0000,,,0,4.0000,165.0000,169
2004-12-08,1.0000,,,,0,1.0000,96.0000,97
2004-12-12,4.0000,,,,0,4.0000,40.0000,44
2004-12-13,2.0000,,,,0,2.0000,171.0000,173
2004-12-14,1.0000,,,,0,1.0000,159.0000,160
2004-12-15,3.0000,1.0000,,,0,4.0000,171.0000,175
2004-12-16,1.0000,,,,0,1.0000,125.0000,126
2004-12-17,,,1.0000,1.0000,0,2.0000,55.0000,57
2004-12-18,8.0000,7.0000,4.0000,3.0000,0,22.0000,2.0000,24
2004-12-19,4.0000,3.0000,3.0000,3.0000,0,13.0000,89.0000,102
2004-12-20,15.0000,,,,0,15.0000,205.0000,220
2004-12-21,8.0000,,,,0,8.0000,194.0000,202
2004-12-22,8.0000,,,,0,8.0000,186.0000,194
2004-12-23,9.0000,,,,0,9.0000,213.0000,222
2004-12-24,10.0000,3.0000,1.0000,,0,14.0000,156.0000,170
2004-12-25,17.0000,19.0000,9.0000,4.0000,0,49.0000,5.0000,54
2004-12-26,19.0000,12.0000,4.0000,3.0000,0,38.0000,79.0000,117
2004-12-27,9.0000,2.0000,,,0,11.0000,290.0000,301
2004-12-28,8.0000,,,,0,8.0000,289.0000,297
2004-12-29,4.0000,,,,0,4.0000,184.0000,188
2004-12-30,8.0000,1.0000,,,0,9.0000,201.0000,210
2004-12-31,1.0000,,,,0,1.0000,111.0000,112
